"region","scenario","fuel","year","Primary_Energy"
"Global","Reference_CI_HadGEM","solar","2040",74.7972269413291
"Global","Reference_CI_HadGEM","solar","2045",89.5293491092928
"Global","Reference_CI_HadGEM","solar","2050",102.66371661663
"Global","Reference_CI_HadGEM","solar","2055",114.792518588427
"Global","Reference_CI_HadGEM","solar","2060",126.519939510011
"Global","Reference_CI_HadGEM","solar","2065",138.343455879694
"Global","Reference_CI_HadGEM","solar","2070",150.304257388637
"Global","Reference_CI_HadGEM","solar","2075",161.077923434262
"Global","Reference_CI_HadGEM","solar","2080",171.113850780058
"Global","Reference_CI_HadGEM","solar","2085",179.053397303873
"Global","Reference_CI_HadGEM","solar","2090",186.532588332921
"Global","Reference_CI_HadGEM","solar","2095",192.975104334894
"Global","Reference_CI_HadGEM","solar","2100",200.214064882476
"Global","Reference_CI_HadGEM","wind","1990",0.0379034974823607
"Global","Reference_CI_HadGEM","wind","2005",0.949489339778468
"Global","Reference_CI_HadGEM","wind","2010",3.12291024827685
"Global","Reference_CI_HadGEM","wind","2015",7.68028316162775
"Global","Reference_CI_HadGEM","wind","2020",18.5493835348639
"Global","Reference_CI_HadGEM","wind","2025",29.3074989457726
"Global","Reference_CI_HadGEM","wind","2030",39.7239312620989
"Global","Reference_CI_HadGEM","wind","2035",52.8533074849536
"Global","Reference_CI_HadGEM","wind","2040",67.0925164508274
"Global","Reference_CI_HadGEM","wind","2045",78.6742314528968
"Global","Reference_CI_HadGEM","wind","2050",89.3813538380541
"Global","Reference_CI_HadGEM","wind","2055",102.412521649668
"Global","Reference_CI_HadGEM","wind","2060",116.36331847695
"Global","Reference_CI_HadGEM","wind","2065",129.872311753863
"Global","Reference_CI_HadGEM","wind","2070",143.634233606203
"Global","Reference_CI_HadGEM","wind","2075",154.153000386134
"Global","Reference_CI_HadGEM","wind","2080",164.251803125123
"Global","Reference_CI_HadGEM","wind","2085",172.22103992969
"Global","Reference_CI_HadGEM","wind","2090",178.759876632469
"Global","Reference_CI_HadGEM","wind","2095",184.243185920388
"Global","Reference_CI_HadGEM","wind","2100",191.319904091116
"Taiwan","Reference_CI_HadGEM","biomass","1990",0
"Taiwan","Reference_CI_HadGEM","biomass","2005",0.0486057
"Taiwan","Reference_CI_HadGEM","biomass","2010",0.0546693
"Taiwan","Reference_CI_HadGEM","biomass","2015",0.0769199
"Taiwan","Reference_CI_HadGEM","biomass","2020",0.0704098
"Taiwan","Reference_CI_HadGEM","biomass","2025",0.075216069
"Taiwan","Reference_CI_HadGEM","biomass","2030",0.084651578
"Taiwan","Reference_CI_HadGEM","biomass","2035",0.113788315
"Taiwan","Reference_CI_HadGEM","biomass","2040",0.158697772
"Taiwan","Reference_CI_HadGEM","biomass","2045",0.22285691
"Taiwan","Reference_CI_HadGEM","biomass","2050",0.289181803
"Taiwan","Reference_CI_HadGEM","biomass","2055",0.3248002512
"Taiwan","Reference_CI_HadGEM","biomass","2060",0.3367506401
"Taiwan","Reference_CI_HadGEM","biomass","2065",0.36224600146
"Taiwan","Reference_CI_HadGEM","biomass","2070",0.3726122764
"Taiwan","Reference_CI_HadGEM","biomass","2075",0.4097270385
"Taiwan","Reference_CI_HadGEM","biomass","2080",0.453984292
"Taiwan","Reference_CI_HadGEM","biomass","2085",0.505334394
"Taiwan","Reference_CI_HadGEM","biomass","2090",0.54717516
"Taiwan","Reference_CI_HadGEM","biomass","2095",0.59481099
"Taiwan","Reference_CI_HadGEM","biomass","2100",0.645867317
"Taiwan","Reference_CI_HadGEM","coal","1990",1.1620393
"Taiwan","Reference_CI_HadGEM","coal","2005",2.04375
"Taiwan","Reference_CI_HadGEM","coal","2010",2.11545
"Taiwan","Reference_CI_HadGEM","coal","2015",2.03348
"Taiwan","Reference_CI_HadGEM","coal","2020",2.016635
"Taiwan","Reference_CI_HadGEM","coal","2025",2.0143258
"Taiwan","Reference_CI_HadGEM","coal","2030",1.9698227
"Taiwan","Reference_CI_HadGEM","coal","2035",1.9044525
"Taiwan","Reference_CI_HadGEM","coal","2040",1.8120727
"Taiwan","Reference_CI_HadGEM","coal","2045",1.6885542
"Taiwan","Reference_CI_HadGEM","coal","2050",1.5608725
"Taiwan","Reference_CI_HadGEM","coal","2055",1.4670762
"Taiwan","Reference_CI_HadGEM","coal","2060",1.4013734
"Taiwan","Reference_CI_HadGEM","coal","2065",1.3535119
"Taiwan","Reference_CI_HadGEM","coal","2070",1.2979167
"Taiwan","Reference_CI_HadGEM","coal","2075",1.2121131
"Taiwan","Reference_CI_HadGEM","coal","2080",1.1129658
"Taiwan","Reference_CI_HadGEM","coal","2085",1.01163
"Taiwan","Reference_CI_HadGEM","coal","2090",0.9262875
"Taiwan","Reference_CI_HadGEM","coal","2095",0.8515599
"Taiwan","Reference_CI_HadGEM","coal","2100",0.7771782
"Taiwan","Reference_CI_HadGEM","geothermal","1990",2.868469031488e-05
"Taiwan","Reference_CI_HadGEM","geothermal","2005",0
"Taiwan","Reference_CI_HadGEM","geothermal","2010",0
"Taiwan","Reference_CI_HadGEM","geothermal","2015",0
"Taiwan","Reference_CI_HadGEM","geothermal","2020",0.00548206587939456
"Taiwan","Reference_CI_HadGEM","geothermal","2025",0.00665576462842396
"Taiwan","Reference_CI_HadGEM","geothermal","2030",0.00658059887316355
"Taiwan","Reference_CI_HadGEM","geothermal","2035",0.00649300521870313
"Taiwan","Reference_CI_HadGEM","geothermal","2040",0.00639323660286069
"Taiwan","Reference_CI_HadGEM","geothermal","2045",0.00628040391792913
"Taiwan","Reference_CI_HadGEM","geothermal","2050",0.0061494128219028
"Taiwan","Reference_CI_HadGEM","geothermal","2055",0.00601869843336343
"Taiwan","Reference_CI_HadGEM","geothermal","2060",0.00587853418017873
"Taiwan","Reference_CI_HadGEM","geothermal","2065",0.0057409275847851
"Taiwan","Reference_CI_HadGEM","geothermal","2070",0.00560064102114547
"Taiwan","Reference_CI_HadGEM","geothermal","2075",0.00545344691192051
"Taiwan","Reference_CI_HadGEM","geothermal","2080",0.00524327268214544
"Taiwan","Reference_CI_HadGEM","geothermal","2085",0.0051161808339472
"Taiwan","Reference_CI_HadGEM","geothermal","2090",0.00502160454708085
"Taiwan","Reference_CI_HadGEM","geothermal","2095",0.00497343660090486
"Taiwan","Reference_CI_HadGEM","geothermal","2100",0.00497102893794445
"Taiwan","Reference_CI_HadGEM","hydro","1990",0.0610113759355082
"Taiwan","Reference_CI_HadGEM","hydro","2005",0.0367385580728851
"Taiwan","Reference_CI_HadGEM","hydro","2010",0.037133930524737
"Taiwan","Reference_CI_HadGEM","hydro","2015",0.0359113603981779
"Taiwan","Reference_CI_HadGEM","hydro","2020",0.0366844163817378
"Taiwan","Reference_CI_HadGEM","hydro","2025",0.0378265135543829
"Taiwan","Reference_CI_HadGEM","hydro","2030",0.0390077329075495
"Taiwan","Reference_CI_HadGEM","hydro","2035",0.0400886412805279
"Taiwan","Reference_CI_HadGEM","hydro","2040",0.0410486790922501
"Taiwan","Reference_CI_HadGEM","hydro","2045",0.0418376466509179
"Taiwan","Reference_CI_HadGEM","hydro","2050",0.0425311967194189
"Taiwan","Reference_CI_HadGEM","hydro","2055",0.0431143181625591
"Taiwan","Reference_CI_HadGEM","hydro","2060",0.04356858622438
"Taiwan","Reference_CI_HadGEM","hydro","2065",0.0439884777745869
"Taiwan","Reference_CI_HadGEM","hydro","2070",0.044287858468467
"Taiwan","Reference_CI_HadGEM","hydro","2075",0.0444654955529221
"Taiwan","Reference_CI_HadGEM","hydro","2080",0.044043713106649
"Taiwan","Reference_CI_HadGEM","hydro","2085",0.0442318464052201
"Taiwan","Reference_CI_HadGEM","hydro","2090",0.0446531625814687
"Taiwan","Reference_CI_HadGEM","hydro","2095",0.0454540201576789
"Taiwan","Reference_CI_HadGEM","hydro","2100",0.0466528856590018
"Taiwan","Reference_CI_HadGEM","natural gas","1990",0.0609074
"Taiwan","Reference_CI_HadGEM","natural gas","2005",0.3700383
"Taiwan","Reference_CI_HadGEM","natural gas","2010",0.5451437
"Taiwan","Reference_CI_HadGEM","natural gas","2015",0.65170932
"Taiwan","Reference_CI_HadGEM","natural gas","2020",0.9403717
"Taiwan","Reference_CI_HadGEM","natural gas","2025",1.0833801
"Taiwan","Reference_CI_HadGEM","natural gas","2030",1.1700999
"Taiwan","Reference_CI_HadGEM","natural gas","2035",1.2381844
"Taiwan","Reference_CI_HadGEM","natural gas","2040",1.2860183
"Taiwan","Reference_CI_HadGEM","natural gas","2045",1.3534896
"Taiwan","Reference_CI_HadGEM","natural gas","2050",1.4159577
"Taiwan","Reference_CI_HadGEM","natural gas","2055",1.4552325
"Taiwan","Reference_CI_HadGEM","natural gas","2060",1.445552
"Taiwan","Reference_CI_HadGEM","natural gas","2065",1.2669472
"Taiwan","Reference_CI_HadGEM","natural gas","2070",1.190852
"Taiwan","Reference_CI_HadGEM","natural gas","2075",1.1456044
"Taiwan","Reference_CI_HadGEM","natural gas","2080",1.11336
"Taiwan","Reference_CI_HadGEM","natural gas","2085",1.071997
"Taiwan","Reference_CI_HadGEM","natural gas","2090",1.019441
"Taiwan","Reference_CI_HadGEM","natural gas","2095",0.958093
"Taiwan","Reference_CI_HadGEM","natural gas","2100",0.894881
"Taiwan","Reference_CI_HadGEM","nuclear","1990",0.314249089275437
"Taiwan","Reference_CI_HadGEM","nuclear","2005",0.368465903662203
"Taiwan","Reference_CI_HadGEM","nuclear","2010",0.368585249670422
"Taiwan","Reference_CI_HadGEM","nuclear","2015",0.292972943232516
"Taiwan","Reference_CI_HadGEM","nuclear","2020",0.27316158328358
"Taiwan","Reference_CI_HadGEM","nuclear","2025",0.266084780396752
"Taiwan","Reference_CI_HadGEM","nuclear","2030",0.254836027584066
"Taiwan","Reference_CI_HadGEM","nuclear","2035",0.241496150828608
"Taiwan","Reference_CI_HadGEM","nuclear","2040",0.224958013454562
"Taiwan","Reference_CI_HadGEM","nuclear","2045",0.20902882449041
"Taiwan","Reference_CI_HadGEM","nuclear","2050",0.197258662145171
"Taiwan","Reference_CI_HadGEM","nuclear","2055",0.19046902497269
"Taiwan","Reference_CI_HadGEM","nuclear","2060",0.193698456753174
"Taiwan","Reference_CI_HadGEM","nuclear","2065",0.224141456325424
"Taiwan","Reference_CI_HadGEM","nuclear","2070",0.250424072226299
"Taiwan","Reference_CI_HadGEM","nuclear","2075",0.26538684027509
"Taiwan","Reference_CI_HadGEM","nuclear","2080",0.286053408283701
"Taiwan","Reference_CI_HadGEM","nuclear","2085",0.304766089647645
"Taiwan","Reference_CI_HadGEM","nuclear","2090",0.325895685690169
"Taiwan","Reference_CI_HadGEM","nuclear","2095",0.350267277924264
"Taiwan","Reference_CI_HadGEM","nuclear","2100",0.371482852085021
"Taiwan","Reference_CI_HadGEM","oil","1990",0.46769763
"Taiwan","Reference_CI_HadGEM","oil","2005",1.58603895
"Taiwan","Reference_CI_HadGEM","oil","2010",1.669481776
"Taiwan","Reference_CI_HadGEM","oil","2015",1.6424369992
"Taiwan","Reference_CI_HadGEM","oil","2020",1.83450552
"Taiwan","Reference_CI_HadGEM","oil","2025",1.9881816
"Taiwan","Reference_CI_HadGEM","oil","2030",2.0344321
"Taiwan","Reference_CI_HadGEM","oil","2035",1.9498695
"Taiwan","Reference_CI_HadGEM","oil","2040",1.8526663
"Taiwan","Reference_CI_HadGEM","oil","2045",1.7264607
"Taiwan","Reference_CI_HadGEM","oil","2050",1.573704
"Taiwan","Reference_CI_HadGEM","oil","2055",1.3919986
"Taiwan","Reference_CI_HadGEM","oil","2060",1.1964937
"Taiwan","Reference_CI_HadGEM","oil","2065",1.0346746
"Taiwan","Reference_CI_HadGEM","oil","2070",0.8533388
"Taiwan","Reference_CI_HadGEM","oil","2075",0.679227
"Taiwan","Reference_CI_HadGEM","oil","2080",0.4721112
"Taiwan","Reference_CI_HadGEM","oil","2085",0.3527547
"Taiwan","Reference_CI_HadGEM","oil","2090",0.2688876
"Taiwan","Reference_CI_HadGEM","oil","2095",0.2195706
"Taiwan","Reference_CI_HadGEM","oil","2100",0.1957955
"Taiwan","Reference_CI_HadGEM","solar","1990",0
"Taiwan","Reference_CI_HadGEM","solar","2005",9.21812758337e-06
"Taiwan","Reference_CI_HadGEM","solar","2010",0.00020364388771223
"Taiwan","Reference_CI_HadGEM","solar","2015",0.00703697076994596
"Taiwan","Reference_CI_HadGEM","solar","2020",0.0256152559306204
"Taiwan","Reference_CI_HadGEM","solar","2025",0.0613557240492847
"Taiwan","Reference_CI_HadGEM","solar","2030",0.129441188828361
"Taiwan","Reference_CI_HadGEM","solar","2035",0.259187216327312
"Taiwan","Reference_CI_HadGEM","solar","2040",0.395145456777874
"Taiwan","Reference_CI_HadGEM","solar","2045",0.504911881076583
"Taiwan","Reference_CI_HadGEM","solar","2050",0.593408583676871
"Taiwan","Reference_CI_HadGEM","solar","2055",0.67084091394138
"Taiwan","Reference_CI_HadGEM","solar","2060",0.755744657568707
"Taiwan","Reference_CI_HadGEM","solar","2065",0.91978861308837
"Taiwan","Reference_CI_HadGEM","solar","2070",1.04866257519134
"Taiwan","Reference_CI_HadGEM","solar","2075",1.16241015197287
"Taiwan","Reference_CI_HadGEM","solar","2080",1.2604243299165
"Taiwan","Reference_CI_HadGEM","solar","2085",1.3469371327043
"Taiwan","Reference_CI_HadGEM","solar","2090",1.43936865265889
"Taiwan","Reference_CI_HadGEM","solar","2095",1.48952113389836
"Taiwan","Reference_CI_HadGEM","solar","2100",1.54731462256488
"Taiwan","Reference_CI_HadGEM","wind","1990",0
"Taiwan","Reference_CI_HadGEM","wind","2005",0.00083884786911651
"Taiwan","Reference_CI_HadGEM","wind","2010",0.00864158782592999
"Taiwan","Reference_CI_HadGEM","wind","2015",0.0122504112191013
"Taiwan","Reference_CI_HadGEM","wind","2020",0.0431841797408106
"Taiwan","Reference_CI_HadGEM","wind","2025",0.0710680108886455
"Taiwan","Reference_CI_HadGEM","wind","2030",0.0998482893456546
"Taiwan","Reference_CI_HadGEM","wind","2035",0.139067183577638
"Taiwan","Reference_CI_HadGEM","wind","2040",0.184978635873286
"Taiwan","Reference_CI_HadGEM","wind","2045",0.231033400127017
"Taiwan","Reference_CI_HadGEM","wind","2050",0.27181170122292
"Taiwan","Reference_CI_HadGEM","wind","2055",0.32515487983389
"Taiwan","Reference_CI_HadGEM","wind","2060",0.39581670143063
"Taiwan","Reference_CI_HadGEM","wind","2065",0.526848353178547
"Taiwan","Reference_CI_HadGEM","wind","2070",0.617014630827447
"Taiwan","Reference_CI_HadGEM","wind","2075",0.682313951162265
"Taiwan","Reference_CI_HadGEM","wind","2080",0.72437995721924
"Taiwan","Reference_CI_HadGEM","wind","2085",0.744087983203227
"Taiwan","Reference_CI_HadGEM","wind","2090",0.734541817627384
"Taiwan","Reference_CI_HadGEM","wind","2095",0.744770582584405
"Taiwan","Reference_CI_HadGEM","wind","2100",0.762295112655883
"China","Reference_CI_IPSL","biomass","1990",0.000705038
"China","Reference_CI_IPSL","biomass","2005",0.3187026
"China","Reference_CI_IPSL","biomass","2010",1.0037661
"China","Reference_CI_IPSL","biomass","2015",1.4929142
"China","Reference_CI_IPSL","biomass","2020",2.6354365
"China","Reference_CI_IPSL","biomass","2025",3.7336477
"China","Reference_CI_IPSL","biomass","2030",4.54417172
"China","Reference_CI_IPSL","biomass","2035",6.06852153
"China","Reference_CI_IPSL","biomass","2040",7.68747771
"China","Reference_CI_IPSL","biomass","2045",9.03325005
"China","Reference_CI_IPSL","biomass","2050",10.1201803
"China","Reference_CI_IPSL","biomass","2055",10.67757413
"China","Reference_CI_IPSL","biomass","2060",10.73017096
"China","Reference_CI_IPSL","biomass","2065",10.629249031
"China","Reference_CI_IPSL","biomass","2070",10.270239087
"China","Reference_CI_IPSL","biomass","2075",9.908551208
"China","Reference_CI_IPSL","biomass","2080",9.548521376
"China","Reference_CI_IPSL","biomass","2085",9.486842334
"China","Reference_CI_IPSL","biomass","2090",9.733189568
"China","Reference_CI_IPSL","biomass","2095",10.323062662
"China","Reference_CI_IPSL","biomass","2100",11.420362904
"China","Reference_CI_IPSL","biomass_traditional","1990",8.3941
"China","Reference_CI_IPSL","biomass_traditional","2005",6.78429
"China","Reference_CI_IPSL","biomass_traditional","2010",4.68404
"China","Reference_CI_IPSL","biomass_traditional","2015",3.38022
"China","Reference_CI_IPSL","biomass_traditional","2020",2.92277
"China","Reference_CI_IPSL","biomass_traditional","2025",2.35971
"China","Reference_CI_IPSL","biomass_traditional","2030",1.875928
"China","Reference_CI_IPSL","biomass_traditional","2035",1.727529
"China","Reference_CI_IPSL","biomass_traditional","2040",1.606256
"China","Reference_CI_IPSL","biomass_traditional","2045",1.470526
"China","Reference_CI_IPSL","biomass_traditional","2050",1.337204
"China","Reference_CI_IPSL","biomass_traditional","2055",1.203149
"China","Reference_CI_IPSL","biomass_traditional","2060",1.069818
"China","Reference_CI_IPSL","biomass_traditional","2065",0.945149
"China","Reference_CI_IPSL","biomass_traditional","2070",0.835873
"China","Reference_CI_IPSL","biomass_traditional","2075",0.735879
"China","Reference_CI_IPSL","biomass_traditional","2080",0.643809
"China","Reference_CI_IPSL","biomass_traditional","2085",0.570021
"China","Reference_CI_IPSL","biomass_traditional","2090",0.510557
"China","Reference_CI_IPSL","biomass_traditional","2095",0.470206
"China","Reference_CI_IPSL","biomass_traditional","2100",0.4439591
"China","Reference_CI_IPSL","coal","1990",21.0223
"China","Reference_CI_IPSL","coal","2005",58.16152
"China","Reference_CI_IPSL","coal","2010",81.8696
"China","Reference_CI_IPSL","coal","2015",92.9578
"China","Reference_CI_IPSL","coal","2020",101.8841
"China","Reference_CI_IPSL","coal","2025",108.2698
"China","Reference_CI_IPSL","coal","2030",109.1312
"China","Reference_CI_IPSL","coal","2035",102.7116
"China","Reference_CI_IPSL","coal","2040",94.6998
"China","Reference_CI_IPSL","coal","2045",84.8758
"China","Reference_CI_IPSL","coal","2050",74.7694
"China","Reference_CI_IPSL","coal","2055",64.5626
"China","Reference_CI_IPSL","coal","2060",55.5216
"China","Reference_CI_IPSL","coal","2065",48.0402
"China","Reference_CI_IPSL","coal","2070",41.7599
"China","Reference_CI_IPSL","coal","2075",36.7349
"China","Reference_CI_IPSL","coal","2080",32.8654
"China","Reference_CI_IPSL","coal","2085",29.4487
"China","Reference_CI_IPSL","coal","2090",25.837
"China","Reference_CI_IPSL","coal","2095",22.9849
"China","Reference_CI_IPSL","coal","2100",21.20435
"China","Reference_CI_IPSL","geothermal","1990",0.00068556980058644
"China","Reference_CI_IPSL","geothermal","2005",0.00135877849184853
"China","Reference_CI_IPSL","geothermal","2010",0.00131811581712446
"China","Reference_CI_IPSL","geothermal","2015",0.00126370183634494
"China","Reference_CI_IPSL","geothermal","2020",0.180037571275064
"China","Reference_CI_IPSL","geothermal","2025",0.300593416844655
"China","Reference_CI_IPSL","geothermal","2030",0.294211247074518
"China","Reference_CI_IPSL","geothermal","2035",0.288531266406835
"China","Reference_CI_IPSL","geothermal","2040",0.283191588833195
"China","Reference_CI_IPSL","geothermal","2045",0.276860576551048
"China","Reference_CI_IPSL","geothermal","2050",0.270465887825387
"China","Reference_CI_IPSL","geothermal","2055",0.263481676624327
"China","Reference_CI_IPSL","geothermal","2060",0.256833541890009
"China","Reference_CI_IPSL","geothermal","2065",0.251329622478488
"China","Reference_CI_IPSL","geothermal","2070",0.246251015522101
"China","Reference_CI_IPSL","geothermal","2075",0.241056217834373
"China","Reference_CI_IPSL","geothermal","2080",0.23515516076639
"China","Reference_CI_IPSL","geothermal","2085",0.230978089460755
"China","Reference_CI_IPSL","geothermal","2090",0.228902165579383
"China","Reference_CI_IPSL","geothermal","2095",0.22824988552203
"China","Reference_CI_IPSL","geothermal","2100",0.227867037576431
"China","Reference_CI_IPSL","hydro","1990",1.52497926752633
"China","Reference_CI_IPSL","hydro","2005",4.69219510937547
"China","Reference_CI_IPSL","hydro","2010",7.5031419851977
"China","Reference_CI_IPSL","hydro","2015",11.2697711466589
"China","Reference_CI_IPSL","hydro","2020",7.47981222407908
"China","Reference_CI_IPSL","hydro","2025",7.53101385841736
"China","Reference_CI_IPSL","hydro","2030",7.59900658669061
"China","Reference_CI_IPSL","hydro","2035",7.69231311722348
"China","Reference_CI_IPSL","hydro","2040",7.93504377936557
"China","Reference_CI_IPSL","hydro","2045",8.12983152027452
"China","Reference_CI_IPSL","hydro","2050",8.31213209559446
"China","Reference_CI_IPSL","hydro","2055",8.46752595724095
"China","Reference_CI_IPSL","hydro","2060",8.61730103865409
"China","Reference_CI_IPSL","hydro","2065",8.78948266268275
"China","Reference_CI_IPSL","hydro","2070",8.96631127288514
"China","Reference_CI_IPSL","hydro","2075",9.12913427569475
"China","Reference_CI_IPSL","hydro","2080",9.2512595788079
"China","Reference_CI_IPSL","hydro","2085",9.43016789259809
"China","Reference_CI_IPSL","hydro","2090",9.68501000807249
"China","Reference_CI_IPSL","hydro","2095",10.0009134921637
"China","Reference_CI_IPSL","hydro","2100",8.09983392111483
"China","Reference_CI_IPSL","natural gas","1990",0.475345
"China","Reference_CI_IPSL","natural gas","2005",1.49765
"China","Reference_CI_IPSL","natural gas","2010",4.310694
"China","Reference_CI_IPSL","natural gas","2015",6.47683
"China","Reference_CI_IPSL","natural gas","2020",8.19055
"China","Reference_CI_IPSL","natural gas","2025",9.28552
"China","Reference_CI_IPSL","natural gas","2030",10.47643
"China","Reference_CI_IPSL","natural gas","2035",11.70441
"China","Reference_CI_IPSL","natural gas","2040",12.67166
"China","Reference_CI_IPSL","natural gas","2045",14.39769
"China","Reference_CI_IPSL","natural gas","2050",15.83749
"China","Reference_CI_IPSL","natural gas","2055",16.92914
"China","Reference_CI_IPSL","natural gas","2060",17.65052
"China","Reference_CI_IPSL","natural gas","2065",17.9247
"China","Reference_CI_IPSL","natural gas","2070",18.0293
"China","Reference_CI_IPSL","natural gas","2075",18.12751
"China","Reference_CI_IPSL","natural gas","2080",18.32172
"China","Reference_CI_IPSL","natural gas","2085",18.23339
"China","Reference_CI_IPSL","natural gas","2090",17.9048
"China","Reference_CI_IPSL","natural gas","2095",17.23145
"China","Reference_CI_IPSL","natural gas","2100",16.70127
"China","Reference_CI_IPSL","nuclear","1990",0
"China","Reference_CI_IPSL","nuclear","2005",0.627259583167437
"China","Reference_CI_IPSL","nuclear","2010",0.779058501894421
"China","Reference_CI_IPSL","nuclear","2015",1.726613602451
"China","Reference_CI_IPSL","nuclear","2020",2.80259210642589
"China","Reference_CI_IPSL","nuclear","2025",3.94988424668877
"China","Reference_CI_IPSL","nuclear","2030",5.20911568197165
"China","Reference_CI_IPSL","nuclear","2035",6.80346972019615
"China","Reference_CI_IPSL","nuclear","2040",8.60449159192442
"China","Reference_CI_IPSL","nuclear","2045",11.0240874224607
"China","Reference_CI_IPSL","nuclear","2050",13.3074195476814
"China","Reference_CI_IPSL","nuclear","2055",15.6321306385956
"China","Reference_CI_IPSL","nuclear","2060",17.7687163226829
"China","Reference_CI_IPSL","nuclear","2065",19.7800085636662
"China","Reference_CI_IPSL","nuclear","2070",21.512123974333
"China","Reference_CI_IPSL","nuclear","2075",22.928252416936
"China","Reference_CI_IPSL","nuclear","2080",22.9696504780499
"China","Reference_CI_IPSL","nuclear","2085",23.032595002525
"China","Reference_CI_IPSL","nuclear","2090",22.9144408220563
"China","Reference_CI_IPSL","nuclear","2095",22.4796993843417
"China","Reference_CI_IPSL","nuclear","2100",22.0067100962668
"China","Reference_CI_IPSL","oil","1990",5.20492
"China","Reference_CI_IPSL","oil","2005",8.080861
"China","Reference_CI_IPSL","oil","2010",11.41964
"China","Reference_CI_IPSL","oil","2015",14.92962
"China","Reference_CI_IPSL","oil","2020",21.52015
"China","Reference_CI_IPSL","oil","2025",24.91973
"China","Reference_CI_IPSL","oil","2030",27.76105
"China","Reference_CI_IPSL","oil","2035",28.50242
"China","Reference_CI_IPSL","oil","2040",29.18777
"China","Reference_CI_IPSL","oil","2045",29.3902
"China","Reference_CI_IPSL","oil","2050",28.4598
"China","Reference_CI_IPSL","oil","2055",27.3732
"China","Reference_CI_IPSL","oil","2060",26.1864
"China","Reference_CI_IPSL","oil","2065",24.8041
"China","Reference_CI_IPSL","oil","2070",23.2907
"China","Reference_CI_IPSL","oil","2075",21.4994
"China","Reference_CI_IPSL","oil","2080",19.51053
"China","Reference_CI_IPSL","oil","2085",18.04081
"China","Reference_CI_IPSL","oil","2090",17.70788
"China","Reference_CI_IPSL","oil","2095",17.5004
"China","Reference_CI_IPSL","oil","2100",17.13012
"China","Reference_CI_IPSL","solar","1990",2.405505903523e-05
"China","Reference_CI_IPSL","solar","2005",0.00101842663205009
"China","Reference_CI_IPSL","solar","2010",0.00741629254699883
"China","Reference_CI_IPSL","solar","2015",0.453017216451055
"China","Reference_CI_IPSL","solar","2020",1.22861681401664
"China","Reference_CI_IPSL","solar","2025",3.95048553394498
"China","Reference_CI_IPSL","solar","2030",9.19060619369859
"China","Reference_CI_IPSL","solar","2035",15.1247768962562
"China","Reference_CI_IPSL","solar","2040",19.4185731962126
"China","Reference_CI_IPSL","solar","2045",22.8643841012456
"China","Reference_CI_IPSL","solar","2050",25.275755491391
"China","Reference_CI_IPSL","solar","2055",26.8406908844916
"China","Reference_CI_IPSL","solar","2060",27.4655650988307
"China","Reference_CI_IPSL","solar","2065",27.4422960948334
"China","Reference_CI_IPSL","solar","2070",27.1471498074903
"China","Reference_CI_IPSL","solar","2075",26.5256404361374
"China","Reference_CI_IPSL","solar","2080",25.7350035168385
"China","Reference_CI_IPSL","solar","2085",24.9052201456104
"China","Reference_CI_IPSL","solar","2090",24.1045747026954
"China","Reference_CI_IPSL","solar","2095",23.3029046783736
"China","Reference_CI_IPSL","solar","2100",22.8391125318224
"China","Reference_CI_IPSL","wind","1990",2.405505903523e-05
"China","Reference_CI_IPSL","wind","2005",0.0239640530113894
"China","Reference_CI_IPSL","wind","2010",0.470553746657122
"China","Reference_CI_IPSL","wind","2015",1.87805461865398
"China","Reference_CI_IPSL","wind","2020",3.1286731745157
"China","Reference_CI_IPSL","wind","2025",4.78815297945804
"China","Reference_CI_IPSL","wind","2030",6.92848112483224
"China","Reference_CI_IPSL","wind","2035",9.83231736694108
"China","Reference_CI_IPSL","wind","2040",13.0388591777056
"China","Reference_CI_IPSL","wind","2045",15.5579466554006
"China","Reference_CI_IPSL","wind","2050",18.1753576135239
"China","Reference_CI_IPSL","wind","2055",20.8261471719327
"China","Reference_CI_IPSL","wind","2060",22.8893992242191
"China","Reference_CI_IPSL","wind","2065",24.1455521449515
"China","Reference_CI_IPSL","wind","2070",24.7551430811935
"China","Reference_CI_IPSL","wind","2075",24.3335783088539
"China","Reference_CI_IPSL","wind","2080",23.5047880347438
"China","Reference_CI_IPSL","wind","2085",22.4940764980504
"China","Reference_CI_IPSL","wind","2090",21.4093931057352
"China","Reference_CI_IPSL","wind","2095",20.4380725237855
"China","Reference_CI_IPSL","wind","2100",20.3087848442689
"Global","Reference_CI_IPSL","biomass","1990",13.525887641
"Global","Reference_CI_IPSL","biomass","2005",18.8739337967
"Global","Reference_CI_IPSL","biomass","2010",24.078124808
"Global","Reference_CI_IPSL","biomass","2015",28.533558054
"Global","Reference_CI_IPSL","biomass","2020",39.12524234331
"Global","Reference_CI_IPSL","biomass","2025",44.16761753083
"Global","Reference_CI_IPSL","biomass","2030",47.59547346043
"Global","Reference_CI_IPSL","biomass","2035",54.17211109752
"Global","Reference_CI_IPSL","biomass","2040",61.61995314481
"Global","Reference_CI_IPSL","biomass","2045",69.4253241589489
"Global","Reference_CI_IPSL","biomass","2050",77.156581802101
"Global","Reference_CI_IPSL","biomass","2055",83.363716696032
"Global","Reference_CI_IPSL","biomass","2060",87.8531002118509
"Global","Reference_CI_IPSL","biomass","2065",92.6042836502919
