region,Name,fuel,year,Difference,Rel_Dif
China,Policy,biomass,1990,0,0
China,Policy,biomass,2005,0,0
China,Policy,biomass,2010,0,0
China,Policy,biomass,2015,0,0
China,Policy,biomass,2020,2.00E-05,0.000787818
China,Policy,biomass,2025,-0.1561843,-4.251498069
China,Policy,biomass,2030,-0.46417166,-10.33867864
China,Policy,biomass,2035,0.70247451,12.11800462
China,Policy,biomass,2040,0.18682226,2.512008724
China,Policy,biomass,2045,1.02776089,11.72126105
China,Policy,biomass,2050,4.31246225,43.72032075
China,Policy,biomass,2055,9.78382,93.76274257
China,Policy,biomass,2060,14.72634787,139.2782955
China,Policy,biomass,2065,14.46173902,136.9452313
China,Policy,biomass,2070,13.23828322,128.3801159
China,Policy,biomass,2075,11.89418336,118.2502455
China,Policy,biomass,2080,10.29102009,104.4999943
China,Policy,biomass,2085,8.317844923,83.87642402
China,Policy,biomass,2090,5.919726272,57.70840515
China,Policy,biomass,2095,4.15031027,38.02899633
China,Policy,biomass,2100,2.557474897,21.46613786
China,Policy,biomass_traditional,1990,0,0
China,Policy,biomass_traditional,2005,0,0
China,Policy,biomass_traditional,2010,0,0
China,Policy,biomass_traditional,2015,0,0
China,Policy,biomass_traditional,2020,0,0
China,Policy,biomass_traditional,2025,-0.00832,-0.353391411
China,Policy,biomass_traditional,2030,-0.012084,-0.645464204
China,Policy,biomass_traditional,2035,0.747116,44.66118661
China,Policy,biomass_traditional,2040,0.733832,46.80591318
China,Policy,biomass_traditional,2045,0.730658,50.55204316
China,Policy,biomass_traditional,2050,0.780362,59.01621739
China,Policy,biomass_traditional,2055,0.767886,64.27728381
China,Policy,biomass_traditional,2060,0.683984,64.20088213
China,Policy,biomass_traditional,2065,0.346392,36.64740447
China,Policy,biomass_traditional,2070,0.189845,22.66773491
China,Policy,biomass_traditional,2075,0.120081,16.2808891
China,Policy,biomass_traditional,2080,0.088215,13.62709508
China,Policy,biomass_traditional,2085,0.071033,12.42650339
China,Policy,biomass_traditional,2090,0.049757,9.760082856
China,Policy,biomass_traditional,2095,0.025681,5.503197216
China,Policy,biomass_traditional,2100,0.0019999,0.461381584
China,Policy,coal,1990,0,0
China,Policy,coal,2005,0,0
China,Policy,coal,2010,0,0
China,Policy,coal,2015,0,0
China,Policy,coal,2020,0.0001,9.98E-05
China,Policy,coal,2025,-1.0197,-0.954908503
China,Policy,coal,2030,-0.966,-0.896179548
China,Policy,coal,2035,-12.6375,-12.33536979
China,Policy,coal,2040,-17.7465,-18.79125627
China,Policy,coal,2045,-21.9578,-25.94098661
China,Policy,coal,2050,-22.4237,-30.06575295
China,Policy,coal,2055,-17.8581,-27.68916612
China,Policy,coal,2060,-12.4924,-22.49703309
China,Policy,coal,2065,-6.6646,-13.87264708
China,Policy,coal,2070,-5.0097,-11.99201442
China,Policy,coal,2075,-1.7374,-4.762335502
China,Policy,coal,2080,0.2636,0.810565643
China,Policy,coal,2085,1.9556,6.701896517
China,Policy,coal,2090,4.3304,16.8185243
China,Policy,coal,2095,6.1917,26.67640368
China,Policy,coal,2100,6.7691,31.70494091
China,Policy,geothermal,1990,0,0
China,Policy,geothermal,2005,0,0
China,Policy,geothermal,2010,0,0
China,Policy,geothermal,2015,0,0
China,Policy,geothermal,2020,2.34E-09,1.50E-06
China,Policy,geothermal,2025,-0.000100551,-0.03331494
China,Policy,geothermal,2030,-0.000268684,-0.091098494
China,Policy,geothermal,2035,-0.00460147,-1.592145583
China,Policy,geothermal,2040,-0.008210413,-2.898403329
China,Policy,geothermal,2045,-0.011238619,-4.062961153
China,Policy,geothermal,2050,-0.009590104,-3.550937298
China,Policy,geothermal,2055,-0.003070305,-1.168352207
China,Policy,geothermal,2060,0.003610355,1.410663365
China,Policy,geothermal,2065,0.006441078,2.573026957
China,Policy,geothermal,2070,0.009163519,3.735968884
China,Policy,geothermal,2075,0.012181136,5.071747511
China,Policy,geothermal,2080,0.017710253,7.536741642
China,Policy,geothermal,2085,0.02295882,9.945742647
China,Policy,geothermal,2090,0.026447101,11.56207326
China,Policy,geothermal,2095,0.021380838,9.372439708
China,Policy,geothermal,2100,0.017470215,7.658491747
China,Policy,hydro,1990,0,0
China,Policy,hydro,2005,0,0
China,Policy,hydro,2010,0,0
China,Policy,hydro,2015,0,0
China,Policy,hydro,2020,1.65E-07,1.50E-06
China,Policy,hydro,2025,-0.003589235,-0.033494477
China,Policy,hydro,2030,-0.009572246,-0.091415802
China,Policy,hydro,2035,-0.143734402,-1.400649716
China,Policy,hydro,2040,-0.278342217,-2.766779094
China,Policy,hydro,2045,-0.39035135,-3.972299637
China,Policy,hydro,2050,-0.335178632,-3.492945944
China,Policy,hydro,2055,-0.108193109,-1.158337344
China,Policy,hydro,2060,0.128198864,1.409163293
China,Policy,hydro,2065,0.232686173,2.614937469
China,Policy,hydro,2070,0.324082378,3.716868361
China,Policy,hydro,2075,0.430714233,5.04467893
China,Policy,hydro,2080,0.626537248,7.501713862
China,Policy,hydro,2085,0.810656351,9.879541838
China,Policy,hydro,2090,0.936165884,11.51702388
China,Policy,hydro,2095,0.767161708,9.462267884
China,Policy,hydro,2100,0.624039639,7.697395765
China,Policy,natural gas,1990,0,0
China,Policy,natural gas,2005,0,0
China,Policy,natural gas,2010,0,0
China,Policy,natural gas,2015,0,0
China,Policy,natural gas,2020,1.00E-05,0.000123467
China,Policy,natural gas,2025,0.0546,0.593050877
China,Policy,natural gas,2030,0.19489,1.873623431
China,Policy,natural gas,2035,0.56765,4.914663298
China,Policy,natural gas,2040,0.68501,5.448457155
China,Policy,natural gas,2045,0.03246,0.226038115
China,Policy,natural gas,2050,-0.09013,-0.569465576
China,Policy,natural gas,2055,2.05626,12.14757437
China,Policy,natural gas,2060,6.12438,34.73698181
China,Policy,natural gas,2065,7.79368,43.40282303
China,Policy,natural gas,2070,8.52318,47.21167311
China,Policy,natural gas,2075,8.5923,47.29906033
China,Policy,natural gas,2080,7.94107,43.33810134
China,Policy,natural gas,2085,7.45833,40.85016954
China,Policy,natural gas,2090,7.02658,39.11713686
China,Policy,natural gas,2095,7.32046,42.26827815
China,Policy,natural gas,2100,7.57498,45.46318253
China,Policy,nuclear,1990,0,NA
China,Policy,nuclear,2005,0,0
China,Policy,nuclear,2010,0,0
China,Policy,nuclear,2015,0,0
China,Policy,nuclear,2020,-2.15E-06,-8.54E-05
China,Policy,nuclear,2025,-0.004758743,-0.129439986
China,Policy,nuclear,2030,-0.012609967,-0.254426919
China,Policy,nuclear,2035,6.697175763,105.1132803
China,Policy,nuclear,2040,10.3910215,127.8352969
China,Policy,nuclear,2045,13.46270822,127.7164275
China,Policy,nuclear,2050,15.57252813,122.0344052
China,Policy,nuclear,2055,16.50483413,108.8627049
China,Policy,nuclear,2060,17.12212274,98.61875499
China,Policy,nuclear,2065,18.0322908,93.33020191
China,Policy,nuclear,2070,17.50074427,82.85465109
China,Policy,nuclear,2075,16.93560908,74.83778113
China,Policy,nuclear,2080,16.78497519,73.03175768
China,Policy,nuclear,2085,16.40155245,70.89326362
China,Policy,nuclear,2090,15.98606896,69.26803226
China,Policy,nuclear,2095,10.17630185,44.63189526
China,Policy,nuclear,2100,6.249518571,28.1908091
China,Policy,oil,1990,0,0
China,Policy,oil,2005,0,0
China,Policy,oil,2010,0,0
China,Policy,oil,2015,0,0
China,Policy,oil,2020,-0.0002,-0.000948611
China,Policy,oil,2025,1.16873,4.800477448
China,Policy,oil,2030,1.24846,4.602451229
China,Policy,oil,2035,-13.09719,-46.11059905
China,Policy,oil,2040,-17.44717,-60.01157087
China,Policy,oil,2045,-19.75533,-67.4982831
China,Policy,oil,2050,-20.220546,-71.44741054
China,Policy,oil,2055,-19.447559,-71.62899626
China,Policy,oil,2060,-17.53054,-67.58032868
China,Policy,oil,2065,-11.51864,-46.90916792
China,Policy,oil,2070,-4.52428,-19.57893188
China,Policy,oil,2075,-1.32106,-6.099020323
China,Policy,oil,2080,1.51216,7.623464881
China,Policy,oil,2085,3.40543,18.5350505
China,Policy,oil,2090,4.148,23.13170237
China,Policy,oil,2095,1.37699,7.882288021
China,Policy,oil,2100,-0.53303,-3.126877194
China,Policy,solar,1990,0,0
China,Policy,solar,2005,0,0
China,Policy,solar,2010,0,0
China,Policy,solar,2015,0,0
China,Policy,solar,2020,2.89E-07,2.67E-05
China,Policy,solar,2025,-0.014083792,-0.36850992
China,Policy,solar,2030,-0.03941453,-0.432109519
China,Policy,solar,2035,7.315145193,49.71080141
China,Policy,solar,2040,8.562160991,44.96884891
China,Policy,solar,2045,9.376180038,41.62696111
China,Policy,solar,2050,10.50769618,42.03415879
China,Policy,solar,2055,11.51154056,43.23367608
China,Policy,solar,2060,12.49551972,45.79084103
China,Policy,solar,2065,8.512229655,31.09644219
China,Policy,solar,2070,6.662646683,24.55891104
China,Policy,solar,2075,5.344502091,20.12622637
China,Policy,solar,2080,4.595733787,17.75615706
China,Policy,solar,2085,4.022190996,16.04127022
China,Policy,solar,2090,3.349044964,13.79286942
China,Policy,solar,2095,3.13259322,13.32741552
China,Policy,solar,2100,3.181788895,14.00271967
China,Policy,wind,1990,0,0
China,Policy,wind,2005,0,0
China,Policy,wind,2010,0,0
China,Policy,wind,2015,0,0
China,Policy,wind,2020,4.00E-08,1.40E-06
China,Policy,wind,2025,-0.005349129,-0.117842838
China,Policy,wind,2030,-0.012767193,-0.189795112
China,Policy,wind,2035,8.769587995,93.61934524
China,Policy,wind,2040,12.44032724,99.1809507
China,Policy,wind,2045,14.51120884,96.10218938
China,Policy,wind,2050,15.43700563,86.22044876
China,Policy,wind,2055,15.20674233,73.60130932
China,Policy,wind,2060,14.59223589,63.98604458
China,Policy,wind,2065,8.037359509,33.2583288
China,Policy,wind,2070,3.603371994,14.48714525
China,Policy,wind,2075,0.454739909,1.853557398
China,Policy,wind,2080,-0.973139568,-4.092065947
China,Policy,wind,2085,-1.760663882,-7.724085661
China,Policy,wind,2090,-2.623258206,-12.05988144
China,Policy,wind,2095,0.083125958,0.399443439
China,Policy,wind,2100,1.871862151,9.355758077
Global,Policy,biomass,1990,0,0
Global,Policy,biomass,2005,0,0
Global,Policy,biomass,2010,0,0
Global,Policy,biomass,2015,0,0
Global,Policy,biomass,2020,-0.000326523,-0.000831062
Global,Policy,biomass,2025,4.136128869,9.349852302
Global,Policy,biomass,2030,8.638205349,18.15977903
Global,Policy,biomass,2035,13.21667466,24.49396299
Global,Policy,biomass,2040,17.94348922,29.05020374
Global,Policy,biomass,2045,22.3024577,31.99532076
Global,Policy,biomass,2050,24.85587535,31.9460711
Global,Policy,biomass,2055,23.7918877,28.28699114
Global,Policy,biomass,2060,22.91880354,25.66977922
Global,Policy,biomass,2065,19.86104894,21.03860274
Global,Policy,biomass,2070,16.38989903,16.48622157
Global,Policy,biomass,2075,12.40766276,11.78126663
Global,Policy,biomass,2080,8.788406612,7.87137509
Global,Policy,biomass,2085,5.844905263,4.975342593
Global,Policy,biomass,2090,3.203019618,2.605892432
Global,Policy,biomass,2095,0.659215131,0.514494832
Global,Policy,biomass,2100,-1.930351869,-1.445529915
Global,Policy,biomass_traditional,1990,0,0
Global,Policy,biomass_traditional,2005,0,0
Global,Policy,biomass_traditional,2010,0,0
Global,Policy,biomass_traditional,2015,0,0
Global,Policy,biomass_traditional,2020,-0.00012732,-0.000510516
Global,Policy,biomass_traditional,2025,0.36320688,1.512215209
Global,Policy,biomass_traditional,2030,0.345137557,1.508526508
Global,Policy,biomass_traditional,2035,2.762426829,12.45083399
Global,Policy,biomass_traditional,2040,3.271280622,15.12623952
Global,Policy,biomass_traditional,2045,3.265757183,15.65214975
Global,Policy,biomass_traditional,2050,3.07326099,15.50050893
Global,Policy,biomass_traditional,2055,2.854223316,15.34204827
Global,Policy,biomass_traditional,2060,2.488759304,14.45123099
Global,Policy,biomass_traditional,2065,1.824679875,11.5133463
Global,Policy,biomass_traditional,2070,1.365643677,9.376109731
Global,Policy,biomass_traditional,2075,1.040189135,7.798910338
Global,Policy,biomass_traditional,2080,0.782451591,6.416869103
Global,Policy,biomass_traditional,2085,0.585212888,5.261594959
Global,Policy,biomass_traditional,2090,0.452889506,4.502789846
Global,Policy,biomass_traditional,2095,0.330706812,3.814842662
Global,Policy,biomass_traditional,2100,0.235558159,3.099364559
Global,Policy,coal,1990,0,0
Global,Policy,coal,2005,0,0
Global,Policy,coal,2010,0,0
Global,Policy,coal,2015,0,0
Global,Policy,coal,2020,0.00024491,0.0001119
Global,Policy,coal,2025,-7.407555053,-3.150872597
Global,Policy,coal,2030,-13.93670031,-5.749572913
Global,Policy,coal,2035,-32.9169218,-13.83028446
Global,Policy,coal,2040,-42.09413175,-18.33060525
Global,Policy,coal,2045,-48.05213691,-22.11512877
Global,Policy,coal,2050,-46.23000869,-22.59885717
Global,Policy,coal,2055,-36.97427948,-19.14808429
Global,Policy,coal,2060,-28.50823191,-15.55641897
Global,Policy,coal,2065,-19.46556589,-11.00549136
Global,Policy,coal,2070,-14.52140383,-8.457373261
Global,Policy,coal,2075,-7.730118,-4.654006831
Global,Policy,coal,2080,-1.459806963,-0.904106823
Global,Policy,coal,2085,4.266432064,2.726231484
Global,Policy,coal,2090,9.103892181,6.000500194
Global,Policy,coal,2095,12.73188073,8.596747202
Global,Policy,coal,2100,15.82342973,10.9142631
Global,Policy,geothermal,1990,0,0
Global,Policy,geothermal,2005,0,0
Global,Policy,geothermal,2010,0,0
Global,Policy,geothermal,2015,0,0
Global,Policy,geothermal,2020,9.70E-05,0.003828392
Global,Policy,geothermal,2025,0.281893947,7.145599754
Global,Policy,geothermal,2030,0.583322907,12.08440593
Global,Policy,geothermal,2035,0.787184378,14.06114409
Global,Policy,geothermal,2040,0.812933896,13.23567848
Global,Policy,geothermal,2045,0.766387315,12.1433591
Global,Policy,geothermal,2050,0.736408953,11.69039868
Global,Policy,geothermal,2055,0.543600125,8.497393086
Global,Policy,geothermal,2060,0.372658385,5.747057307
Global,Policy,geothermal,2065,0.302111848,4.64918409
Global,Policy,geothermal,2070,0.2976556,4.558057962
Global,Policy,geothermal,2075,0.299781121,4.582741543
Global,Policy,geothermal,2080,0.316578737,4.850228066
Global,Policy,geothermal,2085,0.308295043,4.760120824
Global,Policy,geothermal,2090,0.266295088,4.12724405
Global,Policy,geothermal,2095,0.178337928,2.77358207
Global,Policy,geothermal,2100,0.097582451,1.522435762
Global,Policy,hydro,1990,0,0
Global,Policy,hydro,2005,0,0
Global,Policy,hydro,2010,0,0
Global,Policy,hydro,2015,0,0
Global,Policy,hydro,2020,9.06E-06,2.51E-05
Global,Policy,hydro,2025,0.084864429,0.235565807
Global,Policy,hydro,2030,0.208165146,0.576190242
Global,Policy,hydro,2035,0.077408392,0.214453521
Global,Policy,hydro,2040,0.199484613,0.552582621
Global,Policy,hydro,2045,0.254636829,0.706914245
Global,Policy,hydro,2050,0.296065036,0.834133145
Global,Policy,hydro,2055,0.297226867,0.840180066
Global,Policy,hydro,2060,0.399417295,1.127034272
Global,Policy,hydro,2065,0.495796398,1.389183866
Global,Policy,hydro,2070,0.657328798,1.824612796
Global,Policy,hydro,2075,0.803097721,2.205428676
Global,Policy,hydro,2080,1.01835168,2.769017242
Global,Policy,hydro,2085,1.187402323,3.20038928
Global,Policy,hydro,2090,1.192119233,3.168103447
Global,Policy,hydro,2095,0.768107479,2.007993453
Global,Policy,hydro,2100,0.374030513,0.961229609
Global,Policy,natural gas,1990,0,0
Global,Policy,natural gas,2005,0,0
Global,Policy,natural gas,2010,0,0
Global,Policy,natural gas,2015,0,0
Global,Policy,natural gas,2020,-0.00056282,-0.000474843
Global,Policy,natural gas,2025,-3.33319665,-2.648931051
Global,Policy,natural gas,2030,-7.50117892,-5.421337996
Global,Policy,natural gas,2035,-14.6031976,-9.96750626
Global,Policy,natural gas,2040,-19.3659098,-12.40924647
Global,Policy,natural gas,2045,-15.873932,-9.291681252
Global,Policy,natural gas,2050,-3.1323421,-1.698153597
Global,Policy,natural gas,2055,8.5274432,4.363068589
Global,Policy,natural gas,2060,20.7078185,10.14176329
Global,Policy,natural gas,2065,28.8249585,13.71720948
Global,Policy,natural gas,2070,35.2546187,16.39759853
Global,Policy,natural gas,2075,38.7651379,17.39869421
Global,Policy,natural gas,2080,38.6015742,16.61673213
Global,Policy,natural gas,2085,38.422686,15.90446264
Global,Policy,natural gas,2090,38.0244432,15.22326752
Global,Policy,natural gas,2095,38.8543448,15.17914055
Global,Policy,natural gas,2100,39.6675021,15.16512033
Global,Policy,nuclear,1990,0,0
Global,Policy,nuclear,2005,0,0
Global,Policy,nuclear,2010,0,0
Global,Policy,nuclear,2015,0,0
Global,Policy,nuclear,2020,0.001685617,0.005548564
Global,Policy,nuclear,2025,1.685652942,4.707365149
Global,Policy,nuclear,2030,4.249994844,10.91581716
Global,Policy,nuclear,2035,15.15654056,36.26998376
Global,Policy,nuclear,2040,23.07930301,51.75325299
Global,Policy,nuclear,2045,29.41360218,60.40377522
Global,Policy,nuclear,2050,33.97443004,63.67919056
Global,Policy,nuclear,2055,35.59067626,61.24314309
Global,Policy,nuclear,2060,37.37159414,59.47322152
Global,Policy,nuclear,2065,39.49258348,57.52648101
Global,Policy,nuclear,2070,40.26501562,53.99017024
Global,Policy,nuclear,2075,40.72832229,51.12065725
Global,Policy,nuclear,2080,41.55195161,52.85320839
Global,Policy,nuclear,2085,40.43713992,51.44808922
Global,Policy,nuclear,2090,38.10989655,47.77137417
Global,Policy,nuclear,2095,29.21917885,36.42108289
Global,Policy,nuclear,2100,22.51080182,28.06771001
Global,Policy,oil,1990,0,0
Global,Policy,oil,2005,0,0
Global,Policy,oil,2010,0,0
Global,Policy,oil,2015,0,0
Global,Policy,oil,2020,0.000283348,0.000233838
Global,Policy,oil,2025,-2.026388222,-1.579660675
Global,Policy,oil,2030,-4.707736081,-3.531131786
Global,Policy,oil,2035,-26.22656279,-19.32950101
Global,Policy,oil,2040,-36.48708586,-26.48885142
Global,Policy,oil,2045,-42.6310653,-30.47901964
Global,Policy,oil,2050,-44.89148143,-31.77773487
Global,Policy,oil,2055,-47.03916963,-32.81109061
Global,Policy,oil,2060,-47.87918228,-32.7217339
Global,Policy,oil,2065,-43.58260158,-29.44957894
Global,Policy,oil,2070,-36.6517165,-24.67201156
Global,Policy,oil,2075,-33.22162445,-22.42927988
Global,Policy,oil,2080,-29.71600464,-20.33241698
Global,Policy,oil,2085,-26.63433398,-18.63900762
Global,Policy,oil,2090,-23.21470744,-16.5196811
Global,Policy,oil,2095,-23.89639887,-17.2703391
Global,Policy,oil,2100,-23.83516179,-17.46058618
Global,Policy,solar,1990,0,0
Global,Policy,solar,2005,0,0
Global,Policy,solar,2010,0,0
Global,Policy,solar,2015,0,0
Global,Policy,solar,2020,0.000684583,0.007958383
Global,Policy,solar,2025,2.471728237,10.65402958
Global,Policy,solar,2030,4.783684657,11.87249643
Global,Policy,solar,2035,17.45755222,29.99149815
Global,Policy,solar,2040,24.2918656,32.67942795
Global,Policy,solar,2045,30.65484124,34.3785024
Global,Policy,solar,2050,37.04670519,36.20066728
Global,Policy,solar,2055,40.29140185,35.18077889
Global,Policy,solar,2060,44.29995182,35.08721368
Global,Policy,solar,2065,42.80969816,30.98883308
Global,Policy,solar,2070,43.83098894,29.18723801
Global,Policy,solar,2075,45.22320229,28.07728636
Global,Policy,solar,2080,46.7577691,27.29945837
Global,Policy,solar,2085,47.61990805,26.54475886
Global,Policy,solar,2090,47.16180627,25.23557097
Global,Policy,solar,2095,46.22191483,23.89074374
Global,Policy,solar,2100,44.91957713,22.49911914
Global,Policy,wind,1990,0,0
Global,Policy,wind,2005,0,0
Global,Policy,wind,2010,0,0
Global,Policy,wind,2015,0,0
Global,Policy,wind,2020,0.001153457,0.006313268
Global,Policy,wind,2025,2.998853475,10.30325843
Global,Policy,wind,2030,7.269768391,18.37358836
Global,Policy,wind,2035,24.23634486,46.26440517
Global,Policy,wind,2040,36.30264652,54.5008655
Global,Policy,wind,2045,44.33353594,56.65342051
Global,Policy,wind,2050,49.15661937,55.14786739
Global,Policy,wind,2055,48.24328044,47.1557906
Global,Policy,wind,2060,47.13765745,40.50765457
Global,Policy,wind,2065,38.51120742,29.63075779
Global,Policy,wind,2070,33.06534345,22.98284603
Global,Policy,wind,2075,30.04692821,19.43704189
Global,Policy,wind,2080,30.06344897,18.24299891
Global,Policy,wind,2085,30.38459262,17.56088327
Global,Policy,wind,2090,30.16752584,16.7966891
Global,Policy,wind,2095,32.92670107,17.77246237
Global,Policy,wind,2100,33.9466416,17.83587472
Taiwan,Policy,biomass,1990,0,NA
Taiwan,Policy,biomass,2005,0,0
Taiwan,Policy,biomass,2010,0,0
Taiwan,Policy,biomass,2015,0,0
Taiwan,Policy,biomass,2020,5.00E-07,0.000712505
Taiwan,Policy,biomass,2025,-0.00545456,-7.256777016
Taiwan,Policy,biomass,2030,-0.013484251,-15.94861467
Taiwan,Policy,biomass,2035,-0.006625604,-6.023252271
Taiwan,Policy,biomass,2040,-0.013195299,-8.598477009
Taiwan,Policy,biomass,2045,0.02483325,11.68737169
Taiwan,Policy,biomass,2050,0.117044882,42.76725107
Taiwan,Policy,biomass,2055,0.227010519,74.44803496
Taiwan,Policy,biomass,2060,0.320258493,101.5795409
Taiwan,Policy,biomass,2065,0.244238939,71.8792931
Taiwan,Policy,biomass,2070,0.206019313,58.82157423
Taiwan,Policy,biomass,2075,0.172108618,44.93086319
Taiwan,Policy,biomass,2080,0.130157726,30.30171182
Taiwan,Policy,biomass,2085,0.08806614,18.50017408
Taiwan,Policy,biomass,2090,0.04978921,9.587032273
Taiwan,Policy,biomass,2095,0.00141289,0.249848064
Taiwan,Policy,biomass,2100,-0.033770409,-5.467918555
Taiwan,Policy,coal,1990,0,0
Taiwan,Policy,coal,2005,0,0
Taiwan,Policy,coal,2010,0,0
Taiwan,Policy,coal,2015,0,0
Taiwan,Policy,coal,2020,2.00E-07,9.92E-06
Taiwan,Policy,coal,2025,-0.0022009,-0.109262126
Taiwan,Policy,coal,2030,-0.0011037,-0.056030108
Taiwan,Policy,coal,2035,-0.0451319,-2.367536705
Taiwan,Policy,coal,2040,-0.0698481,-3.845588035
Taiwan,Policy,coal,2045,-0.1098405,-6.479048802
Taiwan,Policy,coal,2050,-0.1823614,-11.62359597
Taiwan,Policy,coal,2055,-0.2491208,-16.86629086
Taiwan,Policy,coal,2060,-0.283806,-20.10449013
Taiwan,Policy,coal,2065,-0.2565858,-18.81068128
Taiwan,Policy,coal,2070,-0.1954669,-14.93640674
Taiwan,Policy,coal,2075,-0.138192,-11.27369816
Taiwan,Policy,coal,2080,-0.0758919,-6.732886662
Taiwan,Policy,coal,2085,-0.0172259,-1.672002559
Taiwan,Policy,coal,2090,0.0422486,4.460296294
Taiwan,Policy,coal,2095,0.0847213,9.681155267
Taiwan,Policy,coal,2100,0.1295451,16.13283498
Taiwan,Policy,geothermal,1990,0,0
Taiwan,Policy,geothermal,2005,0,NA
Taiwan,Policy,geothermal,2010,0,NA
Taiwan,Policy,geothermal,2015,0,NA
Taiwan,Policy,geothermal,2020,2.52E-08,0.00045985
Taiwan,Policy,geothermal,2025,-1.35E-06,-0.020299439
Taiwan,Policy,geothermal,2030,-7.24E-06,-0.109949379
Taiwan,Policy,geothermal,2035,-0.000124317,-1.913557008
Taiwan,Policy,geothermal,2040,-0.000258506,-4.040769907
Taiwan,Policy,geothermal,2045,-0.000458582,-7.302275484
Taiwan,Policy,geothermal,2050,-0.000606198,-9.845742066
Taiwan,Policy,geothermal,2055,-0.000556929,-9.240432516
Taiwan,Policy,geothermal,2060,-0.000425401,-7.226169939
Taiwan,Policy,geothermal,2065,-0.000313954,-5.462024187
Taiwan,Policy,geothermal,2070,-0.000196284,-3.501562448
Taiwan,Policy,geothermal,2075,-7.91E-05,-1.449463444
Taiwan,Policy,geothermal,2080,7.39E-05,1.409661416
Taiwan,Policy,geothermal,2085,0.000171464,3.350917148
Taiwan,Policy,geothermal,2090,0.000258787,5.149700411
Taiwan,Policy,geothermal,2095,0.000302018,6.068102606
Taiwan,Policy,geothermal,2100,0.000293177,5.893759329
Taiwan,Policy,hydro,1990,0,0
Taiwan,Policy,hydro,2005,0,0
Taiwan,Policy,hydro,2010,0,0
Taiwan,Policy,hydro,2015,0,0
Taiwan,Policy,hydro,2020,-6.38E-09,-1.74E-05
Taiwan,Policy,hydro,2025,-7.81E-06,-0.020654299
Taiwan,Policy,hydro,2030,-4.27E-05,-0.109530444
Taiwan,Policy,hydro,2035,-0.000712513,-1.776484032
Taiwan,Policy,hydro,2040,-0.001605885,-3.90970697
Taiwan,Policy,hydro,2045,-0.002998626,-7.161251273
Taiwan,Policy,hydro,2050,-0.004141565,-9.725976039
Taiwan,Policy,hydro,2055,-0.003948593,-9.145776731
Taiwan,Policy,hydro,2060,-0.003121515,-7.154368342
Taiwan,Policy,hydro,2065,-0.002453891,-5.571704524
Taiwan,Policy,hydro,2070,-0.001559044,-3.517124255
Taiwan,Policy,hydro,2075,-0.000639444,-1.436872163
Taiwan,Policy,hydro,2080,0.000629446,1.429374449
Taiwan,Policy,hydro,2085,0.001492973,3.374803783
Taiwan,Policy,hydro,2090,0.002313018,5.176370769
Taiwan,Policy,hydro,2095,0.002750534,6.046761721
Taiwan,Policy,hydro,2100,0.002752944,5.896994169
Taiwan,Policy,natural gas,1990,0,0
Taiwan,Policy,natural gas,2005,0,0
Taiwan,Policy,natural gas,2010,0,0
Taiwan,Policy,natural gas,2015,0,0
Taiwan,Policy,natural gas,2020,2.00E-06,0.000212974
Taiwan,Policy,natural gas,2025,-0.0035057,-0.323925807
Taiwan,Policy,natural gas,2030,0.0001952,0.01669824
Taiwan,Policy,natural gas,2035,0.0209226,1.69705012
Taiwan,Policy,natural gas,2040,0.0254986,1.987945063
Taiwan,Policy,natural gas,2045,0.0019839,0.146786447
Taiwan,Policy,natural gas,2050,-0.0862085,-6.09518424
Taiwan,Policy,natural gas,2055,-0.0904275,-6.219868348
Taiwan,Policy,natural gas,2060,0.1107333,7.6665663
Taiwan,Policy,natural gas,2065,-0.141806,-11.20188803
Taiwan,Policy,natural gas,2070,-0.1229694,-10.33648243
Taiwan,Policy,natural gas,2075,-0.1002165,-8.753389742
Taiwan,Policy,natural gas,2080,-0.1175897,-10.54809131
Taiwan,Policy,natural gas,2085,-0.100295,-9.338923931
Taiwan,Policy,natural gas,2090,0.32262,31.55911538
Taiwan,Policy,natural gas,2095,0.429531,44.66994465
Taiwan,Policy,natural gas,2100,0.477662,53.01023777
Taiwan,Policy,nuclear,1990,0,0
Taiwan,Policy,nuclear,2005,0,0
Taiwan,Policy,nuclear,2010,0,0
Taiwan,Policy,nuclear,2015,0,0
Taiwan,Policy,nuclear,2020,-2.57E-08,-9.42E-06
Taiwan,Policy,nuclear,2025,-0.00022726,-0.085407958
Taiwan,Policy,nuclear,2030,-0.00037894,-0.148698159
Taiwan,Policy,nuclear,2035,0.033419084,13.90627828
Taiwan,Policy,nuclear,2040,0.071082062,31.86631181
Taiwan,Policy,nuclear,2045,0.125951392,60.98379169
Taiwan,Policy,nuclear,2050,0.188945911,97.27668041
Taiwan,Policy,nuclear,2055,0.239258563,127.7900801
Taiwan,Policy,nuclear,2060,0.285879218,150.1333474
Taiwan,Policy,nuclear,2065,0.25520272,115.6141924
Taiwan,Policy,nuclear,2070,0.250727737,101.4169629
Taiwan,Policy,nuclear,2075,0.257401992,98.13960179
Taiwan,Policy,nuclear,2080,0.271559178,95.87973309
Taiwan,Policy,nuclear,2085,0.286420074,94.82571215
Taiwan,Policy,nuclear,2090,0.304041694,94.09203726
Taiwan,Policy,nuclear,2095,0.2659508,76.34998239
Taiwan,Policy,nuclear,2100,0.22905715,61.95218793
Taiwan,Policy,oil,1990,0,0
Taiwan,Policy,oil,2005,0,0
