region,scenario,Scen_Label,year,tot_withdrawal,ref,rel_dif_per
Taiwan,Policy_CI_GFDL,Policy_CI,2020,18.13514017,,
Taiwan,Policy_CI_GFDL,Policy_CI,2025,18.79694243,,
Taiwan,Policy_CI_GFDL,Policy_CI,2030,19.13704088,,
Taiwan,Policy_CI_GFDL,Policy_CI,2035,18.48262836,,
Taiwan,Policy_CI_GFDL,Policy_CI,2040,17.92407002,,
Taiwan,Policy_CI_GFDL,Policy_CI,2045,17.14565472,,
Taiwan,Policy_CI_GFDL,Policy_CI,2050,16.66397986,,
Taiwan,Policy_CI_GFDL,Policy_CI,2055,16.73568283,,
Taiwan,Policy_CI_GFDL,Policy_CI,2060,17.20146792,,
Taiwan,Policy_CI_GFDL,Policy_CI,2065,16.81679468,,
Taiwan,Policy_CI_GFDL,Policy_CI,2070,16.98140308,,
Taiwan,Policy_CI_GFDL,Policy_CI,2075,17.10412735,,
Taiwan,Policy_CI_GFDL,Policy_CI,2080,17.11160849,,
Taiwan,Policy_CI_GFDL,Policy_CI,2085,17.13300819,,
Taiwan,Policy_CI_GFDL,Policy_CI,2090,17.64000264,,
Taiwan,Policy_CI_GFDL,Policy_CI,2095,17.62161717,,
Taiwan,Policy_CI_GFDL,Policy_CI,2100,17.69517376,,
Taiwan,Policy_CI_HadGEM,Policy_CI,1990,7.272418879,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2005,15.13619391,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2010,16.34603418,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2015,17.10675387,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2020,18.1311602,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2025,18.79065407,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2030,19.12590289,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2035,18.46548881,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2040,17.90686086,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2045,17.13593128,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2050,16.66017171,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2055,16.72810948,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2060,17.19679227,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2065,16.81536232,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2070,16.98316437,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2075,17.10281755,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2080,17.1085117,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2085,17.12837762,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2090,17.51154696,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2095,17.61180763,,
Taiwan,Policy_CI_HadGEM,Policy_CI,2100,17.67907556,,
Taiwan,Policy_CI_IPSL,Policy_CI,1990,7.272418879,,
Taiwan,Policy_CI_IPSL,Policy_CI,2005,15.13619391,,
Taiwan,Policy_CI_IPSL,Policy_CI,2010,16.34603418,,
Taiwan,Policy_CI_IPSL,Policy_CI,2015,17.10675387,,
Taiwan,Policy_CI_IPSL,Policy_CI,2020,18.13036677,,
Taiwan,Policy_CI_IPSL,Policy_CI,2025,18.78929478,,
Taiwan,Policy_CI_IPSL,Policy_CI,2030,19.12557582,,
Taiwan,Policy_CI_IPSL,Policy_CI,2035,18.46872884,,
Taiwan,Policy_CI_IPSL,Policy_CI,2040,17.9084133,,
Taiwan,Policy_CI_IPSL,Policy_CI,2045,17.13269067,,
Taiwan,Policy_CI_IPSL,Policy_CI,2050,16.65648349,,
Taiwan,Policy_CI_IPSL,Policy_CI,2055,16.72745241,,
Taiwan,Policy_CI_IPSL,Policy_CI,2060,17.19624686,,
Taiwan,Policy_CI_IPSL,Policy_CI,2065,16.81728119,,
Taiwan,Policy_CI_IPSL,Policy_CI,2070,16.98672358,,
Taiwan,Policy_CI_IPSL,Policy_CI,2075,17.10820812,,
Taiwan,Policy_CI_IPSL,Policy_CI,2080,17.11519339,,
Taiwan,Policy_CI_IPSL,Policy_CI,2085,17.13667588,,
Taiwan,Policy_CI_IPSL,Policy_CI,2090,17.55342099,,
Taiwan,Policy_CI_IPSL,Policy_CI,2095,17.62156652,,
Taiwan,Policy_CI_IPSL,Policy_CI,2100,17.69010098,,
Taiwan,Policy_CI_MIROC,Policy_CI,1990,7.272418879,,
Taiwan,Policy_CI_MIROC,Policy_CI,2005,15.13619391,,
Taiwan,Policy_CI_MIROC,Policy_CI,2010,16.34603418,,
Taiwan,Policy_CI_MIROC,Policy_CI,2015,17.10675387,,
Taiwan,Policy_CI_MIROC,Policy_CI,2020,18.13128918,,
Taiwan,Policy_CI_MIROC,Policy_CI,2025,18.79078616,,
Taiwan,Policy_CI_MIROC,Policy_CI,2030,19.12858879,,
Taiwan,Policy_CI_MIROC,Policy_CI,2035,18.47517077,,
Taiwan,Policy_CI_MIROC,Policy_CI,2040,17.91664254,,
Taiwan,Policy_CI_MIROC,Policy_CI,2045,17.13803624,,
Taiwan,Policy_CI_MIROC,Policy_CI,2050,16.65539327,,
Taiwan,Policy_CI_MIROC,Policy_CI,2055,16.72508233,,
Taiwan,Policy_CI_MIROC,Policy_CI,2060,17.19712997,,
Taiwan,Policy_CI_MIROC,Policy_CI,2065,16.81252728,,
Taiwan,Policy_CI_MIROC,Policy_CI,2070,16.98129334,,
Taiwan,Policy_CI_MIROC,Policy_CI,2075,17.10137509,,
Taiwan,Policy_CI_MIROC,Policy_CI,2080,17.11297446,,
Taiwan,Policy_CI_MIROC,Policy_CI,2085,17.13538437,,
Taiwan,Policy_CI_MIROC,Policy_CI,2090,17.64580628,,
Taiwan,Policy_CI_MIROC,Policy_CI,2095,17.62798197,,
Taiwan,Policy_CI_MIROC,Policy_CI,2100,17.69535668,,
Taiwan,Policy_CI_NorESM,Policy_CI,1990,7.272418879,,
Taiwan,Policy_CI_NorESM,Policy_CI,2005,15.13619391,,
Taiwan,Policy_CI_NorESM,Policy_CI,2010,16.34603418,,
Taiwan,Policy_CI_NorESM,Policy_CI,2015,17.10675387,,
Taiwan,Policy_CI_NorESM,Policy_CI,2020,18.13553809,,
Taiwan,Policy_CI_NorESM,Policy_CI,2025,18.79914117,,
Taiwan,Policy_CI_NorESM,Policy_CI,2030,19.13943316,,
Taiwan,Policy_CI_NorESM,Policy_CI,2035,18.4828484,,
Taiwan,Policy_CI_NorESM,Policy_CI,2040,17.9236614,,
Taiwan,Policy_CI_NorESM,Policy_CI,2045,17.14642498,,
Taiwan,Policy_CI_NorESM,Policy_CI,2050,16.66220367,,
Taiwan,Policy_CI_NorESM,Policy_CI,2055,16.73458523,,
Taiwan,Policy_CI_NorESM,Policy_CI,2060,17.19926251,,
Taiwan,Policy_CI_NorESM,Policy_CI,2065,16.82229751,,
Taiwan,Policy_CI_NorESM,Policy_CI,2070,16.99085941,,
Taiwan,Policy_CI_NorESM,Policy_CI,2075,17.11036701,,
Taiwan,Policy_CI_NorESM,Policy_CI,2080,17.11762174,,
Taiwan,Policy_CI_NorESM,Policy_CI,2085,17.13225173,,
Taiwan,Policy_CI_NorESM,Policy_CI,2090,17.57084253,,
Taiwan,Policy_CI_NorESM,Policy_CI,2095,17.62102356,,
Taiwan,Policy_CI_NorESM,Policy_CI,2100,17.68830634,,
Taiwan,Policy_NoDAC,Policy_NoDAC,1990,7.272418879,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2005,15.13619391,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2010,16.34603418,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2015,17.10675387,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2020,18.13250249,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2025,18.79179339,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2030,19.12972052,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2035,18.51067775,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2040,17.94891466,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2045,17.11666743,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2050,16.49705435,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2055,16.66474205,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2060,16.74878972,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2065,16.93283164,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2070,16.87588864,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2075,16.64843015,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2080,16.61447504,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2085,16.60953898,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2090,16.63774099,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2095,16.62976929,,
Taiwan,Policy_NoDAC,Policy_NoDAC,2100,16.61372542,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,1990,7.272418879,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2005,15.13619391,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2010,16.34603418,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2015,17.10675387,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2020,18.13513754,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2025,18.79693994,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2030,19.13714918,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2035,18.48279904,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2040,17.92057707,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2045,17.10245783,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2050,16.50142956,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2055,16.68553083,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2060,16.76730231,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2065,16.95052163,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2070,16.88328581,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2075,16.65049249,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2080,16.60375963,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2085,16.5792126,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2090,16.5991327,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2095,16.57693004,,
Taiwan,Policy_NoDAC_CI_GFDL,Policy_NoDAC_CI,2100,16.58302075,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,1990,7.272418879,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2005,15.13619391,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2010,16.34603418,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2015,17.10675387,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2020,18.13115994,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2025,18.79065076,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2030,19.12599511,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2035,18.4656441,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2040,17.90349091,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2045,17.09307598,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2050,16.49974601,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2055,16.67009192,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2060,16.77674308,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2065,16.97049492,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2070,16.92206188,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2075,16.68251002,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2080,16.64687242,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2085,16.64685253,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2090,16.69399879,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2095,16.68142231,,
Taiwan,Policy_NoDAC_CI_HadGEM,Policy_NoDAC_CI,2100,16.65287279,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,1990,7.272418879,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2005,15.13619391,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2010,16.34603418,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2015,17.10675387,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2020,18.13036677,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2025,18.78943859,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2030,19.12559526,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2035,18.46887841,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2040,17.9044269,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2045,17.0876376,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2050,16.49504896,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2055,16.66340039,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2060,16.73985706,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2065,16.92255917,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2070,16.86975994,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2075,16.65833149,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2080,16.61983751,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2085,16.61528191,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2090,16.6469852,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2095,16.62839674,,
Taiwan,Policy_NoDAC_CI_IPSL,Policy_NoDAC_CI,2100,16.61858416,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,1990,7.272418879,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2005,15.13619391,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2010,16.34603418,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2015,17.10675387,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2020,18.13128899,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2025,18.79078156,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2030,19.12858788,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2035,18.47538568,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2040,17.91305642,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2045,17.09392796,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2050,16.49397219,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2055,16.6537054,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2060,16.7364282,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2065,16.90628639,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2070,16.82705307,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2075,16.58709004,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2080,16.55377959,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2085,16.52547451,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2090,16.51093063,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2095,16.51951954,,
Taiwan,Policy_NoDAC_CI_MIROC,Policy_NoDAC_CI,2100,16.47318886,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,1990,7.272418879,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2005,15.13619391,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2010,16.34603418,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2015,17.10675387,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2020,18.13553844,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2025,18.7991384,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2030,19.13954132,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2035,18.482971,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2040,17.92032922,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2045,17.10302067,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2050,16.49964357,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2055,16.67193837,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2060,16.74558103,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2065,16.93690823,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2070,16.87465494,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2075,16.64426546,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2080,16.61690069,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2085,16.57836044,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2090,16.61208243,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2095,16.59929466,,
Taiwan,Policy_NoDAC_CI_NorESM,Policy_NoDAC_CI,2100,16.60034376,,
Taiwan,Reference,Reference,1990,7.272418879,,
Taiwan,Reference,Reference,2005,15.13619391,,
Taiwan,Reference,Reference,2010,16.34603418,,
Taiwan,Reference,Reference,2015,17.10675387,,
Taiwan,Reference,Reference,2020,18.13250058,,
Taiwan,Reference,Reference,2025,18.78625379,,
Taiwan,Reference,Reference,2030,19.11515957,,
Taiwan,Reference,Reference,2035,19.20839854,,
Taiwan,Reference,Reference,2040,19.13535896,,
Taiwan,Reference,Reference,2045,18.94634026,,
Taiwan,Reference,Reference,2050,18.6647375,,
Taiwan,Reference,Reference,2055,18.30895956,,
Taiwan,Reference,Reference,2060,17.91689409,,
Taiwan,Reference,Reference,2065,17.62799338,,
Taiwan,Reference,Reference,2070,17.32070158,,
Taiwan,Reference,Reference,2075,17.03787496,,
Taiwan,Reference,Reference,2080,16.67975139,,
Taiwan,Reference,Reference,2085,16.47423121,,
Taiwan,Reference,Reference,2090,16.37093185,,
Taiwan,Reference,Reference,2095,16.33219268,,
Taiwan,Reference,Reference,2100,16.3181913,,
Taiwan,Reference_CI_GFDL,Reference_CI,1990,7.272418879,,
Taiwan,Reference_CI_GFDL,Reference_CI,2005,15.13619391,,
Taiwan,Reference_CI_GFDL,Reference_CI,2010,16.34603418,,
Taiwan,Reference_CI_GFDL,Reference_CI,2015,17.10675387,,
Taiwan,Reference_CI_GFDL,Reference_CI,2020,18.1344771,,
Taiwan,Reference_CI_GFDL,Reference_CI,2025,18.79185463,,
Taiwan,Reference_CI_GFDL,Reference_CI,2030,19.12308542,,
Taiwan,Reference_CI_GFDL,Reference_CI,2035,19.18039777,,
Taiwan,Reference_CI_GFDL,Reference_CI,2040,19.10554418,,
Taiwan,Reference_CI_GFDL,Reference_CI,2045,18.91479589,,
Taiwan,Reference_CI_GFDL,Reference_CI,2050,18.63358698,,
Taiwan,Reference_CI_GFDL,Reference_CI,2055,18.2799411,,
Taiwan,Reference_CI_GFDL,Reference_CI,2060,17.8984538,,
Taiwan,Reference_CI_GFDL,Reference_CI,2065,17.63483057,,
Taiwan,Reference_CI_GFDL,Reference_CI,2070,17.34303429,,
Taiwan,Reference_CI_GFDL,Reference_CI,2075,17.0687455,,
Taiwan,Reference_CI_GFDL,Reference_CI,2080,16.72697842,,
Taiwan,Reference_CI_GFDL,Reference_CI,2085,16.51526838,,
Taiwan,Reference_CI_GFDL,Reference_CI,2090,16.39837434,,
Taiwan,Reference_CI_GFDL,Reference_CI,2095,16.33920872,,
Taiwan,Reference_CI_GFDL,Reference_CI,2100,16.31122011,,
Taiwan,Reference_CI_HadGEM,Reference_CI,1990,7.272418879,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2005,15.13619391,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2010,16.34603418,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2015,17.10675387,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2020,18.1347208,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2025,18.7912585,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2030,19.12077503,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2035,19.17637612,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2040,19.09861138,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2045,18.90531827,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2050,18.62102817,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2055,18.26528347,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2060,17.87728077,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2065,17.60458162,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2070,17.30697176,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2075,17.02819729,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2080,16.68150674,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2085,16.47386354,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2090,16.36434294,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2095,16.32594745,,
Taiwan,Reference_CI_HadGEM,Reference_CI,2100,16.31051647,,
Taiwan,Reference_CI_IPSL,Reference_CI,1990,7.272418879,,
Taiwan,Reference_CI_IPSL,Reference_CI,2005,15.13619391,,
Taiwan,Reference_CI_IPSL,Reference_CI,2010,16.34603418,,
Taiwan,Reference_CI_IPSL,Reference_CI,2015,17.10675387,,
Taiwan,Reference_CI_IPSL,Reference_CI,2020,18.13616764,,
Taiwan,Reference_CI_IPSL,Reference_CI,2025,18.79380967,,
Taiwan,Reference_CI_IPSL,Reference_CI,2030,19.12577845,,
Taiwan,Reference_CI_IPSL,Reference_CI,2035,19.18462639,,
Taiwan,Reference_CI_IPSL,Reference_CI,2040,19.10839,,
Taiwan,Reference_CI_IPSL,Reference_CI,2045,18.91666823,,
Taiwan,Reference_CI_IPSL,Reference_CI,2050,18.6323496,,
Taiwan,Reference_CI_IPSL,Reference_CI,2055,18.27719521,,
Taiwan,Reference_CI_IPSL,Reference_CI,2060,17.88780322,,
Taiwan,Reference_CI_IPSL,Reference_CI,2065,17.61408688,,
Taiwan,Reference_CI_IPSL,Reference_CI,2070,17.31476152,,
Taiwan,Reference_CI_IPSL,Reference_CI,2075,17.034278,,
Taiwan,Reference_CI_IPSL,Reference_CI,2080,16.68567539,,
Taiwan,Reference_CI_IPSL,Reference_CI,2085,16.47228211,,
Taiwan,Reference_CI_IPSL,Reference_CI,2090,16.36157855,,
Taiwan,Reference_CI_IPSL,Reference_CI,2095,16.31793867,,
Taiwan,Reference_CI_IPSL,Reference_CI,2100,16.30292191,,
Taiwan,Reference_CI_MIROC,Reference_CI,1990,7.272418879,,
Taiwan,Reference_CI_MIROC,Reference_CI,2005,15.13619391,,
Taiwan,Reference_CI_MIROC,Reference_CI,2010,16.34603418,,
Taiwan,Reference_CI_MIROC,Reference_CI,2015,17.10675387,,
Taiwan,Reference_CI_MIROC,Reference_CI,2020,18.13579733,,
Taiwan,Reference_CI_MIROC,Reference_CI,2025,18.7930723,,
Taiwan,Reference_CI_MIROC,Reference_CI,2030,19.12545887,,
Taiwan,Reference_CI_MIROC,Reference_CI,2035,19.18833461,,
Taiwan,Reference_CI_MIROC,Reference_CI,2040,19.11377633,,
Taiwan,Reference_CI_MIROC,Reference_CI,2045,18.92173234,,
Taiwan,Reference_CI_MIROC,Reference_CI,2050,18.63905741,,
Taiwan,Reference_CI_MIROC,Reference_CI,2055,18.28490493,,
Taiwan,Reference_CI_MIROC,Reference_CI,2060,17.89633714,,
Taiwan,Reference_CI_MIROC,Reference_CI,2065,17.62264224,,
Taiwan,Reference_CI_MIROC,Reference_CI,2070,17.32172663,,
Taiwan,Reference_CI_MIROC,Reference_CI,2075,17.03530723,,
Taiwan,Reference_CI_MIROC,Reference_CI,2080,16.68397278,,
Taiwan,Reference_CI_MIROC,Reference_CI,2085,16.47007812,,
Taiwan,Reference_CI_MIROC,Reference_CI,2090,16.35843104,,
Taiwan,Reference_CI_MIROC,Reference_CI,2095,16.31452134,,
Taiwan,Reference_CI_MIROC,Reference_CI,2100,16.29345954,,
Taiwan,Reference_CI_NorESM,Reference_CI,1990,7.272418879,,
Taiwan,Reference_CI_NorESM,Reference_CI,2005,15.13619391,,
Taiwan,Reference_CI_NorESM,Reference_CI,2010,16.34603418,,
Taiwan,Reference_CI_NorESM,Reference_CI,2015,17.10675387,,
Taiwan,Reference_CI_NorESM,Reference_CI,2020,18.13414336,,
Taiwan,Reference_CI_NorESM,Reference_CI,2025,18.79088054,,
Taiwan,Reference_CI_NorESM,Reference_CI,2030,19.12190443,,
Taiwan,Reference_CI_NorESM,Reference_CI,2035,19.18054697,,
Taiwan,Reference_CI_NorESM,Reference_CI,2040,19.1050677,,
Taiwan,Reference_CI_NorESM,Reference_CI,2045,18.91439613,,
Taiwan,Reference_CI_NorESM,Reference_CI,2050,18.63198869,,
Taiwan,Reference_CI_NorESM,Reference_CI,2055,18.27702613,,
Taiwan,Reference_CI_NorESM,Reference_CI,2060,17.89179248,,
Taiwan,Reference_CI_NorESM,Reference_CI,2065,17.62363459,,
Taiwan,Reference_CI_NorESM,Reference_CI,2070,17.33086399,,
Taiwan,Reference_CI_NorESM,Reference_CI,2075,17.05640388,,
Taiwan,Reference_CI_NorESM,Reference_CI,2080,16.71021886,,
Taiwan,Reference_CI_NorESM,Reference_CI,2085,16.50353361,,
Taiwan,Reference_CI_NorESM,Reference_CI,2090,16.39140072,,
Taiwan,Reference_CI_NorESM,Reference_CI,2095,16.34498489,,
Taiwan,Reference_CI_NorESM,Reference_CI,2100,16.31324231,,
