region,scenario,landuse,year,LU_frac
Global,Policy_NoDAC_CI_IPSL,rock and desert,2020,14720.50955
Global,Policy_NoDAC_CI_IPSL,shrubs,2020,11793.55103
Global,Policy_NoDAC_CI_IPSL,tundra,2020,6343.401295
Global,Policy_NoDAC_CI_IPSL,urban,2020,575.4869527
China,Policy_NoDAC_CI_IPSL,biomass,2025,1.970440521
China,Policy_NoDAC_CI_IPSL,crops,2025,1179.901653
China,Policy_NoDAC_CI_IPSL,forest (managed),2025,299.102132
China,Policy_NoDAC_CI_IPSL,forest (unmanaged),2025,1113.774135
China,Policy_NoDAC_CI_IPSL,grass,2025,992.210079
China,Policy_NoDAC_CI_IPSL,otherarable,2025,48.39188575
China,Policy_NoDAC_CI_IPSL,pasture (grazed),2025,510.4287561
China,Policy_NoDAC_CI_IPSL,pasture (other),2025,3409.781959
China,Policy_NoDAC_CI_IPSL,rock and desert,2025,778.149986
China,Policy_NoDAC_CI_IPSL,shrubs,2025,575.9477266
China,Policy_NoDAC_CI_IPSL,tundra,2025,323.5781199
China,Policy_NoDAC_CI_IPSL,urban,2025,59.8724267
Taiwan,Policy_NoDAC_CI_IPSL,biomass,2025,0.002663067
Taiwan,Policy_NoDAC_CI_IPSL,crops,2025,4.661128453
Taiwan,Policy_NoDAC_CI_IPSL,forest (managed),2025,0
Taiwan,Policy_NoDAC_CI_IPSL,forest (unmanaged),2025,18.97274387
Taiwan,Policy_NoDAC_CI_IPSL,grass,2025,1.717621
Taiwan,Policy_NoDAC_CI_IPSL,otherarable,2025,0
Taiwan,Policy_NoDAC_CI_IPSL,pasture (grazed),2025,0.573664657
Taiwan,Policy_NoDAC_CI_IPSL,pasture (other),2025,7.159259868
Taiwan,Policy_NoDAC_CI_IPSL,shrubs,2025,0.03946836
Taiwan,Policy_NoDAC_CI_IPSL,urban,2025,2.17347
Global,Policy_NoDAC_CI_IPSL,biomass,2025,190.6680135
Global,Policy_NoDAC_CI_IPSL,crops,2025,12261.96898
Global,Policy_NoDAC_CI_IPSL,forest (managed),2025,2980.625253
Global,Policy_NoDAC_CI_IPSL,forest (unmanaged),2025,27022.20799
Global,Policy_NoDAC_CI_IPSL,grass,2025,19624.77688
Global,Policy_NoDAC_CI_IPSL,otherarable,2025,3511.758827
Global,Policy_NoDAC_CI_IPSL,pasture (grazed),2025,2626.978923
Global,Policy_NoDAC_CI_IPSL,pasture (other),2025,30078.20018
Global,Policy_NoDAC_CI_IPSL,rock and desert,2025,14720.50955
Global,Policy_NoDAC_CI_IPSL,shrubs,2025,11749.66045
Global,Policy_NoDAC_CI_IPSL,tundra,2025,6343.401295
Global,Policy_NoDAC_CI_IPSL,urban,2025,575.4869527
China,Policy_NoDAC_CI_IPSL,biomass,2030,3.14775212
China,Policy_NoDAC_CI_IPSL,crops,2030,1176.553715
China,Policy_NoDAC_CI_IPSL,forest (managed),2030,316.3134366
China,Policy_NoDAC_CI_IPSL,forest (unmanaged),2030,1107.000742
China,Policy_NoDAC_CI_IPSL,grass,2030,988.381378
China,Policy_NoDAC_CI_IPSL,otherarable,2030,45.73584404
China,Policy_NoDAC_CI_IPSL,pasture (grazed),2030,536.6214325
China,Policy_NoDAC_CI_IPSL,pasture (other),2030,3384.067912
China,Policy_NoDAC_CI_IPSL,rock and desert,2030,778.149986
China,Policy_NoDAC_CI_IPSL,shrubs,2030,573.6871952
China,Policy_NoDAC_CI_IPSL,tundra,2030,323.5781199
China,Policy_NoDAC_CI_IPSL,urban,2030,59.8724267
Taiwan,Policy_NoDAC_CI_IPSL,biomass,2030,0.004749254
Taiwan,Policy_NoDAC_CI_IPSL,crops,2030,4.605266834
Taiwan,Policy_NoDAC_CI_IPSL,forest (managed),2030,0
Taiwan,Policy_NoDAC_CI_IPSL,forest (unmanaged),2030,18.98274225
Taiwan,Policy_NoDAC_CI_IPSL,grass,2030,1.718439
Taiwan,Policy_NoDAC_CI_IPSL,otherarable,2030,0
Taiwan,Policy_NoDAC_CI_IPSL,pasture (grazed),2030,0.61633709
Taiwan,Policy_NoDAC_CI_IPSL,pasture (other),2030,7.159526702
Taiwan,Policy_NoDAC_CI_IPSL,shrubs,2030,0.0394871
Taiwan,Policy_NoDAC_CI_IPSL,urban,2030,2.17347
Global,Policy_NoDAC_CI_IPSL,biomass,2030,304.6362417
Global,Policy_NoDAC_CI_IPSL,crops,2030,12409.17049
Global,Policy_NoDAC_CI_IPSL,forest (managed),2030,3117.371867
Global,Policy_NoDAC_CI_IPSL,forest (unmanaged),2030,26915.24559
Global,Policy_NoDAC_CI_IPSL,grass,2030,19564.20005
Global,Policy_NoDAC_CI_IPSL,otherarable,2030,3317.12577
Global,Policy_NoDAC_CI_IPSL,pasture (grazed),2030,2809.81599
Global,Policy_NoDAC_CI_IPSL,pasture (other),2030,29891.08504
Global,Policy_NoDAC_CI_IPSL,rock and desert,2030,14720.50955
Global,Policy_NoDAC_CI_IPSL,shrubs,2030,11718.19491
Global,Policy_NoDAC_CI_IPSL,tundra,2030,6343.401295
Global,Policy_NoDAC_CI_IPSL,urban,2030,575.4869527
China,Policy_NoDAC_CI_IPSL,biomass,2035,8.987779973
China,Policy_NoDAC_CI_IPSL,crops,2035,1146.27594
China,Policy_NoDAC_CI_IPSL,forest (managed),2035,427.6796668
China,Policy_NoDAC_CI_IPSL,forest (unmanaged),2035,1084.555462
China,Policy_NoDAC_CI_IPSL,grass,2035,974.4064407
China,Policy_NoDAC_CI_IPSL,otherarable,2035,37.42082384
China,Policy_NoDAC_CI_IPSL,pasture (grazed),2035,513.2678557
China,Policy_NoDAC_CI_IPSL,pasture (other),2035,3371.937451
China,Policy_NoDAC_CI_IPSL,rock and desert,2035,778.149986
China,Policy_NoDAC_CI_IPSL,shrubs,2035,566.9781996
China,Policy_NoDAC_CI_IPSL,tundra,2035,323.5781199
China,Policy_NoDAC_CI_IPSL,urban,2035,59.8724267
Taiwan,Policy_NoDAC_CI_IPSL,biomass,2035,0.000223374
Taiwan,Policy_NoDAC_CI_IPSL,crops,2035,1.545206425
Taiwan,Policy_NoDAC_CI_IPSL,forest (managed),2035,0
Taiwan,Policy_NoDAC_CI_IPSL,forest (unmanaged),2035,21.8362486
Taiwan,Policy_NoDAC_CI_IPSL,grass,2035,1.794403
Taiwan,Policy_NoDAC_CI_IPSL,otherarable,2035,0
Taiwan,Policy_NoDAC_CI_IPSL,pasture (grazed),2035,0.057572319
Taiwan,Policy_NoDAC_CI_IPSL,pasture (other),2035,7.85179835
Taiwan,Policy_NoDAC_CI_IPSL,shrubs,2035,0.04109721
Taiwan,Policy_NoDAC_CI_IPSL,urban,2035,2.17347
Global,Policy_NoDAC_CI_IPSL,biomass,2035,509.6822232
Global,Policy_NoDAC_CI_IPSL,crops,2035,11917.19669
Global,Policy_NoDAC_CI_IPSL,forest (managed),2035,3346.566208
Global,Policy_NoDAC_CI_IPSL,forest (unmanaged),2035,27374.28933
Global,Policy_NoDAC_CI_IPSL,grass,2035,19545.01455
Global,Policy_NoDAC_CI_IPSL,otherarable,2035,3020.954661
Global,Policy_NoDAC_CI_IPSL,pasture (grazed),2035,2623.942079
Global,Policy_NoDAC_CI_IPSL,pasture (other),2035,30074.90172
Global,Policy_NoDAC_CI_IPSL,rock and desert,2035,14720.50955
Global,Policy_NoDAC_CI_IPSL,shrubs,2035,11634.29968
Global,Policy_NoDAC_CI_IPSL,tundra,2035,6343.401295
Global,Policy_NoDAC_CI_IPSL,urban,2035,575.4869527
China,Policy_NoDAC_CI_IPSL,biomass,2040,17.76948452
China,Policy_NoDAC_CI_IPSL,crops,2040,1122.821048
China,Policy_NoDAC_CI_IPSL,forest (managed),2040,472.5028039
China,Policy_NoDAC_CI_IPSL,forest (unmanaged),2040,1077.131726
China,Policy_NoDAC_CI_IPSL,grass,2040,969.5529396
China,Policy_NoDAC_CI_IPSL,otherarable,2040,34.28161726
China,Policy_NoDAC_CI_IPSL,pasture (grazed),2040,516.693558
China,Policy_NoDAC_CI_IPSL,pasture (other),2040,3356.142723
China,Policy_NoDAC_CI_IPSL,rock and desert,2040,778.149986
China,Policy_NoDAC_CI_IPSL,shrubs,2040,564.6135048
China,Policy_NoDAC_CI_IPSL,tundra,2040,323.5781199
China,Policy_NoDAC_CI_IPSL,urban,2040,59.8724267
Taiwan,Policy_NoDAC_CI_IPSL,biomass,2040,0.000357078
Taiwan,Policy_NoDAC_CI_IPSL,crops,2040,1.371222801
Taiwan,Policy_NoDAC_CI_IPSL,forest (managed),2040,0
Taiwan,Policy_NoDAC_CI_IPSL,forest (unmanaged),2040,21.9582726
Taiwan,Policy_NoDAC_CI_IPSL,grass,2040,1.799603
Taiwan,Policy_NoDAC_CI_IPSL,otherarable,2040,0
Taiwan,Policy_NoDAC_CI_IPSL,pasture (grazed),2040,0.049112742
Taiwan,Policy_NoDAC_CI_IPSL,pasture (other),2040,7.9067599
Taiwan,Policy_NoDAC_CI_IPSL,shrubs,2040,0.04121218
Taiwan,Policy_NoDAC_CI_IPSL,urban,2040,2.17347
Global,Policy_NoDAC_CI_IPSL,biomass,2040,837.4559952
Global,Policy_NoDAC_CI_IPSL,crops,2040,11956.91987
Global,Policy_NoDAC_CI_IPSL,forest (managed),2040,3483.770812
Global,Policy_NoDAC_CI_IPSL,forest (unmanaged),2040,27313.62325
Global,Policy_NoDAC_CI_IPSL,grass,2040,19480.56476
Global,Policy_NoDAC_CI_IPSL,otherarable,2040,2770.704785
Global,Policy_NoDAC_CI_IPSL,pasture (grazed),2040,2674.033267
Global,Policy_NoDAC_CI_IPSL,pasture (other),2040,29938.69968
Global,Policy_NoDAC_CI_IPSL,rock and desert,2040,14720.50955
Global,Policy_NoDAC_CI_IPSL,shrubs,2040,11591.0765
Global,Policy_NoDAC_CI_IPSL,tundra,2040,6343.401295
Global,Policy_NoDAC_CI_IPSL,urban,2040,575.4869527
China,Policy_NoDAC_CI_IPSL,biomass,2045,30.5486784
China,Policy_NoDAC_CI_IPSL,crops,2045,1092.964273
China,Policy_NoDAC_CI_IPSL,forest (managed),2045,519.9237271
China,Policy_NoDAC_CI_IPSL,forest (unmanaged),2045,1070.665336
China,Policy_NoDAC_CI_IPSL,grass,2045,965.2122717
China,Policy_NoDAC_CI_IPSL,otherarable,2045,31.77244253
China,Policy_NoDAC_CI_IPSL,pasture (grazed),2045,514.9914089
China,Policy_NoDAC_CI_IPSL,pasture (other),2045,3342.910047
China,Policy_NoDAC_CI_IPSL,rock and desert,2045,778.149986
China,Policy_NoDAC_CI_IPSL,shrubs,2045,562.5212421
China,Policy_NoDAC_CI_IPSL,tundra,2045,323.5781199
China,Policy_NoDAC_CI_IPSL,urban,2045,59.8724267
Taiwan,Policy_NoDAC_CI_IPSL,biomass,2045,0.0004932
Taiwan,Policy_NoDAC_CI_IPSL,crops,2045,1.224079383
Taiwan,Policy_NoDAC_CI_IPSL,forest (managed),2045,0
Taiwan,Policy_NoDAC_CI_IPSL,forest (unmanaged),2045,22.0593651
Taiwan,Policy_NoDAC_CI_IPSL,grass,2045,1.804013
Taiwan,Policy_NoDAC_CI_IPSL,otherarable,2045,0
Taiwan,Policy_NoDAC_CI_IPSL,pasture (grazed),2045,0.043045762
Taiwan,Policy_NoDAC_CI_IPSL,pasture (other),2045,7.9542352
Taiwan,Policy_NoDAC_CI_IPSL,shrubs,2045,0.04130985
Taiwan,Policy_NoDAC_CI_IPSL,urban,2045,2.17347
Global,Policy_NoDAC_CI_IPSL,biomass,2045,1236.836021
Global,Policy_NoDAC_CI_IPSL,crops,2045,12009.65755
Global,Policy_NoDAC_CI_IPSL,forest (managed),2045,3594.932735
Global,Policy_NoDAC_CI_IPSL,forest (unmanaged),2045,27227.39798
Global,Policy_NoDAC_CI_IPSL,grass,2045,19412.88122
Global,Policy_NoDAC_CI_IPSL,otherarable,2045,2533.547993
Global,Policy_NoDAC_CI_IPSL,pasture (grazed),2045,2681.589991
Global,Policy_NoDAC_CI_IPSL,pasture (other),2045,29800.74457
Global,Policy_NoDAC_CI_IPSL,rock and desert,2045,14720.50955
Global,Policy_NoDAC_CI_IPSL,shrubs,2045,11549.26043
Global,Policy_NoDAC_CI_IPSL,tundra,2045,6343.401295
Global,Policy_NoDAC_CI_IPSL,urban,2045,575.4869527
China,Policy_NoDAC_CI_IPSL,biomass,2050,46.96936971
China,Policy_NoDAC_CI_IPSL,crops,2050,1054.825717
China,Policy_NoDAC_CI_IPSL,forest (managed),2050,562.1878183
China,Policy_NoDAC_CI_IPSL,forest (unmanaged),2050,1067.892182
China,Policy_NoDAC_CI_IPSL,grass,2050,962.3689994
China,Policy_NoDAC_CI_IPSL,otherarable,2050,29.8827362
China,Policy_NoDAC_CI_IPSL,pasture (grazed),2050,504.1615718
China,Policy_NoDAC_CI_IPSL,pasture (other),2050,3341.772276
China,Policy_NoDAC_CI_IPSL,rock and desert,2050,778.149986
China,Policy_NoDAC_CI_IPSL,shrubs,2050,561.448658
China,Policy_NoDAC_CI_IPSL,tundra,2050,323.5781199
China,Policy_NoDAC_CI_IPSL,urban,2050,59.8724267
Taiwan,Policy_NoDAC_CI_IPSL,biomass,2050,0.00057153
Taiwan,Policy_NoDAC_CI_IPSL,crops,2050,0.965586875
Taiwan,Policy_NoDAC_CI_IPSL,forest (managed),2050,0
Taiwan,Policy_NoDAC_CI_IPSL,forest (unmanaged),2050,22.2326862
Taiwan,Policy_NoDAC_CI_IPSL,grass,2050,1.811869
Taiwan,Policy_NoDAC_CI_IPSL,otherarable,2050,0
Taiwan,Policy_NoDAC_CI_IPSL,pasture (grazed),2050,0.032810492
Taiwan,Policy_NoDAC_CI_IPSL,pasture (other),2050,8.04154206
Taiwan,Policy_NoDAC_CI_IPSL,shrubs,2050,0.04148441
Taiwan,Policy_NoDAC_CI_IPSL,urban,2050,2.17347
Global,Policy_NoDAC_CI_IPSL,biomass,2050,1667.006062
Global,Policy_NoDAC_CI_IPSL,crops,2050,12003.32661
Global,Policy_NoDAC_CI_IPSL,forest (managed),2050,3689.853724
Global,Policy_NoDAC_CI_IPSL,forest (unmanaged),2050,27148.74256
Global,Policy_NoDAC_CI_IPSL,grass,2050,19347.5843
Global,Policy_NoDAC_CI_IPSL,otherarable,2050,2327.905932
Global,Policy_NoDAC_CI_IPSL,pasture (grazed),2050,2664.138856
Global,Policy_NoDAC_CI_IPSL,pasture (other),2050,29687.32638
Global,Policy_NoDAC_CI_IPSL,rock and desert,2050,14720.50955
Global,Policy_NoDAC_CI_IPSL,shrubs,2050,11510.96336
Global,Policy_NoDAC_CI_IPSL,tundra,2050,6343.401295
Global,Policy_NoDAC_CI_IPSL,urban,2050,575.4869527
China,Policy_NoDAC_CI_IPSL,biomass,2055,80.58296614
China,Policy_NoDAC_CI_IPSL,crops,2055,1001.980399
China,Policy_NoDAC_CI_IPSL,forest (managed),2055,584.0497273
China,Policy_NoDAC_CI_IPSL,forest (unmanaged),2055,1069.745057
China,Policy_NoDAC_CI_IPSL,grass,2055,962.5802043
China,Policy_NoDAC_CI_IPSL,otherarable,2055,30.50966411
China,Policy_NoDAC_CI_IPSL,pasture (grazed),2055,484.695813
China,Policy_NoDAC_CI_IPSL,pasture (other),2055,3355.270908
China,Policy_NoDAC_CI_IPSL,rock and desert,2055,778.149986
China,Policy_NoDAC_CI_IPSL,shrubs,2055,562.0950496
China,Policy_NoDAC_CI_IPSL,tundra,2055,323.5781199
China,Policy_NoDAC_CI_IPSL,urban,2055,59.8724267
Taiwan,Policy_NoDAC_CI_IPSL,biomass,2055,0.000830379
Taiwan,Policy_NoDAC_CI_IPSL,crops,2055,0.739987532
Taiwan,Policy_NoDAC_CI_IPSL,forest (managed),2055,0
Taiwan,Policy_NoDAC_CI_IPSL,forest (unmanaged),2055,22.3805792
Taiwan,Policy_NoDAC_CI_IPSL,grass,2055,1.81871
Taiwan,Policy_NoDAC_CI_IPSL,otherarable,2055,0
Taiwan,Policy_NoDAC_CI_IPSL,pasture (grazed),2055,0.02469529
Taiwan,Policy_NoDAC_CI_IPSL,pasture (other),2055,8.12010396
Taiwan,Policy_NoDAC_CI_IPSL,shrubs,2055,0.04163667
Taiwan,Policy_NoDAC_CI_IPSL,urban,2055,2.17347
Global,Policy_NoDAC_CI_IPSL,biomass,2055,1984.995705
Global,Policy_NoDAC_CI_IPSL,crops,2055,12037.63848
Global,Policy_NoDAC_CI_IPSL,forest (managed),2055,3771.56979
Global,Policy_NoDAC_CI_IPSL,forest (unmanaged),2055,27067.29674
Global,Policy_NoDAC_CI_IPSL,grass,2055,19296.29419
Global,Policy_NoDAC_CI_IPSL,otherarable,2055,2169.514377
Global,Policy_NoDAC_CI_IPSL,pasture (grazed),2055,2645.91339
Global,Policy_NoDAC_CI_IPSL,pasture (other),2055,29592.17525
Global,Policy_NoDAC_CI_IPSL,rock and desert,2055,14720.50955
Global,Policy_NoDAC_CI_IPSL,shrubs,2055,11481.44984
Global,Policy_NoDAC_CI_IPSL,tundra,2055,6343.401295
Global,Policy_NoDAC_CI_IPSL,urban,2055,575.4869527
China,Policy_NoDAC_CI_IPSL,biomass,2060,133.6472165
China,Policy_NoDAC_CI_IPSL,crops,2060,959.1851768
China,Policy_NoDAC_CI_IPSL,forest (managed),2060,606.3187044
China,Policy_NoDAC_CI_IPSL,forest (unmanaged),2060,1066.225017
China,Policy_NoDAC_CI_IPSL,grass,2060,959.4900928
China,Policy_NoDAC_CI_IPSL,otherarable,2060,28.51869412
China,Policy_NoDAC_CI_IPSL,pasture (grazed),2060,465.2087318
China,Policy_NoDAC_CI_IPSL,pasture (other),2060,3351.811686
China,Policy_NoDAC_CI_IPSL,rock and desert,2060,778.149986
China,Policy_NoDAC_CI_IPSL,shrubs,2060,561.1031797
China,Policy_NoDAC_CI_IPSL,tundra,2060,323.5781199
China,Policy_NoDAC_CI_IPSL,urban,2060,59.8724267
Taiwan,Policy_NoDAC_CI_IPSL,biomass,2060,0.001434972
Taiwan,Policy_NoDAC_CI_IPSL,crops,2060,0.645447706
Taiwan,Policy_NoDAC_CI_IPSL,forest (managed),2060,0
Taiwan,Policy_NoDAC_CI_IPSL,forest (unmanaged),2060,22.4412779
Taiwan,Policy_NoDAC_CI_IPSL,grass,2060,1.821512
Taiwan,Policy_NoDAC_CI_IPSL,otherarable,2060,0
Taiwan,Policy_NoDAC_CI_IPSL,pasture (grazed),2060,0.022432869
Taiwan,Policy_NoDAC_CI_IPSL,pasture (other),2060,8.15273768
Taiwan,Policy_NoDAC_CI_IPSL,shrubs,2060,0.04169901
Taiwan,Policy_NoDAC_CI_IPSL,urban,2060,2.17347
Global,Policy_NoDAC_CI_IPSL,biomass,2060,2374.876939
Global,Policy_NoDAC_CI_IPSL,crops,2060,12071.69346
Global,Policy_NoDAC_CI_IPSL,forest (managed),2060,3832.114865
Global,Policy_NoDAC_CI_IPSL,forest (unmanaged),2060,26986.85174
Global,Policy_NoDAC_CI_IPSL,grass,2060,19239.84495
Global,Policy_NoDAC_CI_IPSL,otherarable,2060,2012.279074
Global,Policy_NoDAC_CI_IPSL,pasture (grazed),2060,2594.658161
Global,Policy_NoDAC_CI_IPSL,pasture (other),2060,29486.86514
Global,Policy_NoDAC_CI_IPSL,rock and desert,2060,14720.50955
Global,Policy_NoDAC_CI_IPSL,shrubs,2060,11447.66505
Global,Policy_NoDAC_CI_IPSL,tundra,2060,6343.401295
Global,Policy_NoDAC_CI_IPSL,urban,2060,575.4869527
China,Policy_NoDAC_CI_IPSL,biomass,2065,136.5684429
China,Policy_NoDAC_CI_IPSL,crops,2065,934.8529051
China,Policy_NoDAC_CI_IPSL,forest (managed),2065,636.2507582
China,Policy_NoDAC_CI_IPSL,forest (unmanaged),2065,1064.166237
China,Policy_NoDAC_CI_IPSL,grass,2065,958.6459673
China,Policy_NoDAC_CI_IPSL,otherarable,2065,28.17036321
China,Policy_NoDAC_CI_IPSL,pasture (grazed),2065,463.2115426
China,Policy_NoDAC_CI_IPSL,pasture (other),2065,3348.911244
China,Policy_NoDAC_CI_IPSL,rock and desert,2065,778.149986
China,Policy_NoDAC_CI_IPSL,shrubs,2065,560.7325767
China,Policy_NoDAC_CI_IPSL,tundra,2065,323.5781199
China,Policy_NoDAC_CI_IPSL,urban,2065,59.8724267
Taiwan,Policy_NoDAC_CI_IPSL,biomass,2065,0.001525256
Taiwan,Policy_NoDAC_CI_IPSL,crops,2065,0.667311755
Taiwan,Policy_NoDAC_CI_IPSL,forest (managed),2065,0
Taiwan,Policy_NoDAC_CI_IPSL,forest (unmanaged),2065,22.4270499
Taiwan,Policy_NoDAC_CI_IPSL,grass,2065,1.82082
Taiwan,Policy_NoDAC_CI_IPSL,otherarable,2065,0
Taiwan,Policy_NoDAC_CI_IPSL,pasture (grazed),2065,0.023738902
Taiwan,Policy_NoDAC_CI_IPSL,pasture (other),2065,8.14442156
Taiwan,Policy_NoDAC_CI_IPSL,shrubs,2065,0.04168354
Taiwan,Policy_NoDAC_CI_IPSL,urban,2065,2.17347
Global,Policy_NoDAC_CI_IPSL,biomass,2065,2363.217249
Global,Policy_NoDAC_CI_IPSL,crops,2065,12215.38012
Global,Policy_NoDAC_CI_IPSL,forest (managed),2065,3863.93513
Global,Policy_NoDAC_CI_IPSL,forest (unmanaged),2065,26942.31871
Global,Policy_NoDAC_CI_IPSL,grass,2065,19212.60629
Global,Policy_NoDAC_CI_IPSL,otherarable,2065,1962.784761
Global,Policy_NoDAC_CI_IPSL,pasture (grazed),2065,2639.41368
Global,Policy_NoDAC_CI_IPSL,pasture (other),2065,29412.8303
Global,Policy_NoDAC_CI_IPSL,rock and desert,2065,14720.50955
Global,Policy_NoDAC_CI_IPSL,shrubs,2065,11434.36252
Global,Policy_NoDAC_CI_IPSL,tundra,2065,6343.401295
Global,Policy_NoDAC_CI_IPSL,urban,2065,575.4869527
China,Policy_NoDAC_CI_IPSL,biomass,2070,140.5947566
China,Policy_NoDAC_CI_IPSL,crops,2070,919.1676227
China,Policy_NoDAC_CI_IPSL,forest (managed),2070,660.7628534
China,Policy_NoDAC_CI_IPSL,forest (unmanaged),2070,1061.57551
China,Policy_NoDAC_CI_IPSL,grass,2070,957.2331653
China,Policy_NoDAC_CI_IPSL,otherarable,2070,27.39067452
China,Policy_NoDAC_CI_IPSL,pasture (grazed),2070,461.2409998
China,Policy_NoDAC_CI_IPSL,pasture (other),2070,3343.496169
China,Policy_NoDAC_CI_IPSL,rock and desert,2070,778.149986
China,Policy_NoDAC_CI_IPSL,shrubs,2070,560.0473244
China,Policy_NoDAC_CI_IPSL,tundra,2070,323.5781199
China,Policy_NoDAC_CI_IPSL,urban,2070,59.8724267
Taiwan,Policy_NoDAC_CI_IPSL,biomass,2070,0.001738085
Taiwan,Policy_NoDAC_CI_IPSL,crops,2070,0.696070231
Taiwan,Policy_NoDAC_CI_IPSL,forest (managed),2070,0
Taiwan,Policy_NoDAC_CI_IPSL,forest (unmanaged),2070,22.4083179
Taiwan,Policy_NoDAC_CI_IPSL,grass,2070,1.819913
Taiwan,Policy_NoDAC_CI_IPSL,otherarable,2070,0
Taiwan,Policy_NoDAC_CI_IPSL,pasture (grazed),2070,0.025238112
Taiwan,Policy_NoDAC_CI_IPSL,pasture (other),2070,8.13360833
Taiwan,Policy_NoDAC_CI_IPSL,shrubs,2070,0.0416633
Taiwan,Policy_NoDAC_CI_IPSL,urban,2070,2.17347
Global,Policy_NoDAC_CI_IPSL,biomass,2070,2382.375754
Global,Policy_NoDAC_CI_IPSL,crops,2070,12422.14679
Global,Policy_NoDAC_CI_IPSL,forest (managed),2070,3893.693702
Global,Policy_NoDAC_CI_IPSL,forest (unmanaged),2070,26869.22421
Global,Policy_NoDAC_CI_IPSL,grass,2070,19177.38809
Global,Policy_NoDAC_CI_IPSL,otherarable,2070,1878.664072
Global,Policy_NoDAC_CI_IPSL,pasture (grazed),2070,2695.923223
Global,Policy_NoDAC_CI_IPSL,pasture (other),2070,29312.4015
Global,Policy_NoDAC_CI_IPSL,rock and desert,2070,14720.50955
Global,Policy_NoDAC_CI_IPSL,shrubs,2070,11415.03261
Global,Policy_NoDAC_CI_IPSL,tundra,2070,6343.401295
Global,Policy_NoDAC_CI_IPSL,urban,2070,575.4869527
China,Policy_NoDAC_CI_IPSL,biomass,2075,150.7471485
China,Policy_NoDAC_CI_IPSL,crops,2075,899.7787734
China,Policy_NoDAC_CI_IPSL,forest (managed),2075,688.091785
China,Policy_NoDAC_CI_IPSL,forest (unmanaged),2075,1058.264
China,Policy_NoDAC_CI_IPSL,grass,2075,955.2347113
China,Policy_NoDAC_CI_IPSL,otherarable,2075,26.03298268
China,Policy_NoDAC_CI_IPSL,pasture (grazed),2075,458.4440876
China,Policy_NoDAC_CI_IPSL,pasture (other),2075,3335.80946
China,Policy_NoDAC_CI_IPSL,rock and desert,2075,778.149986
China,Policy_NoDAC_CI_IPSL,shrubs,2075,559.1068927
China,Policy_NoDAC_CI_IPSL,tundra,2075,323.5781199
China,Policy_NoDAC_CI_IPSL,urban,2075,59.8724267
Taiwan,Policy_NoDAC_CI_IPSL,biomass,2075,0.001815415
Taiwan,Policy_NoDAC_CI_IPSL,crops,2075,0.727257413
Taiwan,Policy_NoDAC_CI_IPSL,forest (managed),2075,0
Taiwan,Policy_NoDAC_CI_IPSL,forest (unmanaged),2075,22.3879021
Taiwan,Policy_NoDAC_CI_IPSL,grass,2075,1.818928
Taiwan,Policy_NoDAC_CI_IPSL,otherarable,2075,0
Taiwan,Policy_NoDAC_CI_IPSL,pasture (grazed),2075,0.027165631
Taiwan,Policy_NoDAC_CI_IPSL,pasture (other),2075,8.12183708
Taiwan,Policy_NoDAC_CI_IPSL,shrubs,2075,0.0416413
Taiwan,Policy_NoDAC_CI_IPSL,urban,2075,2.17347
Global,Policy_NoDAC_CI_IPSL,biomass,2075,2459.705376
Global,Policy_NoDAC_CI_IPSL,crops,2075,12555.8125
Global,Policy_NoDAC_CI_IPSL,forest (managed),2075,3913.859116
Global,Policy_NoDAC_CI_IPSL,forest (unmanaged),2075,26828.09751
Global,Policy_NoDAC_CI_IPSL,grass,2075,19144.22397
Global,Policy_NoDAC_CI_IPSL,otherarable,2075,1803.706368
Global,Policy_NoDAC_CI_IPSL,pasture (grazed),2075,2719.75242
Global,Policy_NoDAC_CI_IPSL,pasture (other),2075,29224.76255
Global,Policy_NoDAC_CI_IPSL,rock and desert,2075,14720.50955
Global,Policy_NoDAC_CI_IPSL,shrubs,2075,11396.92751
Global,Policy_NoDAC_CI_IPSL,tundra,2075,6343.401295
Global,Policy_NoDAC_CI_IPSL,urban,2075,575.4869527
China,Policy_NoDAC_CI_IPSL,biomass,2080,158.5918472
China,Policy_NoDAC_CI_IPSL,crops,2080,888.7253056
China,Policy_NoDAC_CI_IPSL,forest (managed),2080,706.060538
China,Policy_NoDAC_CI_IPSL,forest (unmanaged),2080,1056.452005
China,Policy_NoDAC_CI_IPSL,grass,2080,953.9406449
China,Policy_NoDAC_CI_IPSL,otherarable,2080,25.19725847
China,Policy_NoDAC_CI_IPSL,pasture (grazed),2080,451.4203483
China,Policy_NoDAC_CI_IPSL,pasture (other),2080,3332.505499
China,Policy_NoDAC_CI_IPSL,rock and desert,2080,778.149986
China,Policy_NoDAC_CI_IPSL,shrubs,2080,558.615396
China,Policy_NoDAC_CI_IPSL,tundra,2080,323.5781199
China,Policy_NoDAC_CI_IPSL,urban,2080,59.8724267
Taiwan,Policy_NoDAC_CI_IPSL,biomass,2080,0.001776906
Taiwan,Policy_NoDAC_CI_IPSL,crops,2080,0.730755188
Taiwan,Policy_NoDAC_CI_IPSL,forest (managed),2080,0
Taiwan,Policy_NoDAC_CI_IPSL,forest (unmanaged),2080,22.3854656
Taiwan,Policy_NoDAC_CI_IPSL,grass,2080,1.818795
