"region","scenario","crop","year","Ag_prod"
"Global","Policy_CI_MIROC","Corn","2050",1375.79545423407
"Global","Policy_CI_MIROC","Corn","2055",1418.00394791531
"Global","Policy_CI_MIROC","Corn","2060",1436.24847181093
"Global","Policy_CI_MIROC","Corn","2065",1451.28209893939
"Global","Policy_CI_MIROC","Corn","2070",1455.75195507818
"Global","Policy_CI_MIROC","Corn","2075",1456.13720499381
"Global","Policy_CI_MIROC","Corn","2080",1461.41127837443
"Global","Policy_CI_MIROC","Corn","2085",1473.36163267077
"Global","Policy_CI_MIROC","Corn","2090",1489.38185183553
"Global","Policy_CI_MIROC","Corn","2095",1503.01969359542
"Global","Policy_CI_MIROC","Corn","2100",1508.77633389981
"Global","Policy_CI_MIROC","FiberCrop","1990",59.3920330252661
"Global","Policy_CI_MIROC","FiberCrop","2005",73.1399855871865
"Global","Policy_CI_MIROC","FiberCrop","2010",75.2593044612354
"Global","Policy_CI_MIROC","FiberCrop","2015",77.2695408334061
"Global","Policy_CI_MIROC","FiberCrop","2020",80.6415491994247
"Global","Policy_CI_MIROC","FiberCrop","2025",85.251915994502
"Global","Policy_CI_MIROC","FiberCrop","2030",89.4064852527928
"Global","Policy_CI_MIROC","FiberCrop","2035",93.3703084520917
"Global","Policy_CI_MIROC","FiberCrop","2040",97.4120192594331
"Global","Policy_CI_MIROC","FiberCrop","2045",100.922339055157
"Global","Policy_CI_MIROC","FiberCrop","2050",102.491890871519
"Global","Policy_CI_MIROC","FiberCrop","2055",101.870601730706
"Global","Policy_CI_MIROC","FiberCrop","2060",101.383095132592
"Global","Policy_CI_MIROC","FiberCrop","2065",100.629348197988
"Global","Policy_CI_MIROC","FiberCrop","2070",99.2476422545382
"Global","Policy_CI_MIROC","FiberCrop","2075",97.9520697096346
"Global","Policy_CI_MIROC","FiberCrop","2080",96.5005274098913
"Global","Policy_CI_MIROC","FiberCrop","2085",94.6630956827397
"Global","Policy_CI_MIROC","FiberCrop","2090",93.0582545121127
"Global","Policy_CI_MIROC","FiberCrop","2095",91.7755889646124
"Global","Policy_CI_MIROC","FiberCrop","2100",91.3977123545823
"Global","Policy_CI_MIROC","FodderGrass","1990",561.280160491952
"Global","Policy_CI_MIROC","FodderGrass","2005",714.360264183502
"Global","Policy_CI_MIROC","FodderGrass","2010",773.214783031442
"Global","Policy_CI_MIROC","FodderGrass","2015",773.659602917878
"Global","Policy_CI_MIROC","FodderGrass","2020",801.565635635997
"Global","Policy_CI_MIROC","FodderGrass","2025",855.349701351494
"Global","Policy_CI_MIROC","FodderGrass","2030",880.847312180133
"Global","Policy_CI_MIROC","FodderGrass","2035",1020.64089510713
"Global","Policy_CI_MIROC","FodderGrass","2040",1071.00892297721
"Global","Policy_CI_MIROC","FodderGrass","2045",1110.84356944243
"Global","Policy_CI_MIROC","FodderGrass","2050",1142.80922901569
"Global","Policy_CI_MIROC","FodderGrass","2055",1179.15916024775
"Global","Policy_CI_MIROC","FodderGrass","2060",1215.26618319784
"Global","Policy_CI_MIROC","FodderGrass","2065",1241.45279015112
"Global","Policy_CI_MIROC","FodderGrass","2070",1265.46703911944
"Global","Policy_CI_MIROC","FodderGrass","2075",1286.70225984813
"Global","Policy_CI_MIROC","FodderGrass","2080",1301.5126839
"Global","Policy_CI_MIROC","FodderGrass","2085",1313.30483590304
"Global","Policy_CI_MIROC","FodderGrass","2090",1321.31246067642
"Global","Policy_CI_MIROC","FodderGrass","2095",1327.93825930338
"Global","Policy_CI_MIROC","FodderGrass","2100",1330.35960334877
"Global","Policy_CI_MIROC","FodderHerb","1990",1251.90366564494
"Global","Policy_CI_MIROC","FodderHerb","2005",884.310444029741
"Global","Policy_CI_MIROC","FodderHerb","2010",940.583021261566
"Global","Policy_CI_MIROC","FodderHerb","2015",968.146097195959
"Global","Policy_CI_MIROC","FodderHerb","2020",1055.47027963417
"Global","Policy_CI_MIROC","FodderHerb","2025",1210.03838534086
"Global","Policy_CI_MIROC","FodderHerb","2030",1355.30516324484
"Global","Policy_CI_MIROC","FodderHerb","2035",1600.02362711172
"Global","Policy_CI_MIROC","FodderHerb","2040",1764.64104685383
"Global","Policy_CI_MIROC","FodderHerb","2045",1920.10084893271
"Global","Policy_CI_MIROC","FodderHerb","2050",2045.39355614928
"Global","Policy_CI_MIROC","FodderHerb","2055",2178.99676691225
"Global","Policy_CI_MIROC","FodderHerb","2060",2306.29527645824
"Global","Policy_CI_MIROC","FodderHerb","2065",2411.89190333034
"Global","Policy_CI_MIROC","FodderHerb","2070",2510.55327784624
"Global","Policy_CI_MIROC","FodderHerb","2075",2602.94086285199
"Global","Policy_CI_MIROC","FodderHerb","2080",2687.94310795571
"Global","Policy_CI_MIROC","FodderHerb","2085",2750.33774277763
"Global","Policy_CI_MIROC","FodderHerb","2090",2801.98354067785
"Global","Policy_CI_MIROC","FodderHerb","2095",2839.90216718965
"Global","Policy_CI_MIROC","FodderHerb","2100",2868.87970452483
"Global","Policy_CI_MIROC","MiscCrop","1990",901.275127137146
"Global","Policy_CI_MIROC","MiscCrop","2005",1539.16368959302
"Global","Policy_CI_MIROC","MiscCrop","2010",1782.2728707755
"Global","Policy_CI_MIROC","MiscCrop","2015",1986.32233767702
"Global","Policy_CI_MIROC","MiscCrop","2020",2154.18192267706
"Global","Policy_CI_MIROC","MiscCrop","2025",2393.89564742486
"Global","Policy_CI_MIROC","MiscCrop","2030",2600.60441451308
"Global","Policy_CI_MIROC","MiscCrop","2035",2778.14379778412
"Global","Policy_CI_MIROC","MiscCrop","2040",2941.00643443824
"Global","Policy_CI_MIROC","MiscCrop","2045",3088.95255027601
"Global","Policy_CI_MIROC","MiscCrop","2050",3218.45529638694
"Global","Policy_CI_MIROC","MiscCrop","2055",3329.72391991633
"Global","Policy_CI_MIROC","MiscCrop","2060",3428.16725769392
"Global","Policy_CI_MIROC","MiscCrop","2065",3513.23144396408
"Global","Policy_CI_MIROC","MiscCrop","2070",3584.99547244245
"Global","Policy_CI_MIROC","MiscCrop","2075",3642.44132074508
"Global","Policy_CI_MIROC","MiscCrop","2080",3684.26043342825
"Global","Policy_CI_MIROC","MiscCrop","2085",3712.52626697195
"Global","Policy_CI_MIROC","MiscCrop","2090",3728.64384383712
"Global","Policy_CI_MIROC","MiscCrop","2095",3735.56083802939
"Global","Policy_CI_MIROC","MiscCrop","2100",3734.47830166798
"Global","Policy_CI_MIROC","OilCrop","1990",196.153926082718
"Global","Policy_CI_MIROC","OilCrop","2005",351.130392696461
"Global","Policy_CI_MIROC","OilCrop","2010",411.579925994232
"Global","Policy_CI_MIROC","OilCrop","2015",493.990896657868
"Global","Policy_CI_MIROC","OilCrop","2020",524.336504402207
"Global","Policy_CI_MIROC","OilCrop","2025",556.710411558348
"Global","Policy_CI_MIROC","OilCrop","2030",585.505197861284
"Global","Policy_CI_MIROC","OilCrop","2035",571.020402035662
"Global","Policy_CI_MIROC","OilCrop","2040",589.906177803444
"Global","Policy_CI_MIROC","OilCrop","2045",616.214183150971
"Global","Policy_CI_MIROC","OilCrop","2050",660.646378438265
"Global","Policy_CI_MIROC","OilCrop","2055",711.044561936377
"Global","Policy_CI_MIROC","OilCrop","2060",736.67032915526
"Global","Policy_CI_MIROC","OilCrop","2065",770.720469525015
"Global","Policy_CI_MIROC","OilCrop","2070",788.934166813459
"Global","Policy_CI_MIROC","OilCrop","2075",806.943644317302
"Global","Policy_CI_MIROC","OilCrop","2080",833.885146716465
"Global","Policy_CI_MIROC","OilCrop","2085",852.632429113907
"Global","Policy_CI_MIROC","OilCrop","2090",879.912981824681
"Global","Policy_CI_MIROC","OilCrop","2095",907.289890284807
"Global","Policy_CI_MIROC","OilCrop","2100",926.824847890134
"Global","Policy_CI_MIROC","OtherGrain","1990",342.63106735805
"Global","Policy_CI_MIROC","OtherGrain","2005",297.154053290583
"Global","Policy_CI_MIROC","OtherGrain","2010",292.213129582452
"Global","Policy_CI_MIROC","OtherGrain","2015",304.137911946415
"Global","Policy_CI_MIROC","OtherGrain","2020",322.365373146102
"Global","Policy_CI_MIROC","OtherGrain","2025",341.070896532433
"Global","Policy_CI_MIROC","OtherGrain","2030",359.227484418302
"Global","Policy_CI_MIROC","OtherGrain","2035",365.713056859545
"Global","Policy_CI_MIROC","OtherGrain","2040",373.05950156162
"Global","Policy_CI_MIROC","OtherGrain","2045",380.357618418326
"Global","Policy_CI_MIROC","OtherGrain","2050",389.075477209365
"Global","Policy_CI_MIROC","OtherGrain","2055",393.364571470458
"Global","Policy_CI_MIROC","OtherGrain","2060",395.940418505261
"Global","Policy_CI_MIROC","OtherGrain","2065",396.237217845129
"Global","Policy_CI_MIROC","OtherGrain","2070",397.599023440046
"Global","Policy_CI_MIROC","OtherGrain","2075",395.726365602129
"Global","Policy_CI_MIROC","OtherGrain","2080",395.65852391426
"Global","Policy_CI_MIROC","OtherGrain","2085",393.490106996058
"Global","Policy_CI_MIROC","OtherGrain","2090",391.364663011328
"Global","Policy_CI_MIROC","OtherGrain","2095",388.855648533247
"Global","Policy_CI_MIROC","OtherGrain","2100",384.677362611119
"Global","Policy_CI_MIROC","PalmFruit","1990",101.437430248715
"Global","Policy_CI_MIROC","PalmFruit","2005",233.439458639909
"Global","Policy_CI_MIROC","PalmFruit","2010",289.394815017376
"Global","Policy_CI_MIROC","PalmFruit","2015",343.860114868644
"Global","Policy_CI_MIROC","PalmFruit","2020",383.105333101701
"Global","Policy_CI_MIROC","PalmFruit","2025",429.46173529085
"Global","Policy_CI_MIROC","PalmFruit","2030",471.409848851431
"Global","Policy_CI_MIROC","PalmFruit","2035",554.022791248389
"Global","Policy_CI_MIROC","PalmFruit","2040",702.895214980657
"Global","Policy_CI_MIROC","PalmFruit","2045",873.993400948217
"Global","Policy_CI_MIROC","PalmFruit","2050",1013.43942641392
"Global","Policy_CI_MIROC","PalmFruit","2055",1079.70145822404
"Global","Policy_CI_MIROC","PalmFruit","2060",1136.20610909033
"Global","Policy_CI_MIROC","PalmFruit","2065",1157.09140343011
"Global","Policy_CI_MIROC","PalmFruit","2070",1159.2842650739
"Global","Policy_CI_MIROC","PalmFruit","2075",1133.16467978862
"Global","Policy_CI_MIROC","PalmFruit","2080",1127.28483336916
"Global","Policy_CI_MIROC","PalmFruit","2085",1136.93509858199
"Global","Policy_CI_MIROC","PalmFruit","2090",1130.77499391423
"Global","Policy_CI_MIROC","PalmFruit","2095",1143.06089883041
"Global","Policy_CI_MIROC","PalmFruit","2100",1128.2501792037
"Global","Policy_CI_MIROC","Pasture","1990",1781.58072546566
"Global","Policy_CI_MIROC","Pasture","2005",2004.001295601
"Global","Policy_CI_MIROC","Pasture","2010",2149.73085143603
"Global","Policy_CI_MIROC","Pasture","2015",2183.16341467403
"Global","Policy_CI_MIROC","Pasture","2020",2307.41606407766
"Global","Policy_CI_MIROC","Pasture","2025",2468.57185198717
"Global","Policy_CI_MIROC","Pasture","2030",2638.19628537441
"Global","Policy_CI_MIROC","Pasture","2035",2432.08753639902
"Global","Policy_CI_MIROC","Pasture","2040",2489.64808763689
"Global","Policy_CI_MIROC","Pasture","2045",2553.30180934593
"Global","Policy_CI_MIROC","Pasture","2050",2665.6470904916
"Global","Policy_CI_MIROC","Pasture","2055",2763.03556481675
"Global","Policy_CI_MIROC","Pasture","2060",2834.5037222735
"Global","Policy_CI_MIROC","Pasture","2065",2888.0401856715
"Global","Policy_CI_MIROC","Pasture","2070",2925.16717566545
"Global","Policy_CI_MIROC","Pasture","2075",2945.58523003547
"Global","Policy_CI_MIROC","Pasture","2080",2970.41116924254
"Global","Policy_CI_MIROC","Pasture","2085",2996.55347557871
"Global","Policy_CI_MIROC","Pasture","2090",3011.61681967632
"Global","Policy_CI_MIROC","Pasture","2095",3021.97813753143
"Global","Policy_CI_MIROC","Pasture","2100",3020.56722288199
"Global","Policy_CI_MIROC","Rice","1990",515.812155983372
"Global","Policy_CI_MIROC","Rice","2005",627.011070522801
"Global","Policy_CI_MIROC","Rice","2010",708.490284125885
"Global","Policy_CI_MIROC","Rice","2015",744.295285575201
"Global","Policy_CI_MIROC","Rice","2020",773.183215924787
"Global","Policy_CI_MIROC","Rice","2025",794.168814910716
"Global","Policy_CI_MIROC","Rice","2030",813.731632271015
"Global","Policy_CI_MIROC","Rice","2035",826.722668200343
"Global","Policy_CI_MIROC","Rice","2040",839.4542228417
"Global","Policy_CI_MIROC","Rice","2045",847.33070351068
"Global","Policy_CI_MIROC","Rice","2050",850.165896693915
"Global","Policy_CI_MIROC","Rice","2055",849.369159998458
"Global","Policy_CI_MIROC","Rice","2060",843.442217166028
"Global","Policy_CI_MIROC","Rice","2065",834.821604964124
"Global","Policy_CI_MIROC","Rice","2070",825.010270444021
"Global","Policy_CI_MIROC","Rice","2075",812.214834516339
"Global","Policy_CI_MIROC","Rice","2080",798.437897727197
"Global","Policy_CI_MIROC","Rice","2085",782.194469323882
"Global","Policy_CI_MIROC","Rice","2090",765.02536797968
"Global","Policy_CI_MIROC","Rice","2095",749.793279009639
"Global","Policy_CI_MIROC","Rice","2100",732.207901076487
"Global","Policy_CI_MIROC","RootTuber","1990",580.720830474308
"Global","Policy_CI_MIROC","RootTuber","2005",719.224825401422
"Global","Policy_CI_MIROC","RootTuber","2010",767.817821572908
"Global","Policy_CI_MIROC","RootTuber","2015",835.127650984958
"Global","Policy_CI_MIROC","RootTuber","2020",886.680734431827
"Global","Policy_CI_MIROC","RootTuber","2025",938.153996802963
"Global","Policy_CI_MIROC","RootTuber","2030",986.143261790419
"Global","Policy_CI_MIROC","RootTuber","2035",1057.94881277104
"Global","Policy_CI_MIROC","RootTuber","2040",1106.89958284547
"Global","Policy_CI_MIROC","RootTuber","2045",1154.16986060066
"Global","Policy_CI_MIROC","RootTuber","2050",1189.69737441191
"Global","Policy_CI_MIROC","RootTuber","2055",1216.08111737455
"Global","Policy_CI_MIROC","RootTuber","2060",1240.76950943876
"Global","Policy_CI_MIROC","RootTuber","2065",1255.99162912243
"Global","Policy_CI_MIROC","RootTuber","2070",1268.86636867585
"Global","Policy_CI_MIROC","RootTuber","2075",1273.64030860873
"Global","Policy_CI_MIROC","RootTuber","2080",1276.47793568854
"Global","Policy_CI_MIROC","RootTuber","2085",1279.74858152469
"Global","Policy_CI_MIROC","RootTuber","2090",1273.8403001901
"Global","Policy_CI_MIROC","RootTuber","2095",1262.04415574169
"Global","Policy_CI_MIROC","RootTuber","2100",1258.25568178897
"Global","Policy_CI_MIROC","SugarCrop","1990",1350.15201992964
"Global","Policy_CI_MIROC","SugarCrop","2005",1659.23356984109
"Global","Policy_CI_MIROC","SugarCrop","2010",1990.08493681988
"Global","Policy_CI_MIROC","SugarCrop","2015",2134.23334425093
"Global","Policy_CI_MIROC","SugarCrop","2020",2250.09735088817
"Global","Policy_CI_MIROC","SugarCrop","2025",2465.66268673779
"Global","Policy_CI_MIROC","SugarCrop","2030",2601.35540195894
"Global","Policy_CI_MIROC","SugarCrop","2035",2853.09638885725
"Global","Policy_CI_MIROC","SugarCrop","2040",3288.94999952388
"Global","Policy_CI_MIROC","SugarCrop","2045",3825.08271078042
"Global","Policy_CI_MIROC","SugarCrop","2050",4280.81437628485
"Global","Policy_CI_MIROC","SugarCrop","2055",4585.47626168961
"Global","Policy_CI_MIROC","SugarCrop","2060",4771.54981059532
"Global","Policy_CI_MIROC","SugarCrop","2065",4853.68441490508
"Global","Policy_CI_MIROC","SugarCrop","2070",4829.12102705563
"Global","Policy_CI_MIROC","SugarCrop","2075",4765.01316207272
"Global","Policy_CI_MIROC","SugarCrop","2080",4711.97059150459
"Global","Policy_CI_MIROC","SugarCrop","2085",4672.28499035716
"Global","Policy_CI_MIROC","SugarCrop","2090",4654.07650416373
"Global","Policy_CI_MIROC","SugarCrop","2095",4655.15402082727
"Global","Policy_CI_MIROC","SugarCrop","2100",4675.4471162459
"Global","Policy_CI_MIROC","Wheat","1990",548.675553179384
"Global","Policy_CI_MIROC","Wheat","2005",607.026437871518
"Global","Policy_CI_MIROC","Wheat","2010",681.281609182164
"Global","Policy_CI_MIROC","Wheat","2015",733.200023339148
"Global","Policy_CI_MIROC","Wheat","2020",762.418347761972
"Global","Policy_CI_MIROC","Wheat","2025",788.700760306171
"Global","Policy_CI_MIROC","Wheat","2030",811.928272234398
"Global","Policy_CI_MIROC","Wheat","2035",823.621778893302
"Global","Policy_CI_MIROC","Wheat","2040",836.836871679377
"Global","Policy_CI_MIROC","Wheat","2045",845.445568844553
"Global","Policy_CI_MIROC","Wheat","2050",852.325095423209
"Global","Policy_CI_MIROC","Wheat","2055",854.008869780516
"Global","Policy_CI_MIROC","Wheat","2060",854.966703128302
"Global","Policy_CI_MIROC","Wheat","2065",853.791637075747
"Global","Policy_CI_MIROC","Wheat","2070",849.880505975216
"Global","Policy_CI_MIROC","Wheat","2075",843.378887138374
"Global","Policy_CI_MIROC","Wheat","2080",836.17962040313
"Global","Policy_CI_MIROC","Wheat","2085",825.327003396053
"Global","Policy_CI_MIROC","Wheat","2090",814.41760471682
"Global","Policy_CI_MIROC","Wheat","2095",801.682387858049
"Global","Policy_CI_MIROC","Wheat","2100",787.081141191932
"Taiwan","Policy_CI_MIROC","Corn","1990",0.38259650118
"Taiwan","Policy_CI_MIROC","Corn","2005",0.13861560043
"Taiwan","Policy_CI_MIROC","Corn","2010",0.11918890037
"Taiwan","Policy_CI_MIROC","Corn","2015",0.15469220048
"Taiwan","Policy_CI_MIROC","Corn","2020",0.16877146128
"Taiwan","Policy_CI_MIROC","Corn","2025",0.16207594749
"Taiwan","Policy_CI_MIROC","Corn","2030",0.17259231956
"Taiwan","Policy_CI_MIROC","Corn","2035",0.0167131882999
"Taiwan","Policy_CI_MIROC","Corn","2040",0.01469425926119
"Taiwan","Policy_CI_MIROC","Corn","2045",0.01309691002158
"Taiwan","Policy_CI_MIROC","Corn","2050",0.011287700831808
"Taiwan","Policy_CI_MIROC","Corn","2055",0.010377422907589
"Taiwan","Policy_CI_MIROC","Corn","2060",0.01026515444882
"Taiwan","Policy_CI_MIROC","Corn","2065",0.012554568513079
"Taiwan","Policy_CI_MIROC","Corn","2070",0.01384829496871
"Taiwan","Policy_CI_MIROC","Corn","2075",0.01455902011088
"Taiwan","Policy_CI_MIROC","Corn","2080",0.01481738005206
"Taiwan","Policy_CI_MIROC","Corn","2085",0.014665827758116
"Taiwan","Policy_CI_MIROC","Corn","2090",0.014427890835322
"Taiwan","Policy_CI_MIROC","Corn","2095",0.014160509388542
"Taiwan","Policy_CI_MIROC","Corn","2100",0.014041560009125
"Taiwan","Policy_CI_MIROC","FiberCrop","1990",0.00307243342
"Taiwan","Policy_CI_MIROC","FiberCrop","2005",0.001228970266
"Taiwan","Policy_CI_MIROC","FiberCrop","2010",0.000784709312
"Taiwan","Policy_CI_MIROC","FiberCrop","2015",0.000663091597
"Taiwan","Policy_CI_MIROC","FiberCrop","2020",0.000687127954
"Taiwan","Policy_CI_MIROC","FiberCrop","2025",0.000656046512
"Taiwan","Policy_CI_MIROC","FiberCrop","2030",0.000686311755
"Taiwan","Policy_CI_MIROC","FiberCrop","2035",6.984998645e-05
"Taiwan","Policy_CI_MIROC","FiberCrop","2040",5.955600536e-05
"Taiwan","Policy_CI_MIROC","FiberCrop","2045",5.137576943e-05
"Taiwan","Policy_CI_MIROC","FiberCrop","2050",4.3716636686e-05
"Taiwan","Policy_CI_MIROC","FiberCrop","2055",3.9836064853e-05
"Taiwan","Policy_CI_MIROC","FiberCrop","2060",3.9112677232e-05
"Taiwan","Policy_CI_MIROC","FiberCrop","2065",4.7120037896e-05
"Taiwan","Policy_CI_MIROC","FiberCrop","2070",5.2076693521e-05
"Taiwan","Policy_CI_MIROC","FiberCrop","2075",5.4450170942e-05
"Taiwan","Policy_CI_MIROC","FiberCrop","2080",5.4535013829e-05
"Taiwan","Policy_CI_MIROC","FiberCrop","2085",5.3790136706e-05
"Taiwan","Policy_CI_MIROC","FiberCrop","2090",5.2746546813e-05
"Taiwan","Policy_CI_MIROC","FiberCrop","2095",5.1520631882e-05
"Taiwan","Policy_CI_MIROC","FiberCrop","2100",5.032696174e-05
"Taiwan","Policy_CI_MIROC","MiscCrop","1990",5.2684568
"Taiwan","Policy_CI_MIROC","MiscCrop","2005",5.44446152
"Taiwan","Policy_CI_MIROC","MiscCrop","2010",5.2856216
"Taiwan","Policy_CI_MIROC","MiscCrop","2015",5.3173952
"Taiwan","Policy_CI_MIROC","MiscCrop","2020",5.50627033
"Taiwan","Policy_CI_MIROC","MiscCrop","2025",5.66275735
"Taiwan","Policy_CI_MIROC","MiscCrop","2030",5.78598321
"Taiwan","Policy_CI_MIROC","MiscCrop","2035",3.473988747946
"Taiwan","Policy_CI_MIROC","MiscCrop","2040",3.1717399272008
"Taiwan","Policy_CI_MIROC","MiscCrop","2045",2.91832361945192
"Taiwan","Policy_CI_MIROC","MiscCrop","2050",2.66521914253259
"Taiwan","Policy_CI_MIROC","MiscCrop","2055",2.51965707067277
"Taiwan","Policy_CI_MIROC","MiscCrop","2060",2.47550081895164
"Taiwan","Policy_CI_MIROC","MiscCrop","2065",2.80864339792077
"Taiwan","Policy_CI_MIROC","MiscCrop","2070",2.98445170239417
"Taiwan","Policy_CI_MIROC","MiscCrop","2075",3.0682733740366
"Taiwan","Policy_CI_MIROC","MiscCrop","2080",3.08995687150648
"Taiwan","Policy_CI_MIROC","MiscCrop","2085",3.06197108295784
"Taiwan","Policy_CI_MIROC","MiscCrop","2090",3.04572523247923
"Taiwan","Policy_CI_MIROC","MiscCrop","2095",3.01806835085223
"Taiwan","Policy_CI_MIROC","MiscCrop","2100",3.00028017229944
"Taiwan","Policy_CI_MIROC","OilCrop","1990",0.088446845
"Taiwan","Policy_CI_MIROC","OilCrop","2005",0.067069309
"Taiwan","Policy_CI_MIROC","OilCrop","2010",0.063925704
"Taiwan","Policy_CI_MIROC","OilCrop","2015",0.064360206
"Taiwan","Policy_CI_MIROC","OilCrop","2020",0.066366361
"Taiwan","Policy_CI_MIROC","OilCrop","2025",0.061990482
"Taiwan","Policy_CI_MIROC","OilCrop","2030",0.065176963
"Taiwan","Policy_CI_MIROC","OilCrop","2035",0.00541898522
"Taiwan","Policy_CI_MIROC","OilCrop","2040",0.004617662115
"Taiwan","Policy_CI_MIROC","OilCrop","2045",0.004025022233
"Taiwan","Policy_CI_MIROC","OilCrop","2050",0.003390061736
"Taiwan","Policy_CI_MIROC","OilCrop","2055",0.0031133538483
"Taiwan","Policy_CI_MIROC","OilCrop","2060",0.0031320042584
"Taiwan","Policy_CI_MIROC","OilCrop","2065",0.0038756209038
"Taiwan","Policy_CI_MIROC","OilCrop","2070",0.004372704128
"Taiwan","Policy_CI_MIROC","OilCrop","2075",0.004688439925
"Taiwan","Policy_CI_MIROC","OilCrop","2080",0.004771858175
"Taiwan","Policy_CI_MIROC","OilCrop","2085",0.0047964001599
"Taiwan","Policy_CI_MIROC","OilCrop","2090",0.0047447442964
"Taiwan","Policy_CI_MIROC","OilCrop","2095",0.0046696818576
"Taiwan","Policy_CI_MIROC","OilCrop","2100",0.0046650965067
"Taiwan","Policy_CI_MIROC","OtherGrain","1990",0.1039457037
"Taiwan","Policy_CI_MIROC","OtherGrain","2005",0.01070748037
"Taiwan","Policy_CI_MIROC","OtherGrain","2010",0.003892740139
"Taiwan","Policy_CI_MIROC","OtherGrain","2015",0.003713220138
"Taiwan","Policy_CI_MIROC","OtherGrain","2020",0.003964161569
"Taiwan","Policy_CI_MIROC","OtherGrain","2025",0.00364532328
"Taiwan","Policy_CI_MIROC","OtherGrain","2030",0.003887496363
"Taiwan","Policy_CI_MIROC","OtherGrain","2035",0.00024250165224
"Taiwan","Policy_CI_MIROC","OtherGrain","2040",0.0002010906725
"Taiwan","Policy_CI_MIROC","OtherGrain","2045",0.00016917374648
"Taiwan","Policy_CI_MIROC","OtherGrain","2050",0.000137111630926
"Taiwan","Policy_CI_MIROC","OtherGrain","2055",0.000125002190567
"Taiwan","Policy_CI_MIROC","OtherGrain","2060",0.000123142035572
"Taiwan","Policy_CI_MIROC","OtherGrain","2065",0.00015047831736
"Taiwan","Policy_CI_MIROC","OtherGrain","2070",0.000166369141921
"Taiwan","Policy_CI_MIROC","OtherGrain","2075",0.000175364900838
"Taiwan","Policy_CI_MIROC","OtherGrain","2080",0.000177092483784
"Taiwan","Policy_CI_MIROC","OtherGrain","2085",0.000174829557299
"Taiwan","Policy_CI_MIROC","OtherGrain","2090",0.00017154057092
"Taiwan","Policy_CI_MIROC","OtherGrain","2095",0.000167923763438
"Taiwan","Policy_CI_MIROC","OtherGrain","2100",0.000166551550555
"Taiwan","Policy_CI_MIROC","PalmFruit","1990",0.01375342
"Taiwan","Policy_CI_MIROC","PalmFruit","2005",0.04341
"Taiwan","Policy_CI_MIROC","PalmFruit","2010",0.0328423
"Taiwan","Policy_CI_MIROC","PalmFruit","2015",0.02335549
"Taiwan","Policy_CI_MIROC","PalmFruit","2020",0.0275711
"Taiwan","Policy_CI_MIROC","PalmFruit","2025",0.0303161
"Taiwan","Policy_CI_MIROC","PalmFruit","2030",0.0359623
"Taiwan","Policy_CI_MIROC","PalmFruit","2035",0.00780007922
"Taiwan","Policy_CI_MIROC","PalmFruit","2040",0.0140941510101
"Taiwan","Policy_CI_MIROC","PalmFruit","2045",0.0224964
"Taiwan","Policy_CI_MIROC","PalmFruit","2050",0.0271256
"Taiwan","Policy_CI_MIROC","PalmFruit","2055",0.0289067
"Taiwan","Policy_CI_MIROC","PalmFruit","2060",0.0302482
"Taiwan","Policy_CI_MIROC","PalmFruit","2065",0.0387706
"Taiwan","Policy_CI_MIROC","PalmFruit","2070",0.0429325
"Taiwan","Policy_CI_MIROC","PalmFruit","2075",0.0453144
"Taiwan","Policy_CI_MIROC","PalmFruit","2080",0.0446644
"Taiwan","Policy_CI_MIROC","PalmFruit","2085",0.0430447
"Taiwan","Policy_CI_MIROC","PalmFruit","2090",0.0424556
"Taiwan","Policy_CI_MIROC","PalmFruit","2095",0.0410875
"Taiwan","Policy_CI_MIROC","PalmFruit","2100",0.0418114
"Taiwan","Policy_CI_MIROC","Pasture","1990",0.891067139
"Taiwan","Policy_CI_MIROC","Pasture","2005",0.710841797
"Taiwan","Policy_CI_MIROC","Pasture","2010",0.684706393
"Taiwan","Policy_CI_MIROC","Pasture","2015",0.681635293
"Taiwan","Policy_CI_MIROC","Pasture","2020",0.728926312
"Taiwan","Policy_CI_MIROC","Pasture","2025",0.732359589
"Taiwan","Policy_CI_MIROC","Pasture","2030",0.789274936
"Taiwan","Policy_CI_MIROC","Pasture","2035",0.073593825
"Taiwan","Policy_CI_MIROC","Pasture","2040",0.062448459
"Taiwan","Policy_CI_MIROC","Pasture","2045",0.0536759336
"Taiwan","Policy_CI_MIROC","Pasture","2050",0.0453100136
"Taiwan","Policy_CI_MIROC","Pasture","2055",0.0409936335
"Taiwan","Policy_CI_MIROC","Pasture","2060",0.0398001216
"Taiwan","Policy_CI_MIROC","Pasture","2065",0.0481403781
"Taiwan","Policy_CI_MIROC","Pasture","2070",0.0531382456
"Taiwan","Policy_CI_MIROC","Pasture","2075",0.055498213
"Taiwan","Policy_CI_MIROC","Pasture","2080",0.055855604
"Taiwan","Policy_CI_MIROC","Pasture","2085",0.0545658398
"Taiwan","Policy_CI_MIROC","Pasture","2090",0.0535684517
"Taiwan","Policy_CI_MIROC","Pasture","2095",0.0524400432
"Taiwan","Policy_CI_MIROC","Pasture","2100",0.0516137158
"Taiwan","Policy_CI_MIROC","Rice","1990",2.270790052
"Taiwan","Policy_CI_MIROC","Rice","2005",1.494314667
"Taiwan","Policy_CI_MIROC","Rice","2010",1.570790175
"Taiwan","Policy_CI_MIROC","Rice","2015",1.634708482
"Taiwan","Policy_CI_MIROC","Rice","2020",1.663509302
