region,Name,fuel,year,Difference,Rel_Dif
China,Policy,biomass,1990,0,0
China,Policy,biomass,2005,0,0
China,Policy,biomass,2010,0,0
China,Policy,biomass,2015,0,0
China,Policy,biomass,2020,2.00E-06,0.00105142
China,Policy,biomass,2025,-0.01495879,-6.290567931
China,Policy,biomass,2030,-0.04785238,-17.10530507
China,Policy,biomass,2035,0.15342358,45.61210601
China,Policy,biomass,2040,0.1938302,51.67701512
China,Policy,biomass,2045,0.4359606,118.1978192
China,Policy,biomass,2050,0.7987124,226.9282708
China,Policy,biomass,2055,1.1852388,320.3232099
China,Policy,biomass,2060,1.57240289,376.6182146
China,Policy,biomass,2065,1.6953222,345.149846
China,Policy,biomass,2070,1.4673567,248.317823
China,Policy,biomass,2075,1.21709167,171.7084779
China,Policy,biomass,2080,1.09155403,133.3438101
China,Policy,biomass,2085,1.08581071,112.316702
China,Policy,biomass,2090,1.05454001,92.69398033
China,Policy,biomass,2095,1.09751098,82.47353411
China,Policy,biomass,2100,0.94282881,60.29705381
China,Policy,coal,1990,0,0
China,Policy,coal,2005,0,0
China,Policy,coal,2010,0,0
China,Policy,coal,2015,0,0
China,Policy,coal,2020,0,0
China,Policy,coal,2025,0.01142136,0.061263723
China,Policy,coal,2030,0.0253031,0.125868565
China,Policy,coal,2035,-2.4689826,-11.99955058
China,Policy,coal,2040,-6.3864858,-31.63620999
China,Policy,coal,2045,-9.293452,-48.51096891
China,Policy,coal,2050,-9.600905,-55.33035853
China,Policy,coal,2055,-7.63925,-50.22799766
China,Policy,coal,2060,-5.0502079,-38.8810083
China,Policy,coal,2065,-2.013728,-18.44338933
China,Policy,coal,2070,0.247653,2.740524749
China,Policy,coal,2075,2.030678,27.21694446
China,Policy,coal,2080,3.385335,55.77158155
China,Policy,coal,2085,4.1970607,81.86133043
China,Policy,coal,2090,4.6386965,100.8347617
China,Policy,coal,2095,3.4916217,78.73727315
China,Policy,coal,2100,2.25465739,50.2919796
China,Policy,gas,1990,0,0
China,Policy,gas,2005,0,0
China,Policy,gas,2010,0,0
China,Policy,gas,2015,0,0
China,Policy,gas,2020,1.00E-06,0.000184322
China,Policy,gas,2025,0.0032887,0.53612568
China,Policy,gas,2030,0.0116566,1.669884448
China,Policy,gas,2035,0.1580016,20.98697838
China,Policy,gas,2040,0.274842,34.71437016
China,Policy,gas,2045,0.3496766,39.58335644
China,Policy,gas,2050,0.3462777,36.28954065
China,Policy,gas,2055,0.2855036,27.21282256
China,Policy,gas,2060,0.26246087,23.24545654
China,Policy,gas,2065,0.3958743,34.57386366
China,Policy,gas,2070,0.39775076,34.26705178
China,Policy,gas,2075,0.36679032,31.32907544
China,Policy,gas,2080,0.07557814,6.471898655
China,Policy,gas,2085,-0.131670886,-11.16892588
China,Policy,gas,2090,-0.319670367,-27.38963185
China,Policy,gas,2095,-0.296388389,-25.61028963
China,Policy,gas,2100,-0.291569685,-25.27884704
China,Policy,geothermal,1990,0,0
China,Policy,geothermal,2005,0,0
China,Policy,geothermal,2010,0,0
China,Policy,geothermal,2015,0,0
China,Policy,geothermal,2020,0,0
China,Policy,geothermal,2025,0,0
China,Policy,geothermal,2030,0,0
China,Policy,geothermal,2035,-0.000219,-0.1937693
China,Policy,geothermal,2040,-0.000153,-0.13539823
China,Policy,geothermal,2045,-0.000107,-0.09472128
China,Policy,geothermal,2050,-6.80E-05,-0.060205229
China,Policy,geothermal,2055,-1.10E-05,-0.009742531
China,Policy,geothermal,2060,1.00E-06,0.000885763
China,Policy,geothermal,2065,-4.60E-05,-0.040745104
China,Policy,geothermal,2070,2.10E-05,0.018602014
China,Policy,geothermal,2075,2.90E-05,0.025688951
China,Policy,geothermal,2080,3.70E-05,0.032769462
China,Policy,geothermal,2085,6.80E-05,0.060230826
China,Policy,geothermal,2090,4.50E-05,0.039847693
China,Policy,geothermal,2095,-9.30E-05,-0.08236138
China,Policy,geothermal,2100,-4.10E-05,-0.036309534
China,Policy,hydro,1990,0,0
China,Policy,hydro,2005,0,0
China,Policy,hydro,2010,0,0
China,Policy,hydro,2015,0,0
China,Policy,hydro,2020,0,0
China,Policy,hydro,2025,0,0
China,Policy,hydro,2030,0,0
China,Policy,hydro,2035,0,0
China,Policy,hydro,2040,0,0
China,Policy,hydro,2045,0,0
China,Policy,hydro,2050,0,0
China,Policy,hydro,2055,0,0
China,Policy,hydro,2060,0,0
China,Policy,hydro,2065,0,0
China,Policy,hydro,2070,0,0
China,Policy,hydro,2075,0,0
China,Policy,hydro,2080,0,0
China,Policy,hydro,2085,0,0
China,Policy,hydro,2090,0,0
China,Policy,hydro,2095,0,0
China,Policy,hydro,2100,0,0
China,Policy,nuclear,1990,0,NA
China,Policy,nuclear,2005,0,0
China,Policy,nuclear,2010,0,0
China,Policy,nuclear,2015,0,0
China,Policy,nuclear,2020,-1.00E-06,-0.000108722
China,Policy,nuclear,2025,-0.001317,-0.095717287
China,Policy,nuclear,2030,-0.003091,-0.162844827
China,Policy,nuclear,2035,2.68844,108.0001864
China,Policy,nuclear,2040,4.35043,134.3317778
China,Policy,nuclear,2045,5.896921,137.1770005
China,Policy,nuclear,2050,6.93327,130.1202472
China,Policy,nuclear,2055,7.2399,111.3632885
China,Policy,nuclear,2060,7.328319,95.93369082
China,Policy,nuclear,2065,7.6934594,88.61257907
China,Policy,nuclear,2070,7.4134392,76.52582242
China,Policy,nuclear,2075,7.0661,66.65943417
China,Policy,nuclear,2080,6.733,61.18239314
China,Policy,nuclear,2085,6.2858,55.74939468
China,Policy,nuclear,2090,5.9047,52.01141579
China,Policy,nuclear,2095,3.6289,32.27697234
China,Policy,nuclear,2100,2.0888,19.10633432
China,Policy,oil,1990,0,0
China,Policy,oil,2005,0,0
China,Policy,oil,2010,0,0
China,Policy,oil,2015,0,0
China,Policy,oil,2020,1.00E-08,4.89E-05
China,Policy,oil,2025,2.52E-05,0.116203051
China,Policy,oil,2030,0.00040782,1.95039599
China,Policy,oil,2035,0.0317827,152.9585189
China,Policy,oil,2040,0.01922726,88.37222556
China,Policy,oil,2045,0.01708263,69.05295198
China,Policy,oil,2050,0.01257666,52.57306482
China,Policy,oil,2055,0.007262644,27.51331883
China,Policy,oil,2060,0.005197438,19.81648515
China,Policy,oil,2065,0.003371934,13.6809049
China,Policy,oil,2070,-0.002420457,-10.30770614
China,Policy,oil,2075,-0.004304343,-19.63266668
China,Policy,oil,2080,-0.006785552,-34.15482884
China,Policy,oil,2085,-0.009340903,-48.55981559
China,Policy,oil,2090,-0.009486061,-54.86371146
China,Policy,oil,2095,-0.000798249,-5.24863697
China,Policy,oil,2100,-0.001891245,-13.66769145
China,Policy,solar,1990,0,0
China,Policy,solar,2005,0,0
China,Policy,solar,2010,0,0
China,Policy,solar,2015,0,0
China,Policy,solar,2020,0,0
China,Policy,solar,2025,-0.001226572,-0.138228582
China,Policy,solar,2030,-0.001855902,-0.094958124
China,Policy,solar,2035,3.279246754,98.69297637
China,Policy,solar,2040,4.188371184,88.02300649
China,Policy,solar,2045,4.628042594,75.78916439
China,Policy,solar,2050,4.920345684,69.75028844
China,Policy,solar,2055,4.882139854,63.05509143
China,Policy,solar,2060,4.83933902,61.1652089
China,Policy,solar,2065,2.46848846,31.8419511
China,Policy,solar,2070,1.6538111,21.78032051
China,Policy,solar,2075,1.1765866,15.90039112
China,Policy,solar,2080,0.7328265,9.961373615
China,Policy,solar,2085,0.3285314,4.517444007
China,Policy,solar,2090,-0.0461849,-0.651661318
China,Policy,solar,2095,0.3046907,4.459582051
China,Policy,solar,2100,0.6135972,9.391442896
China,Policy,wind,1990,0,0
China,Policy,wind,2005,0,0
China,Policy,wind,2010,0,0
China,Policy,wind,2015,0,0
China,Policy,wind,2020,-1.00E-09,-9.61E-08
China,Policy,wind,2025,-0.001431941,-0.084261726
China,Policy,wind,2030,-0.002535781,-0.098389334
China,Policy,wind,2035,3.528872719,96.36724795
China,Policy,wind,2040,5.244257319,104.8557389
China,Policy,wind,2045,6.42391332,104.2298193
China,Policy,wind,2050,6.95756586,92.97509869
China,Policy,wind,2055,6.71135346,75.64399592
China,Policy,wind,2060,6.2054071,61.71391378
China,Policy,wind,2065,3.2535108,29.86467149
China,Policy,wind,2070,1.188103,10.38296401
China,Policy,wind,2075,-0.3507346,-3.043022145
China,Policy,wind,2080,-1.2325984,-10.79247119
China,Policy,wind,2085,-1.7861552,-16.0307485
China,Policy,wind,2090,-2.2703909,-21.15443565
China,Policy,wind,2095,-0.8528324,-8.284902303
China,Policy,wind,2100,0.1523214,1.53905315
Global,Policy,biomass,1990,0,0
Global,Policy,biomass,2005,0,0
Global,Policy,biomass,2010,0,0
Global,Policy,biomass,2015,0,0
Global,Policy,biomass,2020,0.000122184,0.007836361
Global,Policy,biomass,2025,0.644515997,31.89449392
Global,Policy,biomass,2030,1.532461824,64.82399695
Global,Policy,biomass,2035,2.716455478,96.9429354
Global,Policy,biomass,2040,3.873343609,129.8365641
Global,Policy,biomass,2045,5.116583543,175.3010108
Global,Policy,biomass,2050,5.873339824,200.2801523
Global,Policy,biomass,2055,5.369037022,169.7916984
Global,Policy,biomass,2060,4.991761804,137.4297286
Global,Policy,biomass,2065,4.972067576,114.2687479
Global,Policy,biomass,2070,5.027988545,93.44750983
Global,Policy,biomass,2075,5.049054413,77.37420821
Global,Policy,biomass,2080,5.034813805,64.36517387
Global,Policy,biomass,2085,5.067488678,56.59396291
Global,Policy,biomass,2090,4.884945884,48.11213157
Global,Policy,biomass,2095,4.442924294,38.68117589
Global,Policy,biomass,2100,3.695299501,28.43458728
Global,Policy,coal,1990,0,0
Global,Policy,coal,2005,0,0
Global,Policy,coal,2010,0,0
Global,Policy,coal,2015,0,0
Global,Policy,coal,2020,0.00043809,0.001273024
Global,Policy,coal,2025,-2.667478264,-6.785911031
Global,Policy,coal,2030,-5.35404185,-12.32227893
Global,Policy,coal,2035,-9.999058533,-22.27279821
Global,Policy,coal,2040,-15.62854072,-34.40544786
Global,Policy,coal,2045,-19.62493007,-43.55265995
Global,Policy,coal,2050,-20.27129402,-46.4972549
Global,Policy,coal,2055,-18.52492975,-44.51875098
Global,Policy,coal,2060,-16.11218629,-40.72657181
Global,Policy,coal,2065,-13.59976841,-35.55846703
Global,Policy,coal,2070,-11.76358839,-31.74306872
Global,Policy,coal,2075,-10.38829617,-28.7260872
Global,Policy,coal,2080,-8.205581584,-23.70739101
Global,Policy,coal,2085,-6.104582825,-18.64865791
Global,Policy,coal,2090,-4.509504945,-14.36999826
Global,Policy,coal,2095,-5.030959496,-16.55609838
Global,Policy,coal,2100,-5.799829216,-19.58533389
Global,Policy,gas,1990,0,0
Global,Policy,gas,2005,0,0
Global,Policy,gas,2010,0,0
Global,Policy,gas,2015,0,0
Global,Policy,gas,2020,0.00024421,0.001179117
Global,Policy,gas,2025,-0.12690362,-0.561045477
Global,Policy,gas,2030,-0.444654317,-1.745580477
Global,Policy,gas,2035,-1.396952523,-4.983662552
Global,Policy,gas,2040,-2.25923449,-7.377291385
Global,Policy,gas,2045,-2.2513246,-6.632090525
Global,Policy,gas,2050,-1.533998908,-4.122678002
Global,Policy,gas,2055,-0.849785933,-2.104932804
Global,Policy,gas,2060,-0.136719302,-0.318397438
Global,Policy,gas,2065,1.015414363,2.321727627
Global,Policy,gas,2070,0.985750186,2.195096373
Global,Policy,gas,2075,0.270889344,0.584842432
Global,Policy,gas,2080,-1.589857694,-3.341749423
Global,Policy,gas,2085,-3.465089319,-7.101162699
Global,Policy,gas,2090,-4.985506121,-10.02820321
Global,Policy,gas,2095,-5.767159888,-11.38716553
Global,Policy,gas,2100,-6.365443727,-12.34232836
Global,Policy,geothermal,1990,0,0
Global,Policy,geothermal,2005,0,0
Global,Policy,geothermal,2010,0,0
Global,Policy,geothermal,2015,0,0
Global,Policy,geothermal,2020,3.97E-05,0.003783604
Global,Policy,geothermal,2025,0.125984233,7.541688119
Global,Policy,geothermal,2030,0.26920963,12.84134026
Global,Policy,geothermal,2035,0.36424144,14.45448444
Global,Policy,geothermal,2040,0.35445489,12.36562032
Global,Policy,geothermal,2045,0.31220635,10.20041283
Global,Policy,geothermal,2050,0.27640937,8.745957817
Global,Policy,geothermal,2055,0.19147015,5.799251086
Global,Policy,geothermal,2060,0.10943272,3.200769527
Global,Policy,geothermal,2065,0.06796037,1.954247412
Global,Policy,geothermal,2070,0.0464571,1.31310231
Global,Policy,geothermal,2075,0.03544215,0.990320229
Global,Policy,geothermal,2080,0.04039462,1.121222125
Global,Policy,geothermal,2085,0.04389828,1.213473007
Global,Policy,geothermal,2090,0.04502487,1.241609477
Global,Policy,geothermal,2095,0.04434967,1.221231899
Global,Policy,geothermal,2100,0.04391179,1.208262173
Global,Policy,hydro,1990,0,0
Global,Policy,hydro,2005,0,0
Global,Policy,hydro,2010,0,0
Global,Policy,hydro,2015,0,0
Global,Policy,hydro,2020,9.00E-06,6.30E-05
Global,Policy,hydro,2025,-0.0031501,-0.021383539
Global,Policy,hydro,2030,-0.000812,-0.005339719
Global,Policy,hydro,2035,0.005767,0.036773511
Global,Policy,hydro,2040,0.002066,0.01276838
Global,Policy,hydro,2045,-0.009602,-0.057493189
Global,Policy,hydro,2050,0,0
Global,Policy,hydro,2055,0,0
Global,Policy,hydro,2060,0,0
Global,Policy,hydro,2065,0,0
Global,Policy,hydro,2070,0,0
Global,Policy,hydro,2075,0,0
Global,Policy,hydro,2080,0,0
Global,Policy,hydro,2085,0,0
Global,Policy,hydro,2090,0,0
Global,Policy,hydro,2095,0,0
Global,Policy,hydro,2100,0,0
Global,Policy,nuclear,1990,0,0
Global,Policy,nuclear,2005,0,0
Global,Policy,nuclear,2010,0,0
Global,Policy,nuclear,2015,0,0
Global,Policy,nuclear,2020,0.000702604,0.005652011
Global,Policy,nuclear,2025,0.612509978,4.104304451
Global,Policy,nuclear,2030,1.858139095,11.33877734
Global,Policy,nuclear,2035,6.305478114,34.93330829
Global,Policy,nuclear,2040,9.470499203,47.99975582
Global,Policy,nuclear,2045,12.20331321,55.04456879
Global,Policy,nuclear,2050,14.21526803,56.94090073
Global,Policy,nuclear,2055,15.32411165,55.10730894
Global,Policy,nuclear,2060,16.35490679,53.65166777
Global,Policy,nuclear,2065,17.4563653,52.13594703
Global,Policy,nuclear,2070,17.67815479,48.22480168
Global,Policy,nuclear,2075,17.73498857,44.97590914
Global,Policy,nuclear,2080,17.78215112,45.47837032
Global,Policy,nuclear,2085,17.13555948,43.36144127
Global,Policy,nuclear,2090,16.131817,40.07161783
Global,Policy,nuclear,2095,12.8639515,31.72840144
Global,Policy,nuclear,2100,10.4403079,25.68720991
Global,Policy,oil,1990,0,0
Global,Policy,oil,2005,0,0
Global,Policy,oil,2010,0,0
Global,Policy,oil,2015,0,0
Global,Policy,oil,2020,4.46E-05,0.001465141
Global,Policy,oil,2025,0.165988828,5.330946346
Global,Policy,oil,2030,0.287497118,8.450293536
Global,Policy,oil,2035,0.889654827,24.715626
Global,Policy,oil,2040,1.385724191,37.20268242
Global,Policy,oil,2045,1.459593013,37.0524645
Global,Policy,oil,2050,1.425147626,33.94398112
Global,Policy,oil,2055,1.055715486,22.82080174
Global,Policy,oil,2060,0.514055397,10.47337454
Global,Policy,oil,2065,0.306405766,6.247775215
Global,Policy,oil,2070,0.145608942,3.076388329
Global,Policy,oil,2075,-0.017892791,-0.405494775
Global,Policy,oil,2080,-0.140463139,-3.396634668
Global,Policy,oil,2085,-0.220885509,-5.79545558
Global,Policy,oil,2090,-0.220810896,-6.591133478
Global,Policy,oil,2095,-0.181900693,-6.386686548
Global,Policy,oil,2100,-0.114855057,-4.327148716
Global,Policy,solar,1990,0,0
Global,Policy,solar,2005,0,0
Global,Policy,solar,2010,0,0
Global,Policy,solar,2015,0,0
Global,Policy,solar,2020,0.000283891,0.009890536
Global,Policy,solar,2025,0.89037953,14.47334783
Global,Policy,solar,2030,2.131472626,20.68951711
Global,Policy,solar,2035,7.30170555,47.10156485
Global,Policy,solar,2040,9.895423236,47.03251166
Global,Policy,solar,2045,11.81741388,44.56031249
Global,Policy,solar,2050,13.78424574,44.38110306
Global,Policy,solar,2055,14.78487675,42.11345615
Global,Policy,solar,2060,16.10517545,41.62865103
Global,Policy,solar,2065,14.85072142,35.24351776
Global,Policy,solar,2070,15.45114043,33.28772234
Global,Policy,solar,2075,16.29076957,32.20000482
Global,Policy,solar,2080,16.72106074,30.19690098
Global,Policy,solar,2085,16.7477861,27.90284035
Global,Policy,solar,2090,16.35088498,25.47205146
Global,Policy,solar,2095,16.78080298,24.68641008
Global,Policy,solar,2100,16.98228725,23.81960458
Global,Policy,wind,1990,0,0
Global,Policy,wind,2005,0,0
Global,Policy,wind,2010,0,0
Global,Policy,wind,2015,0,0
Global,Policy,wind,2020,0.000482384,0.006384965
Global,Policy,wind,2025,1.343548281,11.05256486
Global,Policy,wind,2030,3.249263489,19.4522059
Global,Policy,wind,2035,10.20123785,45.00978209
Global,Policy,wind,2040,15.27187565,51.55087575
Global,Policy,wind,2045,19.09260992,52.94613925
Global,Policy,wind,2050,21.57076713,50.89819131
Global,Policy,wind,2055,21.72091021,43.33006383
Global,Policy,wind,2060,21.45163811,36.70948658
Global,Policy,wind,2065,17.54078608,26.36681583
Global,Policy,wind,2070,14.54688099,19.44685699
Global,Policy,wind,2075,12.65917242,15.52090695
Global,Policy,wind,2080,12.18805466,13.81648494
Global,Policy,wind,2085,12.04481781,12.80408516
Global,Policy,wind,2090,12.09937184,12.27101014
Global,Policy,wind,2095,14.24656856,13.9043488
Global,Policy,wind,2100,15.63599297,14.76310071
Taiwan,Policy,biomass,1990,0,NA
Taiwan,Policy,biomass,2005,0,0
Taiwan,Policy,biomass,2010,0,0
Taiwan,Policy,biomass,2015,0,0
Taiwan,Policy,biomass,2020,1.00E-07,0.000621898
Taiwan,Policy,biomass,2025,-0.001181875,-6.865029748
Taiwan,Policy,biomass,2030,-0.003198689,-16.93584007
Taiwan,Policy,biomass,2035,0.000276423,1.329039348
Taiwan,Policy,biomass,2040,-0.002111627,-10.88476671
Taiwan,Policy,biomass,2045,0.000688179,4.485158541
Taiwan,Policy,biomass,2050,0.00748203,57.87989622
Taiwan,Policy,biomass,2055,0.017400836,153.2503813
Taiwan,Policy,biomass,2060,0.02923777,264.7367959
Taiwan,Policy,biomass,2065,0.010312361,75.32431343
Taiwan,Policy,biomass,2070,0.007165714,55.69380336
Taiwan,Policy,biomass,2075,0.007733502,62.80977063
Taiwan,Policy,biomass,2080,0.01038345,84.83155339
Taiwan,Policy,biomass,2085,0.014655929,120.8036001
Taiwan,Policy,biomass,2090,0.019870491,143.0629915
Taiwan,Policy,biomass,2095,0.018812221,102.9299172
Taiwan,Policy,biomass,2100,0.018828731,79.71898666
Taiwan,Policy,coal,1990,0,0
Taiwan,Policy,coal,2005,0,0
Taiwan,Policy,coal,2010,0,0
Taiwan,Policy,coal,2015,0,0
Taiwan,Policy,coal,2020,0,0
Taiwan,Policy,coal,2025,0.000455669,0.08140617
Taiwan,Policy,coal,2030,0.002392905,0.398581428
Taiwan,Policy,coal,2035,-0.062494282,-10.07180676
Taiwan,Policy,coal,2040,-0.17774528,-28.57341734
Taiwan,Policy,coal,2045,-0.33428566,-55.12233082
Taiwan,Policy,coal,2050,-0.44118965,-77.0866318
Taiwan,Policy,coal,2055,-0.42810902,-82.28726878
Taiwan,Policy,coal,2060,-0.36460413,-79.92645841
Taiwan,Policy,coal,2065,-0.28604208,-71.54413143
Taiwan,Policy,coal,2070,-0.1975773,-59.90972484
Taiwan,Policy,coal,2075,-0.11943995,-45.81258984
Taiwan,Policy,coal,2080,-0.03745908,-21.85897081
Taiwan,Policy,coal,2085,0.00739722,6.038784546
Taiwan,Policy,coal,2090,0.04621533,51.58421511
Taiwan,Policy,coal,2095,0.05788114,80.06830849
Taiwan,Policy,coal,2100,0.06524479,97.70059571
Taiwan,Policy,gas,1990,0,0
Taiwan,Policy,gas,2005,0,0
Taiwan,Policy,gas,2010,0,0
Taiwan,Policy,gas,2015,0,0
Taiwan,Policy,gas,2020,1.10E-06,0.000268335
Taiwan,Policy,gas,2025,-0.001328383,-0.277138244
Taiwan,Policy,gas,2030,0.00037349,0.071251737
Taiwan,Policy,gas,2035,0.02336655,4.19089108
Taiwan,Policy,gas,2040,0.03340253,5.755649453
Taiwan,Policy,gas,2045,0.03371048,5.59403713
Taiwan,Policy,gas,2050,-0.01706331,-2.746973558
Taiwan,Policy,gas,2055,-0.0919059,-14.44104261
Taiwan,Policy,gas,2060,-0.1322925,-20.87202028
Taiwan,Policy,gas,2065,-0.0622909,-11.64341786
Taiwan,Policy,gas,2070,-0.04666137,-9.428131701
Taiwan,Policy,gas,2075,-0.03674459,-7.902325776
Taiwan,Policy,gas,2080,-0.05347768,-12.21813004
Taiwan,Policy,gas,2085,-0.05517593,-13.62456579
Taiwan,Policy,gas,2090,-0.04922665,-13.27459986
Taiwan,Policy,gas,2095,-0.05567512,-16.54887391
Taiwan,Policy,gas,2100,-0.042475521,-14.0648515
Taiwan,Policy,geothermal,1990,0,0
Taiwan,Policy,geothermal,2005,0,NA
Taiwan,Policy,geothermal,2010,0,NA
Taiwan,Policy,geothermal,2015,0,NA
Taiwan,Policy,geothermal,2020,0,0
Taiwan,Policy,geothermal,2025,2.00E-08,0.000645334
Taiwan,Policy,geothermal,2030,-1.00E-08,-0.000322611
Taiwan,Policy,geothermal,2035,-4.32E-06,-0.139381366
Taiwan,Policy,geothermal,2040,-4.23E-06,-0.136505334
Taiwan,Policy,geothermal,2045,-4.70E-06,-0.15171274
Taiwan,Policy,geothermal,2050,-4.11E-06,-0.132724073
Taiwan,Policy,geothermal,2055,-3.22E-06,-0.104005504
Taiwan,Policy,geothermal,2060,-2.39E-06,-0.077222073
Taiwan,Policy,geothermal,2065,3.59E-06,0.116069668
Taiwan,Policy,geothermal,2070,4.90E-07,0.015841354
Taiwan,Policy,geothermal,2075,-4.00E-07,-0.012931634
Taiwan,Policy,geothermal,2080,-6.00E-07,-0.019399018
Taiwan,Policy,geothermal,2085,-7.20E-07,-0.023277467
Taiwan,Policy,geothermal,2090,-7.80E-07,-0.025218398
Taiwan,Policy,geothermal,2095,6.30E-07,0.020372065
Taiwan,Policy,geothermal,2100,-1.00E-07,-0.003233515
Taiwan,Policy,hydro,1990,0,0
Taiwan,Policy,hydro,2005,0,0
Taiwan,Policy,hydro,2010,0,0
Taiwan,Policy,hydro,2015,0,0
Taiwan,Policy,hydro,2020,0,0
Taiwan,Policy,hydro,2025,0,0
Taiwan,Policy,hydro,2030,0,0
Taiwan,Policy,hydro,2035,0,0
Taiwan,Policy,hydro,2040,0,0
Taiwan,Policy,hydro,2045,0,0
Taiwan,Policy,hydro,2050,0,0
Taiwan,Policy,hydro,2055,0,0
Taiwan,Policy,hydro,2060,0,0
Taiwan,Policy,hydro,2065,0,0
Taiwan,Policy,hydro,2070,0,0
Taiwan,Policy,hydro,2075,0,0
Taiwan,Policy,hydro,2080,0,0
Taiwan,Policy,hydro,2085,0,0
Taiwan,Policy,hydro,2090,0,0
Taiwan,Policy,hydro,2095,0,0
Taiwan,Policy,hydro,2100,0,0
Taiwan,Policy,nuclear,1990,0,0
Taiwan,Policy,nuclear,2005,0,0
Taiwan,Policy,nuclear,2010,0,0
Taiwan,Policy,nuclear,2015,0,0
Taiwan,Policy,nuclear,2020,1.00E-08,7.97E-06
Taiwan,Policy,nuclear,2025,-7.90E-05,-0.063774836
Taiwan,Policy,nuclear,2030,-4.67E-05,-0.038914267
Taiwan,Policy,nuclear,2035,0.0182463,15.91942179
Taiwan,Policy,nuclear,2040,0.0401177,37.14925188
Taiwan,Policy,nuclear,2045,0.0746121,73.29491705
Taiwan,Policy,nuclear,2050,0.1155785,118.4619831
Taiwan,Policy,nuclear,2055,0.1446778,150.7539374
Taiwan,Policy,nuclear,2060,0.1692485,169.6459805
Taiwan,Policy,nuclear,2065,0.152116,128.7261932
Taiwan,Policy,nuclear,2070,0.14818596,109.2069359
Taiwan,Policy,nuclear,2075,0.15008,101.5453734
Taiwan,Policy,nuclear,2080,0.155577,93.65056433
Taiwan,Policy,nuclear,2085,0.161533,89.00282106
Taiwan,Policy,nuclear,2090,0.168144,85.05652933
Taiwan,Policy,nuclear,2095,0.143513,66.71640889
Taiwan,Policy,nuclear,2100,0.121757,53.28533917
Taiwan,Policy,oil,1990,0,0
Taiwan,Policy,oil,2005,0,0
Taiwan,Policy,oil,2010,0,0
Taiwan,Policy,oil,2015,0,0
Taiwan,Policy,oil,2020,2.00E-08,5.56E-05
Taiwan,Policy,oil,2025,-0.00040077,-1.403294628
Taiwan,Policy,oil,2030,0.00015867,0.635199085
Taiwan,Policy,oil,2035,0.01394514,58.7383409
Taiwan,Policy,oil,2040,0.01312974,58.34773539
Taiwan,Policy,oil,2045,0.01501449,69.96223356
Taiwan,Policy,oil,2050,0.0141813,68.5565859
Taiwan,Policy,oil,2055,0.00825141,41.53493951
Taiwan,Policy,oil,2060,0.00660395,34.31578871
Taiwan,Policy,oil,2065,-0.011818294,-47.94961075
Taiwan,Policy,oil,2070,-0.004046076,-19.36489506
Taiwan,Policy,oil,2075,1.15E-05,0.061901059
Taiwan,Policy,oil,2080,0.002215564,12.50967771
Taiwan,Policy,oil,2085,0.003091482,20.52303473
Taiwan,Policy,oil,2090,0.004410158,30.58739567
Taiwan,Policy,oil,2095,-0.001042955,-7.051872853
Taiwan,Policy,oil,2100,0.001345019,9.890681933
Taiwan,Policy,solar,1990,0,NA
Taiwan,Policy,solar,2005,0,0
Taiwan,Policy,solar,2010,0,0
Taiwan,Policy,solar,2015,0,0
Taiwan,Policy,solar,2020,2.01E-08,0.000181084
Taiwan,Policy,solar,2025,-0.000209085,-0.941682001
Taiwan,Policy,solar,2030,-5.19E-05,-0.132394271
Taiwan,Policy,solar,2035,0.064348728,95.9746114
Taiwan,Policy,solar,2040,0.12178881,114.9837442
Taiwan,Policy,solar,2045,0.210605683,140.4261834
Taiwan,Policy,solar,2050,0.335041915,172.8870418
Taiwan,Policy,solar,2055,0.443497322,184.447444
Taiwan,Policy,solar,2060,0.554047257,186.5459691
Taiwan,Policy,solar,2065,0.402091141,98.73219984
Taiwan,Policy,solar,2070,0.32745288,65.62268621
Taiwan,Policy,solar,2075,0.258486507,44.1003208
Taiwan,Policy,solar,2080,0.180372082,26.49067371
Taiwan,Policy,solar,2085,0.122520706,16.15937791
Taiwan,Policy,solar,2090,0.070658057,8.453490272
Taiwan,Policy,solar,2095,0.116313737,13.25912678
Taiwan,Policy,solar,2100,0.143659587,15.73700856
Taiwan,Policy,wind,1990,0,NA
Taiwan,Policy,wind,2005,0,0
Taiwan,Policy,wind,2010,0,0
Taiwan,Policy,wind,2015,0,0
Taiwan,Policy,wind,2020,1.00E-07,0.000506688
Taiwan,Policy,wind,2025,-0.00022291,-0.674367265
Taiwan,Policy,wind,2030,-8.67E-05,-0.184506087
Taiwan,Policy,wind,2035,0.038286421,59.1208778
Taiwan,Policy,wind,2040,0.07438127,85.21465885
Taiwan,Policy,wind,2045,0.12608378,113.4443556
Taiwan,Policy,wind,2050,0.185831826,139.2211365
Taiwan,Policy,wind,2055,0.226838335,138.4867482
Taiwan,Policy,wind,2060,0.255397847,124.3688275
Taiwan,Policy,wind,2065,0.140880604,49.90510667
Taiwan,Policy,wind,2070,0.071374895,20.9696939
Taiwan,Policy,wind,2075,0.022055835,5.697101345
Taiwan,Policy,wind,2080,0.00729702,1.703472084
Taiwan,Policy,wind,2085,0.004578514,1.016162742
Taiwan,Policy,wind,2090,0.079246914,17.5258956
Taiwan,Policy,wind,2095,0.09100074,19.68707284
Taiwan,Policy,wind,2100,0.08722894,18.45560644
China,Policy_NoDAC,biomass,1990,0,0
China,Policy_NoDAC,biomass,2005,0,0
