"region","scenario","sector","year","Water_Withdrawal"
"China","Reference_CI_MIROC","livestock","2100",37.031021194127
"China","Reference_CI_MIROC","municipal","1990",35
"China","Reference_CI_MIROC","municipal","2005",67.0816
"China","Reference_CI_MIROC","municipal","2010",72.1349
"China","Reference_CI_MIROC","municipal","2015",79.4
"China","Reference_CI_MIROC","municipal","2020",85.981
"China","Reference_CI_MIROC","municipal","2025",93.3892
"China","Reference_CI_MIROC","municipal","2030",97.9882
"China","Reference_CI_MIROC","municipal","2035",100.067
"China","Reference_CI_MIROC","municipal","2040",100.57
"China","Reference_CI_MIROC","municipal","2045",99.6752
"China","Reference_CI_MIROC","municipal","2050",97.4843
"China","Reference_CI_MIROC","municipal","2055",94.2588
"China","Reference_CI_MIROC","municipal","2060",90.5366
"China","Reference_CI_MIROC","municipal","2065",86.4687
"China","Reference_CI_MIROC","municipal","2070",82.3345
"China","Reference_CI_MIROC","municipal","2075",78.1414
"China","Reference_CI_MIROC","municipal","2080",73.9131
"China","Reference_CI_MIROC","municipal","2085",69.9147
"China","Reference_CI_MIROC","municipal","2090",65.9493
"China","Reference_CI_MIROC","municipal","2095",62.1884
"China","Reference_CI_MIROC","municipal","2100",58.7478
"China","Reference_CI_MIROC","primaryEnergy","1990",1.0206134421
"China","Reference_CI_MIROC","primaryEnergy","2005",2.7649081615
"China","Reference_CI_MIROC","primaryEnergy","2010",3.8201146008
"China","Reference_CI_MIROC","primaryEnergy","2015",4.6423274562
"China","Reference_CI_MIROC","primaryEnergy","2020",5.47062509316209
"China","Reference_CI_MIROC","primaryEnergy","2025",6.0311678743124
"China","Reference_CI_MIROC","primaryEnergy","2030",6.35866913987355
"China","Reference_CI_MIROC","primaryEnergy","2035",6.58131203227865
"China","Reference_CI_MIROC","primaryEnergy","2040",6.722718106596
"China","Reference_CI_MIROC","primaryEnergy","2045",6.90154395199026
"China","Reference_CI_MIROC","primaryEnergy","2050",7.0502386306743
"China","Reference_CI_MIROC","primaryEnergy","2055",7.20794556595118
"China","Reference_CI_MIROC","primaryEnergy","2060",7.34235819954856
"China","Reference_CI_MIROC","primaryEnergy","2065",7.49897998002943
"China","Reference_CI_MIROC","primaryEnergy","2070",7.77867176517098
"China","Reference_CI_MIROC","primaryEnergy","2075",8.06590120004762
"China","Reference_CI_MIROC","primaryEnergy","2080",8.4339607390923
"China","Reference_CI_MIROC","primaryEnergy","2085",8.68442511486061
"China","Reference_CI_MIROC","primaryEnergy","2090",9.0784598176885
"China","Reference_CI_MIROC","primaryEnergy","2095",9.51848518805313
"China","Reference_CI_MIROC","primaryEnergy","2100",10.0447684574103
"Global","Reference_CI_MIROC","agriculture","1990",1384.82869941134
"Global","Reference_CI_MIROC","agriculture","2005",1726.30012718314
"Global","Reference_CI_MIROC","agriculture","2010",1916.98628732279
"Global","Reference_CI_MIROC","agriculture","2015",2091.51564133313
"Global","Reference_CI_MIROC","agriculture","2020",2190.25906296284
"Global","Reference_CI_MIROC","agriculture","2025",2334.8021497898
"Global","Reference_CI_MIROC","agriculture","2030",2441.69053865649
"Global","Reference_CI_MIROC","agriculture","2035",2543.59159964995
"Global","Reference_CI_MIROC","agriculture","2040",2635.36652151512
"Global","Reference_CI_MIROC","agriculture","2045",2742.03681120347
"Global","Reference_CI_MIROC","agriculture","2050",2837.16377364713
"Global","Reference_CI_MIROC","agriculture","2055",2898.01117219305
"Global","Reference_CI_MIROC","agriculture","2060",2929.57509195115
"Global","Reference_CI_MIROC","agriculture","2065",2926.41530422956
"Global","Reference_CI_MIROC","agriculture","2070",2903.06838511907
"Global","Reference_CI_MIROC","agriculture","2075",2893.80139429451
"Global","Reference_CI_MIROC","agriculture","2080",2863.11600000011
"Global","Reference_CI_MIROC","agriculture","2085",2850.94256787755
"Global","Reference_CI_MIROC","agriculture","2090",2835.16023279293
"Global","Reference_CI_MIROC","agriculture","2095",2808.84225331436
"Global","Reference_CI_MIROC","agriculture","2100",2790.52168675051
"Global","Reference_CI_MIROC","electricity","1990",399.872905082315
"Global","Reference_CI_MIROC","electricity","2005",540.180246505268
"Global","Reference_CI_MIROC","electricity","2010",559.96442265302
"Global","Reference_CI_MIROC","electricity","2015",568.259987164057
"Global","Reference_CI_MIROC","electricity","2020",498.262030932115
"Global","Reference_CI_MIROC","electricity","2025",519.703383532043
"Global","Reference_CI_MIROC","electricity","2030",530.189137271915
"Global","Reference_CI_MIROC","electricity","2035",504.336662071891
"Global","Reference_CI_MIROC","electricity","2040",471.408830565631
"Global","Reference_CI_MIROC","electricity","2045",435.692659127237
"Global","Reference_CI_MIROC","electricity","2050",399.137989681405
"Global","Reference_CI_MIROC","electricity","2055",368.986331662974
"Global","Reference_CI_MIROC","electricity","2060",346.530209592782
"Global","Reference_CI_MIROC","electricity","2065",340.325784163988
"Global","Reference_CI_MIROC","electricity","2070",343.440983240309
"Global","Reference_CI_MIROC","electricity","2075",346.126087676541
"Global","Reference_CI_MIROC","electricity","2080",343.808031638881
"Global","Reference_CI_MIROC","electricity","2085",346.276457661445
"Global","Reference_CI_MIROC","electricity","2090",352.879790672995
"Global","Reference_CI_MIROC","electricity","2095",359.091784485396
"Global","Reference_CI_MIROC","electricity","2100",371.535681036895
"Global","Reference_CI_MIROC","industry","1990",208.099204
"Global","Reference_CI_MIROC","industry","2005",291.351575
"Global","Reference_CI_MIROC","industry","2010",323.270833
"Global","Reference_CI_MIROC","industry","2015",326.277757
"Global","Reference_CI_MIROC","industry","2020",338.756064
"Global","Reference_CI_MIROC","industry","2025",376.124154
"Global","Reference_CI_MIROC","industry","2030",409.751027
"Global","Reference_CI_MIROC","industry","2035",435.742058
"Global","Reference_CI_MIROC","industry","2040",459.403599
"Global","Reference_CI_MIROC","industry","2045",480.72777
"Global","Reference_CI_MIROC","industry","2050",499.712897
"Global","Reference_CI_MIROC","industry","2055",516.485025
"Global","Reference_CI_MIROC","industry","2060",531.397264
"Global","Reference_CI_MIROC","industry","2065",544.420904
"Global","Reference_CI_MIROC","industry","2070",554.868608
"Global","Reference_CI_MIROC","industry","2075",563.48658
"Global","Reference_CI_MIROC","industry","2080",570.700135
"Global","Reference_CI_MIROC","industry","2085",576.348051
"Global","Reference_CI_MIROC","industry","2090",580.236058
"Global","Reference_CI_MIROC","industry","2095",582.06996
"Global","Reference_CI_MIROC","industry","2100",581.18704
"Global","Reference_CI_MIROC","livestock","1990",46.9725048682965
"Global","Reference_CI_MIROC","livestock","2005",75.3949027603572
"Global","Reference_CI_MIROC","livestock","2010",85.2643245824729
"Global","Reference_CI_MIROC","livestock","2015",89.5062369029362
"Global","Reference_CI_MIROC","livestock","2020",97.2847126014639
"Global","Reference_CI_MIROC","livestock","2025",107.715161431943
"Global","Reference_CI_MIROC","livestock","2030",116.701121271133
"Global","Reference_CI_MIROC","livestock","2035",125.518345972619
"Global","Reference_CI_MIROC","livestock","2040",133.410462677644
"Global","Reference_CI_MIROC","livestock","2045",140.813767041725
"Global","Reference_CI_MIROC","livestock","2050",147.912262711159
"Global","Reference_CI_MIROC","livestock","2055",154.227378380004
"Global","Reference_CI_MIROC","livestock","2060",159.825305247079
"Global","Reference_CI_MIROC","livestock","2065",165.020273249869
"Global","Reference_CI_MIROC","livestock","2070",170.127875669945
"Global","Reference_CI_MIROC","livestock","2075",174.618816844544
"Global","Reference_CI_MIROC","livestock","2080",178.572132726113
"Global","Reference_CI_MIROC","livestock","2085",181.42429584656
"Global","Reference_CI_MIROC","livestock","2090",183.746747554239
"Global","Reference_CI_MIROC","livestock","2095",185.453640534598
"Global","Reference_CI_MIROC","livestock","2100",186.463646588068
"Global","Reference_CI_MIROC","municipal","1990",317.3076
"Global","Reference_CI_MIROC","municipal","2005",449.763
"Global","Reference_CI_MIROC","municipal","2010",479.7242
"Global","Reference_CI_MIROC","municipal","2015",510.6371
"Global","Reference_CI_MIROC","municipal","2020",526.16292
"Global","Reference_CI_MIROC","municipal","2025",564.11134
"Global","Reference_CI_MIROC","municipal","2030",596.33807
"Global","Reference_CI_MIROC","municipal","2035",623.1647
"Global","Reference_CI_MIROC","municipal","2040",646.20271
"Global","Reference_CI_MIROC","municipal","2045",665.14463
"Global","Reference_CI_MIROC","municipal","2050",679.35728
"Global","Reference_CI_MIROC","municipal","2055",689.94755
"Global","Reference_CI_MIROC","municipal","2060",696.82871
"Global","Reference_CI_MIROC","municipal","2065",700.12293
"Global","Reference_CI_MIROC","municipal","2070",700.08734
"Global","Reference_CI_MIROC","municipal","2075",699.74142
"Global","Reference_CI_MIROC","municipal","2080",697.86823
"Global","Reference_CI_MIROC","municipal","2085",694.67905
"Global","Reference_CI_MIROC","municipal","2090",689.85374
"Global","Reference_CI_MIROC","municipal","2095",683.60241
"Global","Reference_CI_MIROC","municipal","2100",674.44425
"Global","Reference_CI_MIROC","primaryEnergy","1990",20.4299238571154
"Global","Reference_CI_MIROC","primaryEnergy","2005",25.2258950963965
"Global","Reference_CI_MIROC","primaryEnergy","2010",26.063522041682
"Global","Reference_CI_MIROC","primaryEnergy","2015",27.4157682736696
"Global","Reference_CI_MIROC","primaryEnergy","2020",30.3048241607484
"Global","Reference_CI_MIROC","primaryEnergy","2025",31.6266922884749
"Global","Reference_CI_MIROC","primaryEnergy","2030",33.2165614785707
"Global","Reference_CI_MIROC","primaryEnergy","2035",34.8989746786716
"Global","Reference_CI_MIROC","primaryEnergy","2040",37.808591863803
"Global","Reference_CI_MIROC","primaryEnergy","2045",43.6136710414323
"Global","Reference_CI_MIROC","primaryEnergy","2050",50.4015347842747
"Global","Reference_CI_MIROC","primaryEnergy","2055",56.2532730169729
"Global","Reference_CI_MIROC","primaryEnergy","2060",60.425451921478
"Global","Reference_CI_MIROC","primaryEnergy","2065",65.4991435714559
"Global","Reference_CI_MIROC","primaryEnergy","2070",70.9450650752541
"Global","Reference_CI_MIROC","primaryEnergy","2075",77.3312854323948
"Global","Reference_CI_MIROC","primaryEnergy","2080",83.7252133434104
"Global","Reference_CI_MIROC","primaryEnergy","2085",89.6246671255703
"Global","Reference_CI_MIROC","primaryEnergy","2090",95.8480223843937
"Global","Reference_CI_MIROC","primaryEnergy","2095",101.714189636817
"Global","Reference_CI_MIROC","primaryEnergy","2100",109.228039636573
"Taiwan","Reference_CI_MIROC","electricity","1990",0.62767204481
"Taiwan","Reference_CI_MIROC","electricity","2005",1.8496085805028
"Taiwan","Reference_CI_MIROC","electricity","2010",2.062446841305
"Taiwan","Reference_CI_MIROC","electricity","2015",1.996368422
"Taiwan","Reference_CI_MIROC","electricity","2020",2.92975639920043
"Taiwan","Reference_CI_MIROC","electricity","2025",3.32241875992271
"Taiwan","Reference_CI_MIROC","electricity","2030",3.55522721536024
"Taiwan","Reference_CI_MIROC","electricity","2035",3.69701419441514
"Taiwan","Reference_CI_MIROC","electricity","2040",3.71437791530114
"Taiwan","Reference_CI_MIROC","electricity","2045",3.64879540048114
"Taiwan","Reference_CI_MIROC","electricity","2050",3.50589438285871
"Taiwan","Reference_CI_MIROC","electricity","2055",3.28848184561103
"Taiwan","Reference_CI_MIROC","electricity","2060",3.0187061640726
"Taiwan","Reference_CI_MIROC","electricity","2065",2.780155317406
"Taiwan","Reference_CI_MIROC","electricity","2070",2.5139147658571
"Taiwan","Reference_CI_MIROC","electricity","2075",2.2691291638344
"Taiwan","Reference_CI_MIROC","electricity","2080",1.9627613508053
"Taiwan","Reference_CI_MIROC","electricity","2085",1.8056179930681
"Taiwan","Reference_CI_MIROC","electricity","2090",1.7522696856655
"Taiwan","Reference_CI_MIROC","electricity","2095",1.7806423842936
"Taiwan","Reference_CI_MIROC","electricity","2100",1.8542029898856
"Taiwan","Reference_CI_MIROC","industry","1990",3.83764
"Taiwan","Reference_CI_MIROC","industry","2005",9.27862
"Taiwan","Reference_CI_MIROC","industry","2010",10.5503
"Taiwan","Reference_CI_MIROC","industry","2015",11.3349
"Taiwan","Reference_CI_MIROC","industry","2020",11.343
"Taiwan","Reference_CI_MIROC","industry","2025",11.5028
"Taiwan","Reference_CI_MIROC","industry","2030",11.5815
"Taiwan","Reference_CI_MIROC","industry","2035",11.5052
"Taiwan","Reference_CI_MIROC","industry","2040",11.4323
"Taiwan","Reference_CI_MIROC","industry","2045",11.3526
"Taiwan","Reference_CI_MIROC","industry","2050",11.2835
"Taiwan","Reference_CI_MIROC","industry","2055",11.2285
"Taiwan","Reference_CI_MIROC","industry","2060",11.1867
"Taiwan","Reference_CI_MIROC","industry","2065",11.1838
"Taiwan","Reference_CI_MIROC","industry","2070",11.1851
"Taiwan","Reference_CI_MIROC","industry","2075",11.1902
"Taiwan","Reference_CI_MIROC","industry","2080",11.2013
"Taiwan","Reference_CI_MIROC","industry","2085",11.2111
"Taiwan","Reference_CI_MIROC","industry","2090",11.2242
"Taiwan","Reference_CI_MIROC","industry","2095",11.2273
"Taiwan","Reference_CI_MIROC","industry","2100",11.2119
"Taiwan","Reference_CI_MIROC","livestock","1990",0.13623683260012
"Taiwan","Reference_CI_MIROC","livestock","2005",0.12267208847434
"Taiwan","Reference_CI_MIROC","livestock","2010",0.11626901742659
"Taiwan","Reference_CI_MIROC","livestock","2015",0.11954899489696
"Taiwan","Reference_CI_MIROC","livestock","2020",0.12396418185055
"Taiwan","Reference_CI_MIROC","livestock","2025",0.13006230369152
"Taiwan","Reference_CI_MIROC","livestock","2030",0.13260023842661
"Taiwan","Reference_CI_MIROC","livestock","2035",0.13124121321688
"Taiwan","Reference_CI_MIROC","livestock","2040",0.13238411179282
"Taiwan","Reference_CI_MIROC","livestock","2045",0.1334557646115
"Taiwan","Reference_CI_MIROC","livestock","2050",0.13425164191108
"Taiwan","Reference_CI_MIROC","livestock","2055",0.13508719684183
"Taiwan","Reference_CI_MIROC","livestock","2060",0.13599956079882
"Taiwan","Reference_CI_MIROC","livestock","2065",0.13745918710046
"Taiwan","Reference_CI_MIROC","livestock","2070",0.138937199569
"Taiwan","Reference_CI_MIROC","livestock","2075",0.14027983089143
"Taiwan","Reference_CI_MIROC","livestock","2080",0.14123923800853
"Taiwan","Reference_CI_MIROC","livestock","2085",0.14195635900605
"Taiwan","Reference_CI_MIROC","livestock","2090",0.14252508049726
"Taiwan","Reference_CI_MIROC","livestock","2095",0.143094108454
"Taiwan","Reference_CI_MIROC","livestock","2100",0.1435203947663
"Taiwan","Reference_CI_MIROC","municipal","1990",2.49
"Taiwan","Reference_CI_MIROC","municipal","2005",3.56
"Taiwan","Reference_CI_MIROC","municipal","2010",3.28
"Taiwan","Reference_CI_MIROC","municipal","2015",3.3323
"Taiwan","Reference_CI_MIROC","municipal","2020",3.42359
"Taiwan","Reference_CI_MIROC","municipal","2025",3.52133
"Taiwan","Reference_CI_MIROC","municipal","2030",3.54433
"Taiwan","Reference_CI_MIROC","municipal","2035",3.55305
"Taiwan","Reference_CI_MIROC","municipal","2040",3.54728
"Taiwan","Reference_CI_MIROC","municipal","2045",3.51932
"Taiwan","Reference_CI_MIROC","municipal","2050",3.46862
"Taiwan","Reference_CI_MIROC","municipal","2055",3.4018
"Taiwan","Reference_CI_MIROC","municipal","2060",3.33505
"Taiwan","Reference_CI_MIROC","municipal","2065",3.3084
"Taiwan","Reference_CI_MIROC","municipal","2070",3.27916
"Taiwan","Reference_CI_MIROC","municipal","2075",3.24316
"Taiwan","Reference_CI_MIROC","municipal","2080",3.1998
"Taiwan","Reference_CI_MIROC","municipal","2085",3.14669
"Taiwan","Reference_CI_MIROC","municipal","2090",3.08656
"Taiwan","Reference_CI_MIROC","municipal","2095",3.02076
"Taiwan","Reference_CI_MIROC","municipal","2100",2.95109
"Taiwan","Reference_CI_MIROC","primaryEnergy","1990",0.180870001389
"Taiwan","Reference_CI_MIROC","primaryEnergy","2005",0.325293243195
"Taiwan","Reference_CI_MIROC","primaryEnergy","2010",0.337018319749
"Taiwan","Reference_CI_MIROC","primaryEnergy","2015",0.323636449392
"Taiwan","Reference_CI_MIROC","primaryEnergy","2020",0.315486747219
"Taiwan","Reference_CI_MIROC","primaryEnergy","2025",0.316461239121
"Taiwan","Reference_CI_MIROC","primaryEnergy","2030",0.311801416854
"Taiwan","Reference_CI_MIROC","primaryEnergy","2035",0.30182920359
"Taiwan","Reference_CI_MIROC","primaryEnergy","2040",0.28743429932
"Taiwan","Reference_CI_MIROC","primaryEnergy","2045",0.26756117975
"Taiwan","Reference_CI_MIROC","primaryEnergy","2050",0.24679138551
"Taiwan","Reference_CI_MIROC","primaryEnergy","2055",0.23103588308
"Taiwan","Reference_CI_MIROC","primaryEnergy","2060",0.2198814169
"Taiwan","Reference_CI_MIROC","primaryEnergy","2065",0.21282773727
"Taiwan","Reference_CI_MIROC","primaryEnergy","2070",0.20461466465
"Taiwan","Reference_CI_MIROC","primaryEnergy","2075",0.1925382349
"Taiwan","Reference_CI_MIROC","primaryEnergy","2080",0.17887219477
"Taiwan","Reference_CI_MIROC","primaryEnergy","2085",0.16471376479
"Taiwan","Reference_CI_MIROC","primaryEnergy","2090",0.15287627375
"Taiwan","Reference_CI_MIROC","primaryEnergy","2095",0.14272484437
"Taiwan","Reference_CI_MIROC","primaryEnergy","2100",0.13274615531
"China","Reference_CI_NorESM","agriculture","1990",199.57368008864
"China","Reference_CI_NorESM","agriculture","2005",226.628704882986
"China","Reference_CI_NorESM","agriculture","2010",262.174297943561
"China","Reference_CI_NorESM","agriculture","2015",285.003760224123
"China","Reference_CI_NorESM","agriculture","2020",290.05641969188
"China","Reference_CI_NorESM","agriculture","2025",294.422553392409
"China","Reference_CI_NorESM","agriculture","2030",291.809585074685
"China","Reference_CI_NorESM","agriculture","2035",290.808252561971
"China","Reference_CI_NorESM","agriculture","2040",287.037055595898
"China","Reference_CI_NorESM","agriculture","2045",283.795452855789
"China","Reference_CI_NorESM","agriculture","2050",270.87305511427
"China","Reference_CI_NorESM","agriculture","2055",265.634696528719
"China","Reference_CI_NorESM","agriculture","2060",261.337139001423
"China","Reference_CI_NorESM","agriculture","2065",254.965293180988
"China","Reference_CI_NorESM","agriculture","2070",252.189066952436
"China","Reference_CI_NorESM","agriculture","2075",246.922552982616
"China","Reference_CI_NorESM","agriculture","2080",243.505318051049
"China","Reference_CI_NorESM","agriculture","2085",238.699045566248
"China","Reference_CI_NorESM","agriculture","2090",235.452140881521
"China","Reference_CI_NorESM","agriculture","2095",231.209008245917
"China","Reference_CI_NorESM","agriculture","2100",223.788875734768
"China","Reference_CI_NorESM","electricity","1990",16.9695969881387
"China","Reference_CI_NorESM","electricity","2005",71.3675957536
"China","Reference_CI_NorESM","electricity","2010",78.107700993088
"China","Reference_CI_NorESM","electricity","2015",103.07266187777
"China","Reference_CI_NorESM","electricity","2020",114.680467565896
"China","Reference_CI_NorESM","electricity","2025",122.831803702964
"China","Reference_CI_NorESM","electricity","2030",127.37937518152
"China","Reference_CI_NorESM","electricity","2035",127.738989800426
"China","Reference_CI_NorESM","electricity","2040",123.348548853076
"China","Reference_CI_NorESM","electricity","2045",116.506616154356
"China","Reference_CI_NorESM","electricity","2050",107.96703609258
"China","Reference_CI_NorESM","electricity","2055",100.447951405258
"China","Reference_CI_NorESM","electricity","2060",94.225711465364
"China","Reference_CI_NorESM","electricity","2065",92.961537840906
"China","Reference_CI_NorESM","electricity","2070",92.44302982988
"China","Reference_CI_NorESM","electricity","2075",92.697874611225
"China","Reference_CI_NorESM","electricity","2080",90.1591264886613
"China","Reference_CI_NorESM","electricity","2085",90.656208870464
"China","Reference_CI_NorESM","electricity","2090",92.0422739729361
"China","Reference_CI_NorESM","electricity","2095",94.0549684196466
"China","Reference_CI_NorESM","electricity","2100",97.2904531439946
"China","Reference_CI_NorESM","industry","1990",33.3152
"China","Reference_CI_NorESM","industry","2005",99.3557
"China","Reference_CI_NorESM","industry","2010",122.826
"China","Reference_CI_NorESM","industry","2015",113.753
"China","Reference_CI_NorESM","industry","2020",124.327
"China","Reference_CI_NorESM","industry","2025",135.061
"China","Reference_CI_NorESM","industry","2030",141.868
"China","Reference_CI_NorESM","industry","2035",143.05
"China","Reference_CI_NorESM","industry","2040",142.515
"China","Reference_CI_NorESM","industry","2045",140.522
"China","Reference_CI_NorESM","industry","2050",137.44
"China","Reference_CI_NorESM","industry","2055",133.63
"China","Reference_CI_NorESM","industry","2060",129.478
"China","Reference_CI_NorESM","industry","2065",125.151
"China","Reference_CI_NorESM","industry","2070",120.708
"China","Reference_CI_NorESM","industry","2075",116.241
"China","Reference_CI_NorESM","industry","2080",111.786
"China","Reference_CI_NorESM","industry","2085",107.276
"China","Reference_CI_NorESM","industry","2090",102.906
"China","Reference_CI_NorESM","industry","2095",98.784
"China","Reference_CI_NorESM","industry","2100",94.8475
"China","Reference_CI_NorESM","livestock","1990",11.8233353742816
"China","Reference_CI_NorESM","livestock","2005",29.938035312787
"China","Reference_CI_NorESM","livestock","2010",33.977757500006
"China","Reference_CI_NorESM","livestock","2015",35.533037294581
"China","Reference_CI_NorESM","livestock","2020",40.043140305108
"China","Reference_CI_NorESM","livestock","2025",44.762349673748
"China","Reference_CI_NorESM","livestock","2030",47.676371257374
"China","Reference_CI_NorESM","livestock","2035",49.320413587005
"China","Reference_CI_NorESM","livestock","2040",50.258784115823
"China","Reference_CI_NorESM","livestock","2045",50.589303639178
"China","Reference_CI_NorESM","livestock","2050",50.321664632488
"China","Reference_CI_NorESM","livestock","2055",49.57958883839
"China","Reference_CI_NorESM","livestock","2060",48.506304745775
"China","Reference_CI_NorESM","livestock","2065",47.274619795776
"China","Reference_CI_NorESM","livestock","2070",45.920187405126
"China","Reference_CI_NorESM","livestock","2075",44.427473466332
"China","Reference_CI_NorESM","livestock","2080",42.887602549595
"China","Reference_CI_NorESM","livestock","2085",41.292668485215
"China","Reference_CI_NorESM","livestock","2090",39.752751720062
"China","Reference_CI_NorESM","livestock","2095",38.308271330439
"China","Reference_CI_NorESM","livestock","2100",36.959619179046
"China","Reference_CI_NorESM","municipal","1990",35
"China","Reference_CI_NorESM","municipal","2005",67.0816
"China","Reference_CI_NorESM","municipal","2010",72.1349
"China","Reference_CI_NorESM","municipal","2015",79.4
"China","Reference_CI_NorESM","municipal","2020",85.9801
"China","Reference_CI_NorESM","municipal","2025",93.386
"China","Reference_CI_NorESM","municipal","2030",97.9646
"China","Reference_CI_NorESM","municipal","2035",100.013
"China","Reference_CI_NorESM","municipal","2040",100.416
"China","Reference_CI_NorESM","municipal","2045",99.5258
"China","Reference_CI_NorESM","municipal","2050",97.5344
"China","Reference_CI_NorESM","municipal","2055",94.4505
"China","Reference_CI_NorESM","municipal","2060",90.7634
"China","Reference_CI_NorESM","municipal","2065",87.0012
"China","Reference_CI_NorESM","municipal","2070",82.8641
"China","Reference_CI_NorESM","municipal","2075",78.5812
"China","Reference_CI_NorESM","municipal","2080",74.3191
"China","Reference_CI_NorESM","municipal","2085",70.0917
"China","Reference_CI_NorESM","municipal","2090",66.0447
"China","Reference_CI_NorESM","municipal","2095",62.2635
"China","Reference_CI_NorESM","municipal","2100",58.7285
"China","Reference_CI_NorESM","primaryEnergy","1990",1.0206134421
"China","Reference_CI_NorESM","primaryEnergy","2005",2.7649081615
"China","Reference_CI_NorESM","primaryEnergy","2010",3.8201146008
"China","Reference_CI_NorESM","primaryEnergy","2015",4.6423274562
"China","Reference_CI_NorESM","primaryEnergy","2020",5.47397019670614
"China","Reference_CI_NorESM","primaryEnergy","2025",6.03125162823399
"China","Reference_CI_NorESM","primaryEnergy","2030",6.35632302748536
"China","Reference_CI_NorESM","primaryEnergy","2035",6.57701673608256
"China","Reference_CI_NorESM","primaryEnergy","2040",6.71231998663666
"China","Reference_CI_NorESM","primaryEnergy","2045",6.87886499230251
"China","Reference_CI_NorESM","primaryEnergy","2050",7.01612010551647
"China","Reference_CI_NorESM","primaryEnergy","2055",7.19604507245262
"China","Reference_CI_NorESM","primaryEnergy","2060",7.39207341937227
"China","Reference_CI_NorESM","primaryEnergy","2065",7.60942417153953
"China","Reference_CI_NorESM","primaryEnergy","2070",7.91628852576036
"China","Reference_CI_NorESM","primaryEnergy","2075",8.24223359540317
"China","Reference_CI_NorESM","primaryEnergy","2080",8.633514551705
"China","Reference_CI_NorESM","primaryEnergy","2085",8.9263147284134
"China","Reference_CI_NorESM","primaryEnergy","2090",9.2623176639314
"China","Reference_CI_NorESM","primaryEnergy","2095",9.6995786820851
"China","Reference_CI_NorESM","primaryEnergy","2100",10.132955879289
"Global","Reference_CI_NorESM","agriculture","1990",1384.82869941134
"Global","Reference_CI_NorESM","agriculture","2005",1726.30012718314
"Global","Reference_CI_NorESM","agriculture","2010",1916.98628732279
"Global","Reference_CI_NorESM","agriculture","2015",2091.51564133313
"Global","Reference_CI_NorESM","agriculture","2020",2183.71942180817
"Global","Reference_CI_NorESM","agriculture","2025",2333.6598128368
"Global","Reference_CI_NorESM","agriculture","2030",2434.18181183156
"Global","Reference_CI_NorESM","agriculture","2035",2544.83381519913
"Global","Reference_CI_NorESM","agriculture","2040",2647.53153820191
"Global","Reference_CI_NorESM","agriculture","2045",2748.9849320702
"Global","Reference_CI_NorESM","agriculture","2050",2837.43677732393
"Global","Reference_CI_NorESM","agriculture","2055",2881.65027203064
"Global","Reference_CI_NorESM","agriculture","2060",2914.30736684776
"Global","Reference_CI_NorESM","agriculture","2065",2940.55283868601
"Global","Reference_CI_NorESM","agriculture","2070",2953.95314142009
"Global","Reference_CI_NorESM","agriculture","2075",2966.93862005673
"Global","Reference_CI_NorESM","agriculture","2080",2987.61370214064
"Global","Reference_CI_NorESM","agriculture","2085",2982.25108711026
"Global","Reference_CI_NorESM","agriculture","2090",2978.46743757446
"Global","Reference_CI_NorESM","agriculture","2095",2943.47268886428
"Global","Reference_CI_NorESM","agriculture","2100",2811.12144813359
"Global","Reference_CI_NorESM","electricity","1990",399.872905082315
"Global","Reference_CI_NorESM","electricity","2005",540.180246505268
"Global","Reference_CI_NorESM","electricity","2010",559.96442265302
"Global","Reference_CI_NorESM","electricity","2015",568.259987164057
"Global","Reference_CI_NorESM","electricity","2020",499.36792421389
"Global","Reference_CI_NorESM","electricity","2025",522.45175842302
"Global","Reference_CI_NorESM","electricity","2030",533.550085503635
"Global","Reference_CI_NorESM","electricity","2035",508.517211405152
"Global","Reference_CI_NorESM","electricity","2040",476.088751438112
"Global","Reference_CI_NorESM","electricity","2045",441.253543604812
"Global","Reference_CI_NorESM","electricity","2050",406.763637137188
"Global","Reference_CI_NorESM","electricity","2055",379.199996517796
"Global","Reference_CI_NorESM","electricity","2060",359.59277372836
"Global","Reference_CI_NorESM","electricity","2065",359.100858953069
"Global","Reference_CI_NorESM","electricity","2070",366.114365305227
"Global","Reference_CI_NorESM","electricity","2075",370.088312086697
"Global","Reference_CI_NorESM","electricity","2080",368.858286785093
"Global","Reference_CI_NorESM","electricity","2085",371.585466409828
"Global","Reference_CI_NorESM","electricity","2090",378.190412491652
"Global","Reference_CI_NorESM","electricity","2095",384.595059618933
"Global","Reference_CI_NorESM","electricity","2100",395.550517965648
"Global","Reference_CI_NorESM","industry","1990",208.099204
"Global","Reference_CI_NorESM","industry","2005",291.351575
"Global","Reference_CI_NorESM","industry","2010",323.270833
"Global","Reference_CI_NorESM","industry","2015",326.277757
"Global","Reference_CI_NorESM","industry","2020",338.759902
"Global","Reference_CI_NorESM","industry","2025",376.164485
"Global","Reference_CI_NorESM","industry","2030",409.771093
"Global","Reference_CI_NorESM","industry","2035",435.744733
"Global","Reference_CI_NorESM","industry","2040",459.51754
"Global","Reference_CI_NorESM","industry","2045",480.973675
"Global","Reference_CI_NorESM","industry","2050",500.125223
"Global","Reference_CI_NorESM","industry","2055",516.949545
"Global","Reference_CI_NorESM","industry","2060",532.003864
"Global","Reference_CI_NorESM","industry","2065",545.218603
"Global","Reference_CI_NorESM","industry","2070",555.852354
